"new_Model_id","X.Intercept.","AIC","logLik","Elevation.m","Elevation.m2","New.Data.TypeResurvey.Burned","New.Data.TypeResurvey.Unburned","Elevation.m.New.Data.TypeResurvey.Burned","Elevation.m.New.Data.TypeResurvey.Unburned","Elevation.m2.New.Data.TypeResurvey.Burned","Elevation.m2.New.Data.TypeResurvey.Unburned","Model_id","Has_warning","Probability_warning","Converge_warning","Species","Dataset","L.Occ","R.Occ","Fire.Included","Type"
"Mod.31",-1.8834950821563,192.382896187521,-87.1914480937604,-15.1698170138127,-12.6645779168049,0.508960240480283,-9.11683361503759,1.56543117460347,51.6901329635576,-15.2137021351977,-140.839747397215,"31",TRUE,TRUE,FALSE,"CEVE",59,23,17,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321223,221.204629021378,-107.602314510689,NA,NA,0.37391675037324,-0.818381022372179,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CEVE",59,23,17,"Yes","Unavg.w.warn"
"Mod.5",-1.5396665789158,220.01825912281,-106.009129561405,-4.9718964626487,NA,0.325866657340263,-0.802620898433141,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CEVE",59,23,17,"Yes","Unavg.w.warn"
"Mod.7",-1.9721849445468,200.059254068209,-95.0296270341046,-11.8196656682402,-18.739694647253,0.746342422327636,-0.982017515623008,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CEVE",59,23,17,"Yes","Unavg.w.warn"
"Mod.0",-2.26002547857526,160.902741684045,-79.4513708420227,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.1",-2.34419633082843,158.598506793111,-77.2992533965553,-7.34632585344822,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.13",-3.04025583737991,150.565034941757,-69.2825174708784,-4.53540067733881,NA,2.10882353741925,0.42339897002191,-0.387442932986657,-7.25841032758387,NA,NA,"13",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.15",-3.44570053704965,142.263716344394,-64.1318581721969,-10.4808333066841,-16.2635867100905,2.53150770870746,0.183771988349451,-2.13004233872379,-12.4900161198741,NA,NA,"15",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.3",-2.55626671088858,155.249589171775,-74.6247945858877,-12.3227893207063,-10.1846807076768,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.31",-4.17406944629001,145.111670779971,-63.5558353899855,-18.3796822326087,-31.433597104587,3.30244693062391,0.78125645750094,8.28954517983086,-6.68006395910022,19.544939414486,12.7968587810203,"31",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.4",-3.0040310619469,148.569761530764,-71.2848807653818,NA,NA,2.14382979672379,0.531100603206149,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.5",-3.07763535676007,147.234577956936,-69.6172889784681,-6.4951984805194,NA,2.11274170478671,0.570336549205877,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.7",-3.50631690775384,139.066561311867,-64.5332806559337,-14.1284968287261,-15.9500492836113,2.55164139891883,0.46683818654561,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"EPAN",59,6,18,"Yes","Unavg.w.warn"
"Mod.0",0.0157483569681388,354.103019530222,-176.051509765111,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.1",0.0160346154214902,341.620803762429,-168.810401881214,-7.8234126718158,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.13",0.116794644531238,346.21068424151,-167.105342120755,-8.20713851143163,NA,-0.550950458124587,-0.0311170371374534,3.77368256143192,-2.03131043900404,NA,NA,"13",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.15",0.0875066874522795,336.30839297479,-161.154196487395,-8.82307828897691,-7.73251119416193,-0.415481567155039,-0.113874450385543,1.90393669418779,-0.952122300104762,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.3",-0.0192268657930291,329.76075972566,-161.88037986283,-8.66063341148389,-8.12966755146411,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.31",0.0929629162666515,338.696747081953,-160.348373540976,-8.6286187922912,-6.54008484324803,-0.395620100842081,-0.101708327483279,-1.9500323930924,-1.11298977808248,-9.02498251523257,-0.0285736915468933,"31",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.4",0.110348057168865,356.355957447925,-175.177978723963,NA,NA,-0.493340309424969,-0.0658962945980306,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.5",0.116650676974736,343.08250025901,-167.541250129505,-8.10783794737929,NA,-0.608966338857263,-0.0396337980778179,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.7",0.0871222022600746,332.491665879422,-161.245832939711,-8.79137046414438,-7.86555445182835,-0.448891187026462,-0.113691261693705,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",59,67,61,"Yes","Unavg.w.warn"
"Mod.0",-1.067359745161,290.915090866439,-144.457545433219,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.1",-1.10544783048026,285.487001475147,-140.743500737574,6.33852664016694,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,275.255613228433,-131.627806614216,6.01104509273788,NA,-0.562926629100541,1.13148799497825,14.6177172453372,-2.6059395864573,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.15",-1.97627504077389,248.078006927664,-117.039003463832,13.0884739794565,-18.3112826140129,-1.074207596039,1.20348032535232,27.8972828261519,-4.04523858430841,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.3",-1.42157449183104,258.182988330279,-126.091494165139,12.1088236596693,-16.8273275983706,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579203,247.121547271348,-114.560773635674,17.0095804095063,-26.0383071287887,-9.29127077493576,1.66889949513463,166.967502321467,-10.0646045336615,-63.3938161259666,13.4531482822811,"31",TRUE,TRUE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321222,280.099184294859,-137.049592147429,NA,NA,-0.133331052044872,1.10343157510405,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.5",-1.56105485181915,275.031414834244,-133.515707417122,6.48006559489415,NA,-0.0932138390469819,1.11710942207776,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.7",-1.9344466646278,249.537588818345,-119.768794409173,12.7050124982441,-17.0861245670916,0.129596666798586,1.14760133916579,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",59,23,42,"Yes","Unavg.w.warn"
"Mod.0",-2.26002547857526,160.902741684045,-79.4513708420227,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.1",-2.26023845379148,162.891334935001,-79.4456674675006,-0.365305333465208,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675897303,147.430804351036,-67.7154021755182,-8.26094134932656,NA,2.41232982086089,0.68315818445991,4.97615649241324,21.9117709117687,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.15",-3.35639217847772,148.842457480521,-67.4212287402607,-9.85282271061202,-3.12326765806018,2.50376686980729,0.629924888144576,5.64196267573574,26.0602450144,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.3",-2.26730340032118,164.497401866426,-79.2487009332128,-0.328402863089983,2.08541757089546,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259997905,151.302946647523,-66.6514733237615,-18.3105377741844,-15.1259429892658,2.92082053680559,1.19616695947886,14.3873224444456,30.5943141360676,12.9139753819778,17.0117018331109,"31",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229915,147.173934919451,-70.5869674597254,NA,NA,2.33438186707603,0.867305426714723,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.5",-3.19501187974168,149.154215901806,-70.5771079509028,0.486110457188518,NA,2.33909033684102,0.865543836466983,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.7",-3.19509420570428,151.151253824286,-70.5756269121432,0.491892272523694,0.19321446043264,2.33489483556725,0.867280189122555,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",60,5,19,"Yes","Unavg.w.warn"
"Mod.0",-1.48257119155529,245.306352672808,-121.653176336404,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.1",-1.58307346635855,235.892111672844,-115.946055836422,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,238.493420947243,-113.246710473622,-14.0130329366102,NA,-0.578902781084344,-0.0865453832391218,4.6952378144734,11.9459433429605,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.15",-1.66981838033915,236.626938854309,-111.313469427154,-18.1415123549191,-6.41012835389641,-0.452360215899452,-0.0424021400672477,4.46439061759753,16.5489183930581,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.3",-1.65164228137053,235.056581395118,-114.528290697559,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,239.919518278829,-110.959759139415,-18.9902955523932,-7.47026406664011,-0.395706800094998,-0.0424017543446961,9.81994408841898,17.4918512967657,7.73359432059504,-0.420028627395573,"31",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.4",-1.309333319983,247.821758226714,-120.910879113357,NA,NA,-0.546964670381154,-0.300104592451086,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.5",-1.40766496892038,237.956274038564,-114.978137019282,-9.44142790194947,NA,-0.696196948903249,-0.263529772570674,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.7",-1.46929949317426,237.471811120526,-113.735905560263,-11.3896687325462,-4.79913162665739,-0.588505079365461,-0.310094392350275,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",60,27,20,"Yes","Unavg.w.warn"
"Mod.0",-1.53567176219449,239.270466244797,-118.635233122398,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.1",-1.6048593450044,233.709550421026,-114.854775210513,-7.44663030461597,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.13",-1.34872102072787,237.536477165869,-112.768238582934,-8.92795564467678,NA,-0.536803715320142,-0.569251902851153,6.74391439993063,0.988501669394236,NA,NA,"13",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.15",-1.59583927631567,227.408264681056,-106.704132340528,-14.7607231626636,-12.1515367338677,-0.277422302844225,-0.649466774810121,8.03926096047542,2.97885956912487,NA,NA,"15",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.3",-1.83255670601196,223.73187210329,-108.865936051645,-12.5459941681625,-11.7087513684005,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.31",-1.56147830565184,227.874760701791,-104.937380350896,-14.0967708643049,-11.0822913539725,-0.27680322366259,-1.70600685550004,10.8246570685341,-9.73104370489502,7.57974375128928,-22.0065267465326,"31",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.4",-1.26291533995811,239.97418979713,-116.987094898565,NA,NA,-0.593382650406052,-0.608886836940659,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.5",-1.32564027642103,234.270708987309,-113.135354493654,-7.61042893250582,NA,-0.706646154931133,-0.587496304827617,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.7",-1.54915514501285,224.061481993286,-107.030740996643,-12.6975788172714,-12.0872954402116,-0.477141606926079,-0.710667487180839,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CARU",60,28,17,"Yes","Unavg.w.warn"
"Mod.0",-1.64772009900509,226.542435583448,-112.271217791724,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.1",-1.68156294282119,225.191155432214,-110.595577716107,-5.06336399114471,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.13",-1.60073887522176,226.495904861821,-107.247952430911,-8.65679921862224,NA,0.448440635797633,-0.604533143553291,7.12786023252517,10.0601763039651,NA,NA,"13",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.15",-2.34991286811644,199.901960554336,-92.9509802771678,-23.1001382165855,-23.3711990342358,1.10481596146269,-0.607499415944062,13.1132165413688,31.0133989688149,NA,NA,"15",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.3",-2.05949802845503,207.241885865349,-100.620942932675,-10.8853899670962,-17.1081917756291,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.31",-1.8834950821563,191.387387841256,-86.6936939206278,-15.1698170138127,-12.6645779168048,0.378713395987375,-10.6009963904761,1.01960645382474,58.4756232435426,-21.1778877048431,-166.205542209115,"31",TRUE,TRUE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321222,225.726844790606,-109.863422395303,NA,NA,0.373916750375994,-0.688327877145226,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.5",-1.5357699122943,224.87808175271,-108.439040876355,-4.64406437482592,NA,0.329157005576608,-0.672625854293527,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.7",-2.00868238107842,202.354639484379,-96.1773197421896,-11.59143874001,-20.0037784136065,0.77753311788591,-0.856591360641597,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"CEVE",60,23,18,"Yes","Unavg.w.warn"
"Mod.0",-2.40651601584219,146.911945899416,-72.4559729497082,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.1",-2.5272105530882,143.679378271909,-69.8396891359547,-8.7095626134953,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.13",-3.04025583737991,137.767317976699,-62.8836589883494,-4.53540067733879,NA,1.84302564820138,0.156672840180345,-5.26810305657053,-2.76324672537042,NA,NA,"13",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.15",-3.86698505574636,124.16622195555,-55.083110977775,-15.1076858817705,-25.4718681210479,2.22861221958778,-0.00789224660351491,-14.7877762186037,-3.82894785350914,NA,NA,"15",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.3",-3.01443889031693,137.358546582381,-65.6792732911907,-19.1572190097492,-15.8168940960375,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.31",-4.17406944629,127.917300108735,-54.9586500543675,-18.3796822326086,-31.4335971045869,2.64838470594704,-0.018163494748381,-8.34608577883347,-4.31271673226213,9.20363254837827,0.239611613648442,"31",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.4",-3.00403106194689,136.142775138645,-65.0713875693225,NA,NA,2.01077928893662,0.170817718855672,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.5",-3.10410338549915,134.106920844387,-63.0534604221935,-7.59722722833974,NA,1.97209221619288,0.215263961481125,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.7",-3.98793579829011,121.219647009269,-55.6098235046343,-22.9694245443641,-24.259003168329,2.60734742006089,0.0790033773738335,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"EPAN",60,6,15,"Yes","Unavg.w.warn"
"Mod.0",-0.0157483569681399,354.103019530222,-176.051509765111,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.1",-0.0172672994951838,342.090133738157,-169.045066869078,-7.6899845567309,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.13",0.116794644531238,348.420801733359,-168.210400866679,-8.20713851143165,NA,-0.472225531110994,-0.181231604473202,1.21149766622111,0.421248395868044,NA,NA,"13",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.15",0.0925427714988019,341.452176028108,-163.726088014054,-8.64316926737847,-6.63702019228791,-0.363015577746863,-0.245190256365553,-0.653058208698229,1.29518757658465,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.3",-0.0444155668166676,334.719821955475,-164.359910977737,-8.28656421578941,-6.60533524058833,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.31",0.0929629162666517,345.359273163278,-163.679636581639,-8.62861879229121,-6.54008484324804,-0.351522055945272,-0.237349054046738,-1.39129848472955,1.27823574795595,-1.70275256069302,0.471634884101318,"31",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.4",0.11034805716024,356.877161684112,-175.438580842056,NA,NA,-0.382281768499569,-0.19929554317481,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.5",0.116283422259413,344.465505642495,-168.232752821248,-7.85021932578173,NA,-0.484613123177277,-0.180567206438603,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.7",0.0939975412830671,337.556130808482,-163.778065404241,-8.35299311567644,-6.54493823007235,-0.347923075512061,-0.247309347098349,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"PAMY",60,67,59,"Yes","Unavg.w.warn"
"Mod.0",-1.00623896853431,297.134997120155,-147.567498560078,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.1",-1.04039784190625,291.915977827819,-143.957988913909,6.15330895137468,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.13",-1.55384825858518,279.204063266511,-133.602031633255,6.01104509273789,NA,-0.314042143930571,1.22816329089612,14.3690439278304,-3.34859438823113,NA,NA,"13",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.15",-1.93904747544449,253.181955236126,-119.590977618063,12.6028736418083,-17.317424620279,-0.649527681539382,1.31131606822286,24.4329878005676,-5.19064623173355,NA,NA,"15",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.3",-1.31455476396131,265.797412910601,-129.898706455301,11.2110651347443,-15.8568831731676,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.31",-2.29862558579202,250.265781790355,-116.132890895178,17.0095804095062,-26.0383071287886,-9.14701890657245,1.81276466839279,169.210037816739,-11.6630270441107,-70.0141446808599,15.1100792686624,"31",TRUE,TRUE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.4",-1.50889668321221,284.630665343279,-139.315332671639,NA,NA,0.0536094506054079,1.19523912435718,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.5",-1.55858484926045,279.716867449931,-135.858433724965,6.32306793202634,NA,0.0988590429714981,1.21068865193899,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.7",-1.89443213605437,255.160446422772,-122.580223211386,11.8013472407288,-16.2194900640351,0.338971730625141,1.24530546681962,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"VAME",60,23,45,"Yes","Unavg.w.warn"
"Mod.0",-2.35569491830799,151.673799244483,-74.8368996222414,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.1",-2.3558776643734,153.664912497488,-74.832456248744,0.335047340216703,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.13",-3.31440675897303,144.401221281625,-66.2006106408123,-8.26094134932659,NA,2.15762897259387,0.730361272503605,6.40677411481728,20.6670648211813,NA,NA,"13",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.15",-3.31962033124733,146.378100469939,-66.1890502349694,-8.54789190531399,-0.607765013046154,2.17443975727788,0.720948269540005,6.54005406864505,21.3917875738578,NA,NA,"15",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.3",-2.3721523014377,154.83217467511,-74.416087337555,0.297541307090567,3.11433149820248,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.31",-3.78575259997905,148.201423700853,-65.1007118504267,-18.3105377741844,-15.1259429892658,2.57096617473444,1.24468222758373,17.0483231400138,29.2225861937504,17.6611147606557,17.3614268975923,"31",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.4",-3.19458313229915,143.195155936269,-68.5975779681343,NA,NA,2.05960319946016,0.867305426714724,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.5",-3.19644070559454,145.114501381157,-68.5572506905783,1.01165452783826,NA,2.06953046803895,0.863861822960639,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.7",-3.2023593643522,146.872745022401,-68.4363725112005,1.00855432652759,1.76163676054891,2.03325478408089,0.880734025210553,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ACMI",61,5,17,"Yes","Unavg.w.warn"
"Mod.0",-1.48257119155529,245.306352672808,-121.653176336404,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.1",-1.58307346635855,235.892111672844,-115.946055836422,-9.12187003749752,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.13",-1.51980407624725,238.493420947243,-113.246710473622,-14.0130329366102,NA,-0.578902781084344,-0.0865453832391218,4.6952378144734,11.9459433429605,NA,NA,"13",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.15",-1.66981838033915,236.626938854309,-111.313469427154,-18.1415123549191,-6.41012835389641,-0.452360215899452,-0.0424021400672477,4.46439061759753,16.5489183930581,NA,NA,"15",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.3",-1.65164228137053,235.056581395118,-114.528290697559,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,"3",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.31",-1.7054605801982,239.919518278829,-110.959759139415,-18.9902955523932,-7.47026406664011,-0.395706800094998,-0.0424017543446961,9.81994408841898,17.4918512967657,7.73359432059504,-0.420028627395573,"31",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.4",-1.309333319983,247.821758226714,-120.910879113357,NA,NA,-0.546964670381154,-0.300104592451086,NA,NA,NA,NA,"4",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.5",-1.40766496892038,237.956274038564,-114.978137019282,-9.44142790194947,NA,-0.696196948903249,-0.263529772570674,NA,NA,NA,NA,"5",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.7",-1.46929949317426,237.471811120526,-113.735905560263,-11.3896687325462,-4.79913162665739,-0.588505079365461,-0.310094392350275,NA,NA,NA,NA,"7",FALSE,FALSE,FALSE,"ARUV",61,27,20,"Yes","Unavg.w.warn"
"Mod.0",-1.50889668321222,242.314958012672,-120.157479006336,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"CARU",61,28,18,"Yes","Unavg.w.warn"
"Mod.1",-1.57278815081626,237.104617901483,-116.552308950742,-7.1949168053521,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"CARU",61,28,18,"Yes","Unavg.w.warn"
