"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"EPAN",77,6,17,"Yes","Avg.Confidence",-4.53240373164029,-26.7186662673438,-26.9258889545154,NA,NA,NA,1.5163753427419,-1.18121067307929,NA,NA,NA,NA,-2.56451223031703,-2.57750539870959,-4.01133493099536,NA,NA,NA,3.88789515774392,1.34822162674644,NA,NA,NA,NA
"PAMY",77,67,66,"Yes","Avg.Confidence",-0.199949702065458,-13.2281735821064,-13.5779251368916,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329544585374664,-4.31465810974791,-4.60687641566974,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",77,23,43,"Yes","Avg.Confidence",-2.46660535929156,1.84801870318122,-23.7998684457796,NA,NA,NA,-3.24265165667686,0.595570947969769,-19.41423256251,-15.5718017014934,NA,NA,-1.32512723317824,21.8281023725469,-8.67660994708879,NA,NA,NA,1.31125962747296,1.9656545566214,57.1307833726761,8.77205992061717,NA,NA
"ACMI",78,5,15,"Yes","Avg.Confidence",-4.36873241269554,-26.0531075661878,-8.87070275687356,NA,NA,NA,0.660502289754104,-1.44489509097124,-16.4178610025214,3.73021968168982,NA,NA,-2.31250003447356,7.78607121807416,5.57602668461352,NA,NA,NA,3.33085314604829,1.80293395994941,24.0489602934357,58.2939001018913,NA,NA
"ARUV",78,27,19,"Yes","Avg.Confidence",-2.09625921364599,-23.2995160491081,-11.1857168229996,NA,NA,NA,-0.980584608763488,-0.485816671346489,-10.3197814184923,-12.9542733695728,NA,NA,-1.20245206444692,-1.60091199361436,3.66781136766953,NA,NA,NA,0.711084892464849,0.410752755681335,12.9765756384264,23.6430429202647,NA,NA
"CARU",78,28,14,"Yes","Avg.Confidence",-2.11109830402816,-22.5408161664432,-21.195019293647,NA,NA,NA,-1.83188427056598,-1.72807002059159,-13.5715591792734,-10.3293164992022,NA,NA,-1.01715934640887,-2.37688659102234,-4.68625088438272,NA,NA,NA,0.556078763134536,-0.0651024482192959,22.3978538500148,15.2611335841618,NA,NA
"EPAN",78,6,17,"Yes","Avg.Confidence",-4.47059431440241,-27.2271712371842,-23.9273824997495,NA,NA,NA,1.44667550880982,-1.16207079584467,NA,NA,NA,NA,-2.53439821117235,-3.37143263244762,-2.1568401862262,NA,NA,NA,3.78869061304257,1.36624116175165,NA,NA,NA,NA
"PAMY",78,67,65,"Yes","Avg.Confidence",-0.207140888989569,-13.2507439598049,-11.606090907185,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31627531166739,-4.49844473616163,-2.84815125182995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",78,23,44,"Yes","Avg.Confidence",-2.47516903813334,1.98794785621936,-23.8594745377398,NA,NA,NA,-2.15970624232761,0.545474361469954,-14.6365601965442,-16.1396833218522,NA,NA,-1.33281557141503,22.2001139264659,-8.89150948995983,NA,NA,NA,1.44838566191645,1.91875845965433,48.836848547181,8.88278090601623,NA,NA
"ACMI",79,5,15,"Yes","Avg.Confidence",-4.16175569220787,-13.5644675697401,NA,NA,NA,NA,0.88376550209326,-0.816414911260532,-9.55428364030393,-16.6374908725973,NA,NA,-2.29276702305695,9.24643395925311,NA,NA,NA,NA,3.2894683529695,1.81011984076796,12.9703709932582,28.7728066034705,NA,NA
"ARUV",79,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",79,28,20,"Yes","Avg.Confidence",-2.20196627689102,-20.8174464683283,-20.1602542272411,NA,NA,NA,-0.636075923931272,-0.747277270425056,NA,NA,NA,NA,-1.21530243453657,-4.4155928996558,-4.88664489583768,NA,NA,NA,0.508752036351006,0.457835960296401,NA,NA,NA,NA
"EPAN",79,6,17,"Yes","Avg.Confidence",-5.55414324957495,-46.9577616310956,-43.681319167774,NA,NA,NA,1.58525111344955,-0.93174146798307,NA,NA,NA,NA,-2.97456689097753,-10.1786890295697,-11.161512043422,NA,NA,NA,4.15061402571449,1.50097327815612,NA,NA,NA,NA
"PAMY",79,67,62,"Yes","Avg.Confidence",-0.263843821618997,-13.7538220343369,-11.6827879483483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261866040921984,-4.88839225209313,-2.845083556234,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",79,23,41,"Yes","Avg.Confidence",-2.42235436013396,1.70638510057651,-22.852498935724,NA,NA,NA,-2.4403442409278,0.483212284564387,-19.2722677863216,-14.5820826014048,NA,NA,-1.30414905013446,20.5563601112432,-8.09349570260083,NA,NA,NA,1.24034400080369,1.83990097828098,42.4943709978244,8.412957826551,NA,NA
"ACMI",8,5,14,"Yes","Avg.Confidence",-4.43347252314166,-28.1789744268845,-12.7518820334859,NA,NA,NA,0.562375829270871,-1.52970824738801,-14.0320826850849,2.94696239054208,NA,NA,-2.31704394544562,8.16182672446023,6.50802940389268,NA,NA,NA,3.30113698094905,1.7951797463065,28.6896970354209,64.4210624420801,NA,NA
"ARUV",8,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",8,28,15,"Yes","Avg.Confidence",-2.28655963172708,-21.1500528452856,-20.8601857631248,NA,NA,NA,-1.62130902697833,-1.52484882688125,NA,NA,NA,NA,-1.08426777385276,-3.81120822323476,-4.60586740078859,NA,NA,NA,0.690797102003438,0.472650394882421,NA,NA,NA,NA
"CEVE",8,23,20,"Yes","Avg.Confidence",-2.75989958673777,-30.6089625536894,-29.2237563788388,NA,NA,NA,-0.295949059959924,-2.12572295146599,-17.3875164599065,-13.8400870671937,-27.5372147463001,-28.2720542452628,-1.29902553830572,-1.85382942671299,-5.57215439622926,NA,NA,NA,2.0952701580696,0.561577366210539,23.2562514514404,42.5127024189412,16.8886399794738,17.9277114674016
"EPAN",8,6,17,"Yes","Avg.Confidence",-4.46792838102364,-25.8481074188768,-25.2097603778847,NA,NA,NA,1.33015739167136,-0.897361781774836,NA,NA,NA,NA,-2.53521135852683,-2.34993816806609,-3.13125194241032,NA,NA,NA,3.69150577457681,1.51557816808421,NA,NA,NA,NA
"PAMY",8,67,61,"Yes","Avg.Confidence",-0.296464225780766,-14.4192120058614,-13.1815985152352,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236822223720957,-5.30348428203325,-4.10183306858173,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",8,23,43,"Yes","Avg.Confidence",-2.45887878020431,2.28033800313484,-23.6684929539055,NA,NA,NA,-1.95729389293389,0.538581108976147,-17.7094323945236,-13.901361917974,NA,NA,-1.32891535097607,21.1888903619081,-8.8030612763039,NA,NA,NA,1.35735448107169,1.90063541038761,39.2599233578035,8.51672860342488,NA,NA
"ACMI",80,5,15,"Yes","Avg.Confidence",-4.0964651837065,-5.15632957084762,NA,NA,NA,NA,0.705979326694194,-0.462462699270431,NA,NA,NA,NA,-2.29781968931306,3.84508877863137,NA,NA,NA,NA,3.09626283383516,1.91186099774422,NA,NA,NA,NA
"ARUV",80,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",80,28,19,"Yes","Avg.Confidence",-2.19727242662862,-19.6409038642368,-20.1670515887953,NA,NA,NA,-0.716752887178106,-0.952487607036318,NA,NA,NA,NA,-1.18268634477184,-3.54706321094395,-4.86268387139712,NA,NA,NA,0.561805566456853,0.515103835164902,NA,NA,NA,NA
"CEVE",80,23,19,"Yes","Avg.Confidence",-2.68297830854974,-28.2115755829791,-27.2136590695947,NA,NA,NA,-0.0708522944556832,-1.6433101662771,-10.6417389739852,-16.0558635889322,NA,NA,-1.3358119819953,-2.28782516548211,-8.11344880658696,NA,NA,NA,1.95152698609015,0.163295084118248,16.1671442559414,31.3971882622668,NA,NA
"EPAN",80,6,19,"Yes","Avg.Confidence",-4.42957288475227,-25.0998394708901,-23.8025495509295,NA,NA,NA,1.46553324953734,-0.66504104744408,NA,NA,NA,NA,-2.52798750720143,-2.77949217990228,-2.85186397114615,NA,NA,NA,3.80211850204001,1.66267733553444,NA,NA,NA,NA
"PAMY",80,67,61,"Yes","Avg.Confidence",-0.318056285894234,-13.0786536396558,-14.7573265242763,NA,NA,NA,-1.40095526233311,-0.415887783432842,NA,NA,NA,NA,0.374902250992496,-3.87724361038947,-5.39111533109328,NA,NA,NA,0.559677528186301,0.434516046957484,NA,NA,NA,NA
"VAME",80,23,44,"Yes","Avg.Confidence",-2.50745129139356,1.55965465875077,-23.8408114785065,NA,NA,NA,-2.71599615292326,0.582338582469649,-0.900964517270573,-20.4830123176476,NA,NA,-1.35967250722157,23.5189986426413,-9.10221728092847,NA,NA,NA,0.854340099317582,1.96051715604486,54.874720381742,7.01638481655535,NA,NA
"ACMI",81,5,13,"Yes","Avg.Confidence",-4.0932316123099,-3.97353600184059,NA,NA,NA,NA,0.711685161753003,-0.914915385042516,NA,NA,NA,NA,-2.29594592369038,3.91570462388538,NA,NA,NA,NA,3.10123635517146,1.63787819345167,NA,NA,NA,NA
"ARUV",81,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",81,28,18,"Yes","Avg.Confidence",-2.19451888764063,-20.9796842317072,-20.5518716692711,NA,NA,NA,-0.894909947791622,-2.9897829801273,-10.7543420531977,-19.8030269926528,-8.51738625627399,-44.4924507906467,-1.09789253741636,-2.65122293810635,-3.85817262867534,NA,NA,NA,0.741808063943481,1.400249656302,16.8386417636192,16.2171716534203,11.0019154563888,27.7454764862048
"EPAN",81,6,16,"Yes","Avg.Confidence",-5.48565831364812,-52.529993134555,-41.8727207647786,NA,NA,NA,0.642255341755051,-1.35905570426303,-40.3922563860896,-38.2071869491063,NA,NA,-2.71980088239141,1.33262129717627,-7.22527961383894,NA,NA,NA,3.85646607354324,1.57297746462726,23.0725624838207,23.1709231521114,NA,NA
"PAMY",81,67,65,"Yes","Avg.Confidence",-0.211726294623813,-13.3390960444948,-12.3535672968375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314195002778979,-4.51112696511843,-3.50912163906889,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",81,23,38,"Yes","Avg.Confidence",-2.55403457142308,3.56899088101735,-25.9254341548949,NA,NA,NA,-1.91187045627476,0.25825844611504,-19.0921074269958,-11.5185118202616,NA,NA,-1.37908089209685,22.7965199487303,-9.89548368082861,NA,NA,NA,1.41577952650251,1.63781502211802,38.3188075900368,8.80515963167575,NA,NA
"ACMI",82,5,17,"Yes","Avg.Confidence",-4.70366291822167,-33.3276730354109,-22.3011653627539,NA,NA,NA,0.729342794613282,-2.32353119681821,-23.7672347175441,-10.8890384422105,-17.1108725724339,-22.2313057053306,-2.15863978498877,11.5349726791462,14.0646586310456,NA,NA,NA,3.75105877980603,2.3859950775801,27.6279943417412,85.9061132917641,26.3834979513345,20.4696825009368
"ARUV",82,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",82,28,16,"Yes","Avg.Confidence",-2.23889045512905,-22.6669556457128,-20.8325227432624,NA,NA,NA,-1.23115367638214,-1.57921488570083,-14.4415121365777,-9.96982926116755,NA,NA,-1.08681229163385,-2.95740598544496,-4.6511947392867,NA,NA,NA,0.749961567800153,0.437115139662491,25.13928192713,10.5881265073311,NA,NA
"EPAN",82,6,17,"Yes","Avg.Confidence",-4.47059431440241,-27.2271712371842,-23.9273824997495,NA,NA,NA,1.44667550880982,-1.16207079584467,NA,NA,NA,NA,-2.53439821117235,-3.37143263244762,-2.1568401862262,NA,NA,NA,3.78869061304257,1.36624116175165,NA,NA,NA,NA
"PAMY",82,67,61,"Yes","Avg.Confidence",-0.284057253169075,-13.0633750272425,-12.9470261258455,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242946624012691,-4.14841534623527,-4.01736247345271,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",82,23,41,"Yes","Avg.Confidence",-2.46838343580558,1.32487056058803,-22.8760830009089,NA,NA,NA,-2.65938518534927,0.413988457614023,-1.11654005298365,-20.2012959508684,NA,NA,-1.33504935891859,22.8953857619279,-8.26047382865491,NA,NA,NA,0.857652202412631,1.78759664304413,53.6361550396495,7.25065292285146,NA,NA
"ACMI",83,5,14,"Yes","Avg.Confidence",-4.67100730393725,-33.0783574341383,-21.4836513274802,NA,NA,NA,0.70438956835838,-4.51564426576074,-12.8122434488468,-22.8717773666716,-14.0571298908275,-31.7197423449008,-2.19884563477948,10.7696489854292,12.0737046748895,NA,NA,NA,3.66128002296306,2.94666394922981,36.2911575703395,120.686224888807,19.3870577478001,25.572549497407
"ARUV",83,27,19,"Yes","Avg.Confidence",-2.09625921364599,-23.2995160491081,-11.1857168229996,NA,NA,NA,-0.980584608763488,-0.485816671346489,-10.3197814184923,-12.9542733695728,NA,NA,-1.20245206444692,-1.60091199361436,3.66781136766953,NA,NA,NA,0.711084892464849,0.410752755681335,12.9765756384264,23.6430429202647,NA,NA
"CARU",83,28,13,"Yes","Avg.Confidence",-2.12386697906225,-21.9424806230563,-21.5766099917426,NA,NA,NA,-2.02903789625721,-1.93524705588764,NA,NA,NA,NA,-1.05771687275314,-4.2473202737787,-5.01532939986576,NA,NA,NA,0.343020233570874,-0.257485197795402,NA,NA,NA,NA
"EPAN",83,6,19,"Yes","Avg.Confidence",-4.21557347549885,-19.3637932079444,-19.0945247390346,NA,NA,NA,1.5344511667599,-0.87864098083006,NA,NA,NA,NA,-2.42455814344079,-0.28811604922634,-0.551627321090912,NA,NA,NA,3.8121346946796,1.52670526277684,NA,NA,NA,NA
"PAMY",83,67,61,"Yes","Avg.Confidence",-0.299921275963538,-12.7204415847293,-12.7852916290976,NA,NA,NA,-0.794275975492489,-0.323645722926935,NA,NA,NA,NA,0.321670463428763,-3.81107221645537,-3.81270617205043,NA,NA,NA,0.489020315560482,0.287393183515618,NA,NA,NA,NA
"VAME",83,23,44,"Yes","Avg.Confidence",-2.55246355970262,1.80457191348358,-25.0008251893987,NA,NA,NA,-2.7779697886257,0.582315278885378,-0.661843206940773,-20.0203708269305,NA,NA,-1.38487648798766,24.2155175740345,-9.86638680905284,NA,NA,NA,0.850180487900237,1.97150297590246,56.250123054593,7.90024846930325,NA,NA
"ACMI",84,5,15,"Yes","Avg.Confidence",-4.15587445855043,-13.0164596888742,NA,NA,NA,NA,0.877567177270202,-0.780791410611351,-9.11022430403591,-15.833295152266,NA,NA,-2.29278288109987,8.80320058303097,NA,NA,NA,NA,3.27953241106301,1.80796446572438,11.6771740391406,26.3554126364271,NA,NA
"ARUV",84,27,20,"Yes","Avg.Confidence",-2.07975268856215,-23.3434379312798,-11.7433831691357,NA,NA,NA,-0.645550507328291,-0.468114387466084,-9.66637218343545,-13.1562034867229,NA,NA,-1.1862676888607,-1.2480335927333,3.43976817311964,NA,NA,NA,0.606120239433,0.400489808720054,14.3045161253897,23.4081154768642,NA,NA
"CARU",84,28,16,"Yes","Avg.Confidence",-2.28549954865498,-20.7146145268221,-20.7090392870576,NA,NA,NA,-1.49666588323864,-1.284482756224,NA,NA,NA,NA,-1.11948662128619,-3.70706873435666,-4.7000999584577,NA,NA,NA,0.72001699114404,0.515641231076841,NA,NA,NA,NA
"EPAN",84,6,19,"Yes","Avg.Confidence",-4.49049626249332,-25.1999540651208,-26.162209158934,NA,NA,NA,1.51773969689904,-0.677769880692933,NA,NA,NA,NA,-2.55802506749936,-2.4049022230085,-4.24488484578379,NA,NA,NA,3.87755980800656,1.65153382302084,NA,NA,NA,NA
"PAMY",84,67,64,"Yes","Avg.Confidence",-0.248084110669518,-14.853066051677,-13.5254719604181,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287780770052625,-5.69732253853883,-4.39326754071851,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",84,23,43,"Yes","Avg.Confidence",-2.53125580352315,1.68225270723256,-24.4820223747287,NA,NA,NA,-2.74802720040989,0.53034386349081,-0.78159592874748,-20.6224503892564,NA,NA,-1.37203852025485,23.8869945473287,-9.46206520182651,NA,NA,NA,0.852306361273482,1.91440899738212,55.5915269926173,7.24361378016442,NA,NA
"ACMI",85,5,17,"Yes","Avg.Confidence",-4.73176006574329,-34.5390090466849,-23.3473074528009,NA,NA,NA,0.85238141409937,-2.08815998733003,-15.0951447858412,-9.35445054276631,-14.8798747844775,-22.8965163659209,-2.19038145003996,11.0368093526994,12.0510095834546,NA,NA,NA,3.84149967504247,2.47560447739797,35.2682503773678,87.6113126922022,21.2672149228491,19.4618718040825
"ARUV",85,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",85,28,16,"Yes","Avg.Confidence",-2.16675083481465,-19.4784646659582,-18.8639606609212,NA,NA,NA,-1.03900253390703,-1.70322860994855,NA,NA,NA,NA,-1.0522401443,-3.34024739156791,-3.63053768473198,NA,NA,NA,0.701472661674545,0.445144437053157,NA,NA,NA,NA
"EPAN",85,6,18,"Yes","Avg.Confidence",-4.42020688418536,-24.6318740302338,-24.0923967988602,NA,NA,NA,1.31795242272659,-0.667720669465558,NA,NA,NA,NA,-2.51929850440432,-2.15492097598335,-2.86740995903133,NA,NA,NA,3.6674082892035,1.65957466758386,NA,NA,NA,NA
"PAMY",85,67,62,"Yes","Avg.Confidence",-0.286952736808294,-14.1770470095422,-14.733065237081,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250647718220642,-4.94991565289632,-5.48096841996126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",85,23,43,"Yes","Avg.Confidence",-2.57457731505245,3.02209597890401,-26.3697165849563,NA,NA,NA,-2.62879178335027,0.545186659180641,-19.1712321673058,-13.9471443424392,NA,NA,-1.38933646268159,23.5243962829221,-10.400196557848,NA,NA,NA,1.46326361754011,1.93431603012332,52.8439419757534,9.57893267718693,NA,NA
"ACMI",86,5,17,"Yes","Avg.Confidence",-4.73176006574329,-34.5390090466849,-23.3473074528009,NA,NA,NA,0.85238141409937,-2.08815998733003,-15.0951447858412,-9.35445054276631,-14.8798747844775,-22.8965163659209,-2.19038145003996,11.0368093526994,12.0510095834546,NA,NA,NA,3.84149967504247,2.47560447739797,35.2682503773678,87.6113126922022,21.2672149228491,19.4618718040825
"ARUV",86,27,20,"Yes","Avg.Confidence",-2.06376616566632,-22.0587061867127,-11.1042438439521,NA,NA,NA,-0.827221597013095,-0.375080982664611,-9.02787469342793,-11.6091726807086,NA,NA,-1.20465080058994,-2.12252872322033,3.57483189465739,NA,NA,NA,0.632103922481903,0.356791560486719,10.9535115750279,18.7472594517559,NA,NA
"CARU",86,28,16,"Yes","Avg.Confidence",-2.22325868577961,-21.4346288529286,-20.372230401641,NA,NA,NA,-1.25281009257157,-3.10236347305181,-10.2597892562167,-18.6590129235861,-9.11015731869526,-43.9719593376181,-1.06394600160896,-3.01973854069091,-3.58482117029741,NA,NA,NA,0.719331252873095,1.27795614281552,15.3172169386357,16.1052435586912,12.6515171632343,27.7957848104484
"EPAN",86,6,18,"Yes","Avg.Confidence",-4.43369866315219,-26.2298952311753,-23.1260697072927,NA,NA,NA,1.28654938288109,-0.657195924270885,NA,NA,NA,NA,-2.52366661211817,-3.21030633108332,-2.09476573397893,NA,NA,NA,3.62985608332371,1.67086609435545,NA,NA,NA,NA
"PAMY",86,67,61,"Yes","Avg.Confidence",-0.294636307719826,-13.9502649462286,-13.4965368448762,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237732538269414,-4.86587343808084,-4.420475214288,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",86,23,43,"Yes","Avg.Confidence",-2.51748965193908,1.60677898072464,-24.1253624348097,NA,NA,NA,-2.72903172957574,0.521978721323727,-0.854628317904692,-19.6195770484163,NA,NA,-1.36424265980158,23.6734736939186,-9.21855943966968,NA,NA,NA,0.85355653770204,1.9045816843952,55.1702890886437,8.05197653088214,NA,NA
"ACMI",87,5,14,"Yes","Avg.Confidence",-4.61606380231095,-31.1502267912195,-20.5390253069804,NA,NA,NA,0.823661733582933,-4.65068556284842,-15.8434062075918,-45.4213482305181,-13.8586204339629,-36.561938481983,-2.17585429203713,13.2019258653319,12.352824122852,NA,NA,NA,3.72261085820229,3.32777872578153,31.422923813244,122.219017614297,19.0270311472248,28.4039150390261
"ARUV",87,27,21,"Yes","Avg.Confidence",-2.04255815169617,-21.9227922920954,-11.660546142658,NA,NA,NA,-0.537544043851536,-0.356052269038363,-8.62175328229816,-11.5882685514725,NA,NA,-1.1861804847662,-1.86325733528505,3.31166457640984,NA,NA,NA,0.510146054370904,0.341358087556858,11.8697685093931,18.1980680317691,NA,NA
"CARU",87,28,15,"Yes","Avg.Confidence",-2.21182790103766,-23.5048380272897,-21.4961169120629,NA,NA,NA,-1.32080766087174,-3.35088103367585,-14.0354432907959,-27.613905266941,-9.30185016614316,-42.8420980007409,-1.04053678470715,-2.39954145319857,-3.98508237952656,NA,NA,NA,0.802059248914143,1.11439347327133,30.7566538772842,23.8966957102638,9.72601699379365,28.3310671914429
"EPAN",87,6,15,"Yes","Avg.Confidence",-4.45504111581058,-25.5737063829915,-25.456116470188,NA,NA,NA,1.16444115661585,-1.17479074965782,NA,NA,NA,NA,-2.51804066656576,-1.49390008704492,-2.75393113358701,NA,NA,NA,3.5443288148781,1.35265810694187,NA,NA,NA,NA
"PAMY",87,67,65,"Yes","Avg.Confidence",-0.205151515724361,-12.7442274134906,-11.830508230146,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317022352404456,-4.03277268069012,-3.09528687925159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",87,23,42,"Yes","Avg.Confidence",-2.49318227932241,1.46357363206334,-23.531266583735,NA,NA,NA,-3.34228730777381,0.533797193381851,-0.93211138062141,-21.6174974300284,NA,NA,-1.34929823825326,23.2893659634612,-8.73043800841999,NA,NA,NA,0.632308484785669,1.90789813922544,59.7721129012905,5.92397799579739,NA,NA
"ACMI",88,5,16,"Yes","Avg.Confidence",-4.16841960934714,-14.2849367312826,NA,NA,NA,NA,0.846514743484224,-0.547401178766344,-10.0243528948977,-14.9601806966449,NA,NA,-2.29368752282397,8.69964773032093,NA,NA,NA,NA,3.27065108456658,1.94155181098117,11.1280897174979,26.2617574469325,NA,NA
"ARUV",88,27,19,"Yes","Avg.Confidence",-2.09625921364599,-23.2995160491081,-11.1857168229996,NA,NA,NA,-0.980584608763488,-0.485816671346489,-10.3197814184923,-12.9542733695728,NA,NA,-1.20245206444692,-1.60091199361436,3.66781136766953,NA,NA,NA,0.711084892464849,0.410752755681335,12.9765756384264,23.6430429202647,NA,NA
"CARU",88,28,17,"Yes","Avg.Confidence",-2.29688079680847,-20.623763842169,-21.558314812455,NA,NA,NA,-1.35844099816459,-1.07242681164381,NA,NA,NA,NA,-1.16425310476459,-3.62469206114198,-5.37290984302327,NA,NA,NA,0.724807672949701,0.512639550681914,NA,NA,NA,NA
"EPAN",88,6,16,"Yes","Avg.Confidence",-5.73488647642982,-52.9300012733466,-48.5176182334124,NA,NA,NA,0.893142273122298,-1.05953418259632,-37.8922489528571,-25.4865110204203,NA,NA,-2.86330490592754,-0.915707670836486,-10.7093322794897,NA,NA,NA,4.05147108276317,1.50777898515457,22.8845758047471,20.1795207965126,NA,NA
"PAMY",88,67,59,"Yes","Avg.Confidence",-0.308569933167473,-11.9321803070029,-12.5405850660846,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213366970782918,-3.15466847192064,-3.72770505257557,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",88,23,44,"Yes","Avg.Confidence",-2.45436070764915,2.06214906996472,-23.2864460682181,NA,NA,NA,-2.0941005228624,0.53934870480712,-15.2921754879974,-15.0728724469648,NA,NA,-1.3228644856208,21.8334238164031,-8.51654121809545,NA,NA,NA,1.46142937582498,1.90653205466441,47.4219969712497,8.97213970308927,NA,NA
"ACMI",89,5,15,"Yes","Avg.Confidence",-4.16445634141167,-13.6340178779961,NA,NA,NA,NA,0.532017521016045,-0.388522136945498,-10.6444739000031,-15.3865004537532,NA,NA,-2.29554427230197,10.5126197457581,NA,NA,NA,NA,3.03031492210394,2.04613260028006,16.1102281962862,26.4765771778043,NA,NA
"ARUV",89,27,19,"Yes","Avg.Confidence",-2.11439733364993,-24.5900678572491,-12.2074568942621,NA,NA,NA,-0.821580957120811,-0.534249876907066,-11.2454780164027,-13.1861701960859,NA,NA,-1.18691432204932,-0.812673046901246,3.15828251187946,NA,NA,NA,0.668837508740294,0.446830617368281,19.1026863396223,26.3032927238487,NA,NA
"CARU",89,28,16,"Yes","Avg.Confidence",-2.23865490687225,-21.485041402759,-20.2844124859595,NA,NA,NA,-1.24321518566869,-2.82395932409541,-9.3900074285895,-19.2335134505866,-8.21943317569313,-37.2620230725059,-1.07504825020073,-3.45131971268497,-3.72635393673214,NA,NA,NA,0.706289976783166,1.21686724675449,13.1895771673346,15.5889436711507,10.8800038341907,25.4581920910643
"CEVE",89,23,19,"Yes","Avg.Confidence",-2.70210268997152,-29.6255981328046,-27.7213494599711,NA,NA,NA,-0.330308870837621,-1.9566785515571,-13.9821720041701,-14.4319152232362,-17.5561432100789,-23.4316815451804,-1.29717187165275,-1.39220758957375,-6.11410809605565,NA,NA,NA,1.88595940293991,0.508638297760398,22.976156316383,40.4181484383362,12.4730207759458,16.2294978437273
