"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Mod.ID","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"ARUV",86,27,20,"Yes","Unavg","Mod.3",0,0.472912727698439,0.0585671977782406,-1.65164228137053,-11.2861485732008,-5.03741474498498,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",86,27,20,"Yes","Avg",NA,NA,NA,NA,-1.63420848312813,-12.0906174549665,-3.76470597464734,0,0,0,-0.0975588372655961,-0.00914471108894579,0.962818440799977,3.56904338552363,0,0
"CARU",86,28,16,"Yes","Unavg","Mod.3",0.611535955992565,0.325064177183764,0.0791552633622957,-1.84603080211437,-11.5571764713385,-11.9420739153733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",86,28,16,"Yes","Unavg","Mod.31",1.27230222718435,0.233606831625188,0.127577943328114,-1.56147830565184,-14.0967708643049,-11.0822913539725,NA,NA,NA,-0.27680322366259,-2.35407342052725,10.8246570685341,-5.46595608340837,7.57974375128928,-34.6226486927478
"CARU",86,28,16,"Yes","Unavg","Mod.7",0,0.441328991191048,0.0988482104421828,-1.53797251905546,-11.7310617751572,-12.4797747131634,NA,NA,NA,-0.457881308092688,-0.820875218185875,NA,NA,NA,NA
"CARU",86,28,16,"Yes","Avg",NA,NA,NA,NA,-1.64360234369428,-12.2271836968097,-11.9785257859692,0,0,0,-0.266739419849239,-0.912203665118143,2.52871384120946,-1.27688468244745,1.77067992226951,-8.08808726358478
"CEVE",86,23,19,"Yes","Unavg","Mod.15",0,1,0.165155092575985,-2.32435256562549,-22.6878562588968,-22.8516216951801,NA,NA,NA,1.0663378169253,-0.497637215848864,11.3831956653398,32.0705676319475,NA,NA
"CEVE",86,23,19,"Yes","Avg",NA,NA,NA,NA,-2.32435256562549,-22.6878562588968,-22.8516216951801,0,0,0,1.0663378169253,-0.497637215848864,11.3831956653398,32.0705676319475,0,0
"EPAN",86,6,18,"Yes","Unavg","Mod.7",0,1,0.16838217945698,-3.36373222092598,-13.1029475605052,-11.439312214941,NA,NA,NA,2.40687738906429,0.492312277864616,NA,NA,NA,NA
"EPAN",86,6,18,"Yes","Avg",NA,NA,NA,NA,-3.36373222092598,-13.1029475605052,-11.439312214941,0,0,0,2.40687738906429,0.492312277864616,0,0,0,0
"PAMY",86,67,61,"Yes","Unavg","Mod.3",0,1,0.0907407977279555,-0.0269494295199922,-9.27430434737871,-8.83090886582773,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",86,67,61,"Yes","Avg",NA,NA,NA,NA,-0.0269494295199922,-9.27430434737871,-8.83090886582773,0,0,0,0,0,0,0,0,0
"VAME",86,23,43,"Yes","Unavg","Mod.15",0,1,0.172093754912423,-1.89729822271798,12.0470000400361,-16.1638853624683,NA,NA,NA,-0.612606109344554,1.19562039557564,23.4630788937033,-5.55270775461289,NA,NA
"VAME",86,23,43,"Yes","Avg",NA,NA,NA,NA,-1.89729822271798,12.0470000400361,-16.1638853624683,0,0,0,-0.612606109344554,1.19562039557564,23.4630788937033,-5.55270775461289,0,0
"ACMI",87,5,14,"Yes","Unavg","Mod.13",0,0.344908312496576,0.149036504878063,-3.31440675897303,-8.26094134932655,NA,NA,NA,NA,2.16853857123354,-0.247468325992759,7.23929030944524,29.8398661762469,NA,NA
"ACMI",87,5,14,"Yes","Unavg","Mod.15",0.569308483221036,0.259465664353277,0.159628575829074,-3.41567684791115,-11.3482669868953,-5.64946565543244,NA,NA,NA,2.34600730540547,-0.460995102440385,8.86336177068718,40.0808066122837,NA,NA
"ACMI",87,5,14,"Yes","Unavg","Mod.31",1.37198776988794,0.173692194555976,0.183299819735662,-3.78575259998003,-18.310537774202,-15.1259429892785,NA,NA,NA,2.64482437085566,-3.08987584223707,17.2323768257943,101.945995522202,14.8780741888673,-23.4841394681322
"ACMI",87,5,14,"Yes","Unavg","Mod.4",0.881798705572095,0.221933828594171,0.0980873664333881,-3.19458313229915,NA,NA,NA,NA,NA,2.05960319946016,0.361369788242926,NA,NA,NA,NA
"ACMI",87,5,14,"Yes","Avg",NA,NA,NA,NA,-3.39595904717404,-8.97415046294378,-4.09310059206415,0,0,0,2.27313629589261,-0.661453418533449,7.78975880282611,38.3988346918892,2.58420535663098,-4.07901172147848
"ARUV",87,27,21,"Yes","Unavg","Mod.1",1.27728351999016,0.27823040998966,0.0443453650045837,-1.54975181759265,-8.82534115206392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",87,27,21,"Yes","Unavg","Mod.15",1.98995729921512,0.194827138018402,0.0820610801135759,-1.68575703753866,-18.5241494062981,-6.89467542877456,NA,NA,NA,-0.0703135860827667,-0.0377108179870649,8.33563347521985,16.9632412289306,NA,NA
"ARUV",87,27,21,"Yes","Unavg","Mod.3",0,0.526942451991938,0.0576543722078463,-1.62209366960475,-11.0610551333748,-5.37282750909093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",87,27,21,"Yes","Avg",NA,NA,NA,NA,-1.61436931823119,-11.8930248136902,-4.17444078312406,0,0,0,-0.013698994740316,-0.00734709074075271,1.62400761354747,3.3048997401483,0,0
"CARU",87,28,15,"Yes","Unavg","Mod.15",0.737681061501945,0.259234633971688,0.117536177641425,-1.65404615883152,-15.8533551503643,-13.8386140204833,NA,NA,NA,-0.179423300767587,-0.847493203266956,18.5510135530346,4.98028349952915,NA,NA
"CARU",87,28,15,"Yes","Unavg","Mod.3",1.74328432465333,0.156793859013427,0.0785539982352377,-1.87283776373553,-10.9421072196156,-12.3552406438746,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",87,28,15,"Yes","Unavg","Mod.31",1.16748995916578,0.209103454152132,0.132990315026658,-1.56147830565185,-14.096770864305,-11.0822913539725,NA,NA,NA,-0.228749385041561,-2.6112465834159,16.9846074490739,-15.0627198445167,1.01425112600458,-34.6982092384293
"CARU",87,28,15,"Yes","Unavg","Mod.7",0,0.374868052862753,0.103414713656764,-1.53983867211321,-11.1482221327802,-13.0674788275013,NA,NA,NA,-0.440232728477867,-0.940393578307153,NA,NA,NA,NA
"CARU",87,28,15,"Yes","Avg",NA,NA,NA,NA,-1.6261823428724,-12.9521897402441,-12.7405996457947,0,0,0,-0.259374205978799,-1.11824378020226,8.36060529324413,-1.85860477833863,0.212083413825246,-7.25551540464899
"CEVE",87,23,20,"Yes","Unavg","Mod.15",0,1,0.177604485936982,-2.37587721289841,-23.5171546196012,-23.8942967316012,NA,NA,NA,1.24688267415068,-0.494503079423578,10.1272421562255,33.2530277570275,NA,NA
"CEVE",87,23,20,"Yes","Avg",NA,NA,NA,NA,-2.37587721289841,-23.5171546196012,-23.8942967316012,0,0,0,1.24688267415068,-0.494503079423578,10.1272421562255,33.2530277570275,0,0
"EPAN",87,6,15,"Yes","Unavg","Mod.7",0,1,0.166407174963158,-3.36682338852981,-11.8659272410737,-12.7494509634251,NA,NA,NA,2.30641909435571,0.109658343801266,NA,NA,NA,NA
"EPAN",87,6,15,"Yes","Avg",NA,NA,NA,NA,-3.36682338852981,-11.8659272410737,-12.7494509634251,0,0,0,2.30641909435571,0.109658343801266,0,0,0,0
"PAMY",87,67,65,"Yes","Unavg","Mod.3",0,1,0.0731222805899202,0.0563644389277487,-8.28431436415358,-7.36578772509734,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",87,67,65,"Yes","Avg",NA,NA,NA,NA,0.0563644389277487,-8.28431436415358,-7.36578772509734,0,0,0,0,0,0,0,0,0
"VAME",87,23,42,"Yes","Unavg","Mod.15",0,1,0.167516706123093,-1.87804908470749,11.786231205577,-15.6159991212619,NA,NA,NA,-0.9576056625999,1.20293541132241,25.1822794655747,-7.54206528012721,NA,NA
"VAME",87,23,42,"Yes","Avg",NA,NA,NA,NA,-1.87804908470749,11.786231205577,-15.6159991212619,0,0,0,-0.9576056625999,1.20293541132241,25.1822794655747,-7.54206528012721,0,0
"ACMI",88,5,16,"Yes","Unavg","Mod.13",1.05194894382529,0.295136856918359,0.12050147193688,-3.31440675897303,-8.26094134932657,NA,NA,NA,NA,2.06631695187822,0.632993908493968,1.86987290256598,19.1463324308118,NA,NA
"ACMI",88,5,16,"Yes","Unavg","Mod.4",0,0.499403128543807,0.0863562465349028,-3.19458313229914,NA,NA,NA,NA,NA,2.05960319946015,0.721652673557855,NA,NA,NA,NA
"ACMI",88,5,16,"Yes","Unavg","Mod.5",1.77632440777117,0.205460014537834,0.0878997741636331,-3.19996649230626,-1.72557291135795,NA,NA,NA,NA,2.04499324614005,0.729387082670744,NA,NA,NA,NA
"ACMI",88,5,16,"Yes","Avg",NA,NA,NA,NA,-3.23105356608556,-2.79264450048085,0,0,0,0,2.0585829140254,0.697075316107411,0.551868411300132,5.65078837514385,0,0
"ARUV",88,27,19,"Yes","Unavg","Mod.1",0.490369759749967,0.308387474532421,0.0449672059204255,-1.60662157114939,-8.93633065679759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",88,27,19,"Yes","Unavg","Mod.15",0.562004854589873,0.297537265429162,0.0862811756677292,-1.66883209236222,-18.1176551983072,-6.3795301518996,NA,NA,NA,-0.452883970533771,-0.126142040656459,4.46464111999878,17.9620686089097,NA,NA
"ARUV",88,27,19,"Yes","Unavg","Mod.3",0,0.394075260038417,0.0553301470388,-1.66809236617498,-10.92096975185,-4.7219527847664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",88,27,19,"Yes","Avg",NA,NA,NA,NA,-1.64935563904646,-12.4502140213612,-3.75895272766504,0,0,0,-0.134749858149319,-0.037531957832577,1.32839710996703,5.34438477534597,0,0
"CARU",88,28,17,"Yes","Unavg","Mod.3",0,0.554833777067582,0.0889942422882316,-1.86023624129357,-12.0634563805368,-13.426763679192,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",88,28,17,"Yes","Unavg","Mod.7",0.440441642017731,0.445166222932418,0.103996355338028,-1.56895338148252,-12.1999707160548,-13.5140314154799,NA,NA,NA,-0.71168171861849,-0.628739594476021,NA,NA,NA,NA
"CARU",88,28,17,"Yes","Avg",NA,NA,NA,NA,-1.73056695078653,-12.1242279516555,-13.4656123277391,0,0,0,-0.316816662607445,-0.279893630480951,0,0,0,0
"CEVE",88,23,18,"Yes","Unavg","Mod.15",0,1,0.180123271263518,-2.32026274832374,-22.6217214403428,-22.7680411624599,NA,NA,NA,1.21376384251123,-0.788049432054279,9.81298143302306,34.364916916543,NA,NA
"CEVE",88,23,18,"Yes","Avg",NA,NA,NA,NA,-2.32026274832374,-22.6217214403428,-22.7680411624599,0,0,0,1.21376384251123,-0.788049432054279,9.81298143302306,34.364916916543,0,0
"EPAN",88,6,16,"Yes","Unavg","Mod.15",1.74368561645259,0.29487099667427,0.266185410360206,-4.19605076150886,-18.6123402812762,-31.8464784451957,NA,NA,NA,1.94592509090129,0.0793427517855921,-25.4478624845703,-8.99883386932436,NA,NA
"EPAN",88,6,16,"Yes","Unavg","Mod.7",0,0.70512900332573,0.251110531557525,-4.34218704179773,-30.3981470650264,-28.6796775077606,NA,NA,NA,2.69242904203473,0.284666385915916,NA,NA,NA,NA
"EPAN",88,6,16,"Yes","Avg",NA,NA,NA,NA,-4.29909569117868,-26.9228544720916,-29.6134752564511,0,0,0,2.47230667794273,0.224122401279124,-7.50383657405501,-2.65349511195385,0,0
"PAMY",88,67,59,"Yes","Unavg","Mod.3",0,1,0.0697335709871024,-0.0464381770434668,-7.43991641777501,-8.01838201574782,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",88,67,59,"Yes","Avg",NA,NA,NA,NA,-0.0464381770434668,-7.43991641777501,-8.01838201574782,0,0,0,0,0,0,0,0,0
"VAME",88,23,44,"Yes","Unavg","Mod.15",0,0.68371361798739,0.177061871463282,-1.89874016258002,12.0664150332204,-16.2044941895165,NA,NA,NA,-0.613870859870022,1.2405350538375,23.4965493139007,-4.46146791827397,NA,NA
"VAME",88,23,44,"Yes","Unavg","Mod.7",1.5417821348673,0.31628638201261,0.158154545465515,-1.86671992231357,11.6913480155334,-15.2464999046166,NA,NA,NA,0.326843958321077,1.18490612036976,NA,NA,NA,NA
"VAME",88,23,44,"Yes","Avg",NA,NA,NA,NA,-1.88861259663497,11.9477864431839,-15.9014936431568,0,0,0,-0.316335573518709,1.22294037973577,16.0649107416262,-3.05036637193777,0,0
"ACMI",89,5,15,"Yes","Unavg","Mod.13",1.21656709926847,0.268303138834818,0.0913669812752739,-3.31440675897303,-8.26094134932656,NA,NA,NA,NA,1.87112522257792,0.730361272503605,10.1857815007676,20.6670648211813,NA,NA
"ACMI",89,5,15,"Yes","Unavg","Mod.4",0,0.492946676025045,0.0572108833949068,-3.19458313229916,NA,NA,NA,NA,NA,1.7392958996923,0.867305426714725,NA,NA,NA,NA
"ACMI",89,5,15,"Yes","Unavg","Mod.5",1.44996650231025,0.238750185140137,0.061138397039281,-3.20827157996497,2.74654206969835,NA,NA,NA,NA,1.76652143144717,0.859943553355383,NA,NA,NA,NA
"ACMI",89,5,15,"Yes","Avg",NA,NA,NA,NA,-3.23000030685682,-1.560699066119,0,0,0,0,1.78116622155999,0.828805231667281,2.73287714814158,5.54503836202558,0,0
"ARUV",89,27,19,"Yes","Unavg","Mod.1",1.03921190742545,0.239595680177046,0.0385583096538921,-1.59196712895757,-8.22395134087333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",89,27,19,"Yes","Unavg","Mod.15",0.23853061332602,0.357556532971191,0.083502167428779,-1.68241898524499,-18.4444493611459,-6.79468606690553,NA,NA,NA,-0.213593424110117,-0.122245367484067,10.9873650719348,18.342725301036,NA,NA
"ARUV",89,27,19,"Yes","Unavg","Mod.3",0,0.402847786851762,0.0512050959070607,-1.65736911853537,-10.2669395381427,-5.20073056588953,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",89,27,19,"Yes","Avg",NA,NA,NA,NA,-1.65065582784963,-12.7013704520752,-4.52458719119131,0,0,0,-0.0763717241902588,-0.0437096297693923,3.92860416160979,6.55856126388139,0,0
"CARU",89,28,16,"Yes","Unavg","Mod.3",0.600839137071688,0.350785318916525,0.0805497062922285,-1.85437841203706,-12.017253830239,-11.8966895977511,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",89,28,16,"Yes","Unavg","Mod.31",1.98584927914175,0.175505316920845,0.125879599742178,-1.56147830565184,-14.0967708643049,-11.0822913539725,NA,NA,NA,-0.276803223662591,-2.36640577726212,10.8246570685341,-10.3830751209654,7.57974375128929,-33.6281293026733
"CARU",89,28,16,"Yes","Unavg","Mod.7",0,0.47370936416263,0.100196974038605,-1.54591647617987,-12.1987162159972,-12.427869376968,NA,NA,NA,-0.464171037314892,-0.81955154814181,NA,NA,NA,NA
"CARU",89,28,16,"Yes","Avg",NA,NA,NA,NA,-1.65685157853649,-12.468180557722,-12.0053832113458,0,0,0,-0.268462604442761,-0.803546038670462,1.89978486937255,-1.82228488971797,1.33028532924882,-5.90191549072084
"CEVE",89,23,19,"Yes","Unavg","Mod.15",0,0.424407667923525,0.138305360049654,-2.1362240385562,-19.5907294588403,-18.8529133124529,NA,NA,NA,0.947678054753085,-0.474686058131838,9.7284348355576,22.1440536761954,NA,NA
"CEVE",89,23,19,"Yes","Unavg","Mod.31",1.59530922877516,0.191146444590867,0.148861093099139,-1.8834950821563,-15.1698170138127,-12.6645779168048,NA,NA,NA,0.54716147814345,-1.30911522282353,1.92611385364506,18.8076238412772,-13.2964085338159,-18.8394393546498
"CEVE",89,23,19,"Yes","Unavg","Mod.7",0.197782859946273,0.384445887485608,0.119878593581578,-1.90659870204804,-11.1713783686098,-16.8960547528624,NA,NA,NA,0.705002890002381,-0.708362379291948,NA,NA,NA,NA
"CEVE",89,23,19,"Yes","Avg",NA,NA,NA,NA,-1.99963728081213,-15.5089028611892,-16.9177287780134,0,0,0,0.777825266051147,-0.724020126898351,4.49699215610645,12.99311660755,-2.54156121706656,-3.60109185072657
"EPAN",89,6,19,"Yes","Unavg","Mod.7",0,1,0.190627711626233,-3.25564164446644,-8.6857634846202,-10.855210811688,NA,NA,NA,2.68169297276052,0.310053909695248,NA,NA,NA,NA
"EPAN",89,6,19,"Yes","Avg",NA,NA,NA,NA,-3.25564164446644,-8.6857634846202,-10.855210811688,0,0,0,2.68169297276052,0.310053909695248,0,0,0,0
"PAMY",89,67,60,"Yes","Unavg","Mod.3",0,1,0.0789654490276925,-0.0355908254567057,-9.30571216320815,-7.13577843928552,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",89,67,60,"Yes","Avg",NA,NA,NA,NA,-0.0355908254567057,-9.30571216320815,-7.13577843928552,0,0,0,0,0,0,0,0,0
"VAME",89,23,43,"Yes","Unavg","Mod.15",0,0.726536319843373,0.171724356920846,-1.89536798174433,12.0209848867021,-16.1094328338992,NA,NA,NA,-0.610914207243828,1.19421926768615,23.4182756295163,-5.43088176857619,NA,NA
"VAME",89,23,43,"Yes","Unavg","Mod.7",1.95423931624262,0.273463680156627,0.151265106642599,-1.85394855935687,11.1955872899927,-15.0920034150434,NA,NA,NA,0.326848744380527,1.12836162011717,NA,NA,NA,NA
"VAME",89,23,43,"Yes","Avg",NA,NA,NA,NA,-1.88404127406829,11.7952686223135,-15.8312028407193,0,0,0,-0.354470099378091,1.17620959301548,17.0142277929465,-3.94573285364582,0,0
"ACMI",90,5,18,"Yes","Unavg","Mod.13",1.57643770906296,0.243783212763205,0.125945236047536,-3.31440675897303,-8.26094134932657,NA,NA,NA,NA,2.22669451462418,0.832931972272026,2.42993563548729,17.5396528386737,NA,NA
"ACMI",90,5,18,"Yes","Unavg","Mod.4",0,0.53619516715222,0.0972833576150111,-3.19458313229915,NA,NA,NA,NA,NA,2.20133135928886,0.867305426714723,NA,NA,NA,NA
"ACMI",90,5,18,"Yes","Unavg","Mod.5",1.78154479596344,0.220021620084575,0.098698808803271,-3.19949196153408,-1.64761556523992,NA,NA,NA,NA,2.18769265282662,0.874743305829668,NA,NA,NA,NA
"ACMI",90,5,18,"Yes","Avg",NA,NA,NA,NA,-3.22487416953563,-2.37638986852789,0,0,0,0,2.20451366049064,0.860562249769776,0.592377516026893,4.27587291976314,0,0
"ARUV",90,27,19,"Yes","Unavg","Mod.1",0.490369759749967,0.308387474532421,0.0449672059204255,-1.60662157114939,-8.93633065679759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",90,27,19,"Yes","Unavg","Mod.15",0.562004854589873,0.297537265429162,0.0862811756677292,-1.66883209236222,-18.1176551983072,-6.3795301518996,NA,NA,NA,-0.452883970533771,-0.126142040656459,4.46464111999878,17.9620686089097,NA,NA
"ARUV",90,27,19,"Yes","Unavg","Mod.3",0,0.394075260038417,0.0553301470388,-1.66809236617498,-10.92096975185,-4.7219527847664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",90,27,19,"Yes","Avg",NA,NA,NA,NA,-1.64935563904646,-12.4502140213612,-3.75895272766504,0,0,0,-0.134749858149319,-0.037531957832577,1.32839710996703,5.34438477534597,0,0
"CARU",90,28,17,"Yes","Unavg","Mod.3",0,0.45880630902757,0.089790641178784,-1.86468583540354,-12.2067460659068,-13.4964430447823,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",90,28,17,"Yes","Unavg","Mod.31",1.95433212536767,0.172683782241005,0.132129108471498,-1.56147830565184,-14.096770864305,-11.0822913539725,NA,NA,NA,-0.472409922507299,-2.13413154700767,14.8072282010502,-13.6053521985565,4.22503863007431,-32.3364812889217
"CARU",90,28,17,"Yes","Unavg","Mod.7",0.438321071353073,0.368509908731425,0.104801691584747,-1.57327136916679,-12.3449489820301,-13.5846280969246,NA,NA,NA,-0.711987710819467,-0.629173603958137,NA,NA,NA,NA
"CARU",90,28,17,"Yes","Avg",NA,NA,NA,NA,-1.70493769400614,-12.5840518406305,-13.1120552654261,0,0,0,-0.343952058518718,-0.600386614707966,2.55696817026302,-2.34942367636771,0.729595650755586,-5.58398589333649
"CEVE",90,23,19,"Yes","Unavg","Mod.15",0,1,0.17730573592059,-2.34097934050887,-22.9562444157108,-23.1901383102583,NA,NA,NA,1.22617650814845,-0.624717947398557,9.92971605600849,32.6775433356858,NA,NA
"CEVE",90,23,19,"Yes","Avg",NA,NA,NA,NA,-2.34097934050887,-22.9562444157108,-23.1901383102583,0,0,0,1.22617650814845,-0.624717947398557,9.92971605600849,32.6775433356858,0,0
"EPAN",90,6,19,"Yes","Unavg","Mod.7",0,1,0.185948494802742,-3.38083838441481,-12.9898000079998,-12.2935671594963,NA,NA,NA,2.57896045552803,0.485572269268905,NA,NA,NA,NA
"EPAN",90,6,19,"Yes","Avg",NA,NA,NA,NA,-3.38083838441481,-12.9898000079998,-12.2935671594963,0,0,0,2.57896045552803,0.485572269268905,0,0,0,0
"PAMY",90,67,64,"Yes","Unavg","Mod.3",0,1,0.0677334817721059,0.0422023194323191,-8.44954613033512,-6.37504845781406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",90,67,64,"Yes","Avg",NA,NA,NA,NA,0.0422023194323191,-8.44954613033512,-6.37504845781406,0,0,0,0,0,0,0,0,0
"VAME",90,23,42,"Yes","Unavg","Mod.15",0,0.608180293735637,0.184686386475286,-1.9523547476642,12.7774837602195,-17.6761617702977,NA,NA,NA,-0.968836793543441,1.19231958719238,25.9029141609007,-3.51378142186169,NA,NA
"VAME",90,23,42,"Yes","Unavg","Mod.7",0.879339145535539,0.391819706264363,0.167797898127714,-1.92107715208026,12.6505187527446,-16.6357035056973,NA,NA,NA,0.12481912815038,1.14451698580385,NA,NA,NA,NA
"VAME",90,23,42,"Yes","Avg",NA,NA,NA,NA,-1.94009956934985,12.7277363682848,-17.2684897186817,0,0,0,-0.540320851551087,1.17358958595766,15.7536419429856,-2.13701261727067,0,0
"ACMI",91,5,13,"Yes","Unavg","Mod.13",1.30887963660479,0.225121184737388,0.117495985763126,-3.31440675897303,-8.26094134932656,NA,NA,NA,NA,2.0342023069904,0.0567982841320703,9.2294822272937,24.1222561430639,NA,NA
"ACMI",91,5,13,"Yes","Unavg","Mod.15",1.92314160116027,0.165588844204517,0.128156836602743,-3.41209805806316,-11.2662612559987,-5.51831885598866,NA,NA,NA,2.20817561244648,-0.0709674928466193,11.198453988771,32.6992329557621,NA,NA
"ACMI",91,5,13,"Yes","Unavg","Mod.4",0,0.433147654937102,0.0814059505720228,-3.19458313229915,NA,NA,NA,NA,NA,1.9067288439925,0.361369788242927,NA,NA,NA,NA
"ACMI",91,5,13,"Yes","Unavg","Mod.5",1.79957278347563,0.176142316120993,0.0829478903939174,-3.19998682358401,1.72532075283419,NA,NA,NA,NA,1.92385978164549,0.35567212526393,NA,NA,NA,NA
"ACMI",91,5,13,"Yes","Avg",NA,NA,NA,NA,-3.25852783294852,-3.4213780900376,-0.913772041315155,0,0,0,1.98835952601817,0.220210460164504,3.93209102639907,10.8450590729842,0,0
"ARUV",91,27,20,"Yes","Unavg","Mod.1",0.912957243836956,0.279878057818192,0.0424307054242077,-1.57292166791882,-8.63786668555428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",91,27,20,"Yes","Unavg","Mod.15",0.924029913008809,0.278332840613447,0.0834856438633244,-1.68508079833686,-18.5080213163249,-6.87448027942565,NA,NA,NA,-0.0708329419704596,-0.121481494237233,8.33200985505665,18.4166409676021,NA,NA
"ARUV",91,27,20,"Yes","Unavg","Mod.3",0,0.441789101568362,0.0544030900818094,-1.63827174405272,-10.6992142777493,-5.06670233862253,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",91,27,20,"Yes","Avg",NA,NA,NA,NA,-1.63301018871143,-12.2957357620066,-4.15180749800803,0,0,0,-0.0197151339476454,-0.033812289373015,2.31907197097715,5.12595599507065,0,0
"CARU",91,28,17,"Yes","Unavg","Mod.3",0,0.541406316514559,0.0815310782317481,-1.82827054315469,-12.4085500153185,-11.6424391406437,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",91,28,17,"Yes","Unavg","Mod.7",0.332010894514497,0.458593683485441,0.096990183461057,-1.54495964731124,-12.5576889555901,-12.0190722238993,NA,NA,NA,-0.476907133594791,-0.710208146361991,NA,NA,NA,NA
"CARU",91,28,17,"Yes","Avg",NA,NA,NA,NA,-1.69834595585829,-12.4769441912888,-11.8151606936163,0,0,0,-0.218706599075719,-0.325696969881513,0,0,0,0
"CEVE",91,23,20,"Yes","Unavg","Mod.15",0,0.394131029293695,0.152280952374022,-2.19470223020601,-20.5665662271537,-20.1336769069446,NA,NA,NA,1.13632063675466,-0.469846256896542,9.11348678849375,23.2736583070365,NA,NA
"CEVE",91,23,20,"Yes","Unavg","Mod.31",0.72317609788675,0.274539559886322,0.166465203389979,-1.8834950821563,-15.1698170138127,-12.6645779168048,NA,NA,NA,0.563995160589191,-1.30911522282352,-2.39506624440162,18.8076238412772,-19.3935161315833,-18.8394393546498
"CEVE",91,23,20,"Yes","Unavg","Mod.7",0.347140672647555,0.331329410819983,0.133463665774414,-1.95385130777288,-11.9541430919934,-18.0657700217255,NA,NA,NA,0.896275229482204,-0.716772731056701,NA,NA,NA,NA
"CEVE",91,23,20,"Yes","Avg",NA,NA,NA,NA,-2.02946256252175,-16.2313959902012,-17.397955387534,0,0,0,0.899660549054836,-0.782072792627725,2.93436749576693,14.3363076758738,-5.32428738341316,-5.17217138893059
"EPAN",91,6,16,"Yes","Unavg","Mod.15",1.88970877376562,0.146663339439006,0.19625831048411,-3.15828857426816,-6.95567888868792,-7.86573419565395,NA,NA,NA,2.46623481932959,-0.701509622753909,0.526408599700268,-19.9331764135621,NA,NA
"EPAN",91,6,16,"Yes","Unavg","Mod.4",1.28575630031281,0.198366432413117,0.146843866781333,-3.00403106194691,NA,NA,NA,NA,NA,2.27006188686671,-0.0640218374265839,NA,NA,NA,NA
"EPAN",91,6,16,"Yes","Unavg","Mod.5",0.612993589961008,0.277687767565895,0.164701118510382,-3.06801221224425,-6.04867506894896,NA,NA,NA,NA,2.24427217474802,-0.0323387013120301,NA,NA,NA,NA
"EPAN",91,6,16,"Yes","Unavg","Mod.7",0,0.377282460581981,0.182159041026886,-3.17614565055687,-8.70958365017768,-7.05839325330402,NA,NA,NA,2.42456031107068,-0.0947967421195413,NA,NA,NA,NA
"EPAN",91,6,16,"Yes","Avg",NA,NA,NA,NA,-3.10935758212269,-5.98575932069192,-3.81662281863599,0,0,0,2.34996132230456,-0.160330737303864,0.0772048431414524,-2.92346621843985,0,0
"PAMY",91,67,64,"Yes","Unavg","Mod.3",0.0322577807194762,0.495967864820028,0.0773226815756842,0.0365529195156999,-8.00817090488706,-8.26042429308501,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",91,67,64,"Yes","Unavg","Mod.7",0,0.504032135179972,0.0887822971666872,0.0899768091916813,-8.36044852186713,-7.64216209238167,NA,NA,NA,-0.695546175170721,0.13684507252702,NA,NA,NA,NA
"PAMY",91,67,64,"Yes","Avg",NA,NA,NA,NA,0.0634802766987041,-8.18573014434964,-7.94880027596344,0,0,0,-0.350577623787561,0.0689743140946521,0,0,0,0
"VAME",91,23,42,"Yes","Unavg","Mod.15",0,0.671755955797771,0.177844784389302,-1.89770160370597,12.0524329905571,-16.1752515083358,NA,NA,NA,-1.36311434067196,1.24701384689453,27.7145253367188,-5.31093672095693,NA,NA
