Plot,Species.Code,Cover.Class,Elevation.m,Year,Data.Type
Bak491,BLSP,1,280,2014,Resurvey
Bak491,DREX,1,280,2014,Resurvey
Bak491,MEFE,1,280,2014,Resurvey
Bak491,MOSS,3,280,2014,Resurvey
Bak491,RUPE,2,280,2014,Resurvey
Bak491,MARA,1,280,2014,Resurvey
Bak491,TITR,1,280,2014,Resurvey
Bak491,VAOV,1,280,2014,Resurvey
Bak491,VAOV?,1,280,2014,Resurvey
Bak491,VAPA,1,280,2014,Resurvey
Bak491,VAPA?,1,280,2014,Resurvey
Bak491,VAXX,1,280,2014,Resurvey
Bak491,ACCI,NA,280,2014,Resurvey
Bak492,ATFI,2,305,2014,Resurvey
Bak492,CAXX,1,305,2014,Resurvey
Bak492,CIAL,1,305,2014,Resurvey
Bak492,GRASS,1,305,2014,Resurvey
Bak492,LAMU,1,305,2014,Resurvey
Bak492,MADI,1,305,2014,Resurvey
Bak492,MOSS,2,305,2014,Resurvey
Bak492,OPHO,1,305,2014,Resurvey
Bak492,POMU,1,305,2014,Resurvey
Bak492,RUSP,1,305,2014,Resurvey
Bak492,SARA,1,305,2014,Resurvey
Bak492,MARA,1,305,2014,Resurvey
Bak492,STAM,1,305,2014,Resurvey
Bak492,TITR,1,305,2014,Resurvey
Bak492,TOME,2,305,2014,Resurvey
Bak493,ADBI,1,274,2014,Resurvey
Bak493,ATFI,2,274,2014,Resurvey
Bak493,GYDR,1,274,2014,Resurvey
Bak493,MOSS,2,274,2014,Resurvey
Bak493,OPHO,1,274,2014,Resurvey
Bak493,POMU,1,274,2014,Resurvey
Bak493,RIBR,1,274,2014,Resurvey
Bak493,RUSP,1,274,2014,Resurvey
Bak493,TITR,2,274,2014,Resurvey
Bak493,VAXX,1,274,2014,Resurvey
Bak493,ACCI,NA,274,2014,Resurvey
Bak494,ATFI,NA,238,2014,Resurvey
Bak494,CIAL,NA,238,2014,Resurvey
Bak494,DIFO?,NA,238,2014,Resurvey
Bak494,GRASS,NA,238,2014,Resurvey
Bak494,GYDR,NA,238,2014,Resurvey
Bak494,MOSS,NA,238,2014,Resurvey
Bak494,POGL,NA,238,2014,Resurvey
Bak494,POMU,NA,238,2014,Resurvey
Bak494,RUPA,NA,238,2014,Resurvey
Bak494,RUSP,NA,238,2014,Resurvey
Bak494,STAM,NA,238,2014,Resurvey
Bak494,TITR,NA,238,2014,Resurvey
Bak494,TOME,NA,238,2014,Resurvey
Bak494,ACCI,NA,238,2014,Resurvey
Cari276,MOSS,1,1533,2014,Resurvey
Cari276,PHEM,1,1533,2014,Resurvey
Cari276,RHAL,1,1533,2014,Resurvey
Cari276,RUPE,1,1533,2014,Resurvey
Cari276,VAME,1,1533,2014,Resurvey
Cari276,VAOV,1,1533,2014,Resurvey
Cari278,CAXX,2,1585,2014,Resurvey
Cari278,CYFR,1,1585,2014,Resurvey
Cari278,LUPE,2,1585,2014,Resurvey
Cari278,MOSS,1,1585,2014,Resurvey
Cari278,PHEM,2,1585,2014,Resurvey
Cari278,SOSI,1,1585,2014,Resurvey
Cari278,VADE,2,1585,2014,Resurvey
Cari278,VASC?,1,1585,2014,Resurvey
Cari278,VASI,2,1585,2014,Resurvey
Cari278,VEVI,1,1585,2014,Resurvey
Cari278,VIOR,1,1585,2014,Resurvey
Cari280,ASTERACEAE,1,1643,2014,Resurvey
Cari280,CAME,1,1643,2014,Resurvey
Cari280,CAXX,1,1643,2014,Resurvey
Cari280,ERAU,1,1643,2014,Resurvey
Cari280,ERPE,1,1643,2014,Resurvey
Cari280,LUPE,2,1643,2014,Resurvey
Cari280,MOSS,1,1643,2014,Resurvey
Cari280,PHEM,4,1643,2014,Resurvey
Cari280,POBI,1,1643,2014,Resurvey
Cari280,PODI,1,1643,2014,Resurvey
Cari280,SOSI,1,1643,2014,Resurvey
Cari280,VADE,2,1643,2014,Resurvey
Cari280,VAXX,1,1643,2014,Resurvey
Cari280,VECU,1,1643,2014,Resurvey
Cari280,VEVI,1,1643,2014,Resurvey
Cari382,CHUM,1,981,2014,Resurvey
Cari382,COST,1,981,2014,Resurvey
Cari382,GASH,1,981,2014,Resurvey
Cari382,LIBO,1,981,2014,Resurvey
Cari382,MANE,1,981,2014,Resurvey
Cari382,MOSS,4,981,2014,Resurvey
Cari382,PLOR,1,981,2014,Resurvey
Cari382,RUUR,1,981,2014,Resurvey
Cari382,VAME?,1,981,2014,Resurvey
Cari382,VAPA,2,981,2014,Resurvey
Cari384,BLSP,1,658,2014,Resurvey
Cari384,COCA,1,658,2014,Resurvey
Cari384,DREX,1,658,2014,Resurvey
Cari384,MOSS,3,658,2014,Resurvey
Cari384,OPHO,1,658,2014,Resurvey
Cari384,PLOR,1,658,2014,Resurvey
Cari384,POMU,1,658,2014,Resurvey
Cari384,RUPE,1,658,2014,Resurvey
Cari384,RUSP,1,658,2014,Resurvey
Cari384,MARA,1,658,2014,Resurvey
Cari384,TITR,1,658,2014,Resurvey
Cari384,VAME,1,658,2014,Resurvey
Cari384,VAOV,2,658,2014,Resurvey
Cari447,ATFI,1,1164,2014,Resurvey
Cari447,CLUN,1,1164,2014,Resurvey
Cari447,GATR,1,1164,2014,Resurvey
Cari447,HIAL,1,1164,2014,Resurvey
Cari447,MOSS,2,1164,2014,Resurvey
Cari447,OPHO,1,1164,2014,Resurvey
Cari447,RIBR,1,1164,2014,Resurvey
Cari447,RUPE,1,1164,2014,Resurvey
Cari447,RUSP,1,1164,2014,Resurvey
Cari447,SARA,1,1164,2014,Resurvey
Cari447,MARA,2,1164,2014,Resurvey
Cari447,SOSI,1,1164,2014,Resurvey
Cari447,TITR,2,1164,2014,Resurvey
Cari447,TROV,1,1164,2014,Resurvey
Cari447,VAXX,1,1164,2014,Resurvey
Cari448,ATFI,1,884,2014,Resurvey
Cari448,CLUN,1,884,2014,Resurvey
Cari448,GATR,1,884,2014,Resurvey
Cari448,GOOB,1,884,2014,Resurvey
Cari448,GYDR,1,884,2014,Resurvey
Cari448,MOSS,1,884,2014,Resurvey
Cari448,PAMY,2,884,2014,Resurvey
Cari448,POMU,1,884,2014,Resurvey
Cari448,MARA,1,884,2014,Resurvey
Cari448,STAM,1,884,2014,Resurvey
Cari448,TROV,1,884,2014,Resurvey
Cari448,VIXX,1,884,2014,Resurvey
Cari448,ACCI,NA,884,2014,Resurvey
Cari449,BLSP,1,622,2014,Resurvey
Cari449,DREX,1,622,2014,Resurvey
Cari449,GYDR,1,622,2014,Resurvey
Cari449,MOSS,2,622,2014,Resurvey
Cari449,POMU,1,622,2014,Resurvey
Cari449,RUPE,1,622,2014,Resurvey
Cari449,MARA,1,622,2014,Resurvey
Cari449,STAM,1,622,2014,Resurvey
Cari449,TITR,1,622,2014,Resurvey
Cari449,TROV,1,622,2014,Resurvey
Cari449,VAOV,1,622,2014,Resurvey
Cari450,ATFI,1,1149,2014,Resurvey
Cari450,BLSP,1,1149,2014,Resurvey
Cari450,COCA,1,1149,2014,Resurvey
Cari450,FEXX,1,1149,2014,Resurvey
Cari450,GASH,1,1149,2014,Resurvey
Cari450,GYDR,1,1149,2014,Resurvey
Cari450,MEFE,1,1149,2014,Resurvey
Cari450,MOSS,2,1149,2014,Resurvey
Cari450,OPHO,1,1149,2014,Resurvey
Cari450,POMU,1,1149,2014,Resurvey
Cari450,RUPE,1,1149,2014,Resurvey
Cari450,RUSP,1,1149,2014,Resurvey
Cari450,MARA,1,1149,2014,Resurvey
Cari450,SOSI,1,1149,2014,Resurvey
Cari450,TITR,1,1149,2014,Resurvey
Cari450,VAME,1,1149,2014,Resurvey
Dia1,AMAL,1,617,2014,Resurvey
Dia1,CHUM,1,617,2014,Resurvey
Dia1,FEOC,1,617,2014,Resurvey
Dia1,GASH,2,617,2014,Resurvey
Dia1,GOOB,1,617,2014,Resurvey
Dia1,LIBO,2,617,2014,Resurvey
Dia1,LOUT,1,617,2014,Resurvey
Dia1,MANE,2,617,2014,Resurvey
Dia1,MOSS,4,617,2014,Resurvey
Dia1,ROGY,1,617,2014,Resurvey
Dia1,unk_fern,1,617,2014,Resurvey
Dia1,unk_VINE,1,617,2014,Resurvey
Dia1,VAME,1,617,2014,Resurvey
Dia1,VAPA,1,617,2014,Resurvey
Dia1,VIXX,1,617,2014,Resurvey
Dia2,ACMI,1,457,2014,Resurvey
Dia2,AMAL,1,457,2014,Resurvey
Dia2,ANNUAL_MUSTARD,1,457,2014,Resurvey
Dia2,BRMO,1,457,2014,Resurvey
Dia2,CAST?,1,457,2014,Resurvey
Dia2,CEMA,1,457,2014,Resurvey
Dia2,FEID?,1,457,2014,Resurvey
Dia2,HIAL,1,457,2014,Resurvey
Dia2,HIAL,1,457,2014,Resurvey
Dia2,HYRA,1,457,2014,Resurvey
Dia2,MOSS,4,457,2014,Resurvey
Dia2,MURI,1,457,2014,Resurvey
Dia2,PEDA,1,457,2014,Resurvey
Dia2,SPRO,1,457,2014,Resurvey
Dia230,AMAL,1,625,2014,Resurvey
Dia230,CHUM,1,625,2014,Resurvey
Dia230,COCA,1,625,2014,Resurvey
Dia230,CRXX,1,625,2014,Resurvey
Dia230,HODI,1,625,2014,Resurvey
Dia230,MAAQ,1,625,2014,Resurvey
Dia230,MANE,2,625,2014,Resurvey
Dia230,MOSS,2,625,2014,Resurvey
Dia230,PAMY,1,625,2014,Resurvey
Dia230,PTAQ,1,625,2014,Resurvey
Dia230,ROGY,1,625,2014,Resurvey
Dia230,RONU,1,625,2014,Resurvey
Dia230,RUPA,1,625,2014,Resurvey
Dia230,SPBE,1,625,2014,Resurvey
Dia230,ACCI,NA,625,2014,Resurvey
Dia231,CHUM,1,543,2014,Resurvey
Dia231,COCA,1,543,2014,Resurvey
Dia231,GASH,1,543,2014,Resurvey
Dia231,GOOB,1,543,2014,Resurvey
Dia231,MEFE,1,543,2014,Resurvey
Dia231,MOSS,4,543,2014,Resurvey
Dia231,VAOV,1,543,2014,Resurvey
Dia231,VAPA,1,543,2014,Resurvey
Dia232,CRXX,1,427,2014,Resurvey
Dia232,GASH,2,427,2014,Resurvey
Dia232,LIBO,1,427,2014,Resurvey
Dia232,MOSS,3,427,2014,Resurvey
Dia232,PAMY,1,427,2014,Resurvey
Dia232,PTAQ,1,427,2014,Resurvey
Dia232,VAME,1,427,2014,Resurvey
Dia232,VAPA,2,427,2014,Resurvey
Dia233,CHUM,1,408,2014,Resurvey
Dia233,CRXX,1,408,2014,Resurvey
Dia233,GASH,2,408,2014,Resurvey
Dia233,GOOB,1,408,2014,Resurvey
Dia233,LIBO,2,408,2014,Resurvey
Dia233,MANE,2,408,2014,Resurvey
Dia233,MOSS,3,408,2014,Resurvey
Dia233,PAMY,1,408,2014,Resurvey
Dia233,PTAQ,1,408,2014,Resurvey
Dia233,TRBO,1,408,2014,Resurvey
Dia233,VAPA,1,408,2014,Resurvey
Dia233,ACCI,NA,408,2014,Resurvey
Dia234,CHUM,1,299,2014,Resurvey
Dia234,CRXX,1,299,2014,Resurvey
Dia234,GASH,1,299,2014,Resurvey
Dia234,GOOB,1,299,2014,Resurvey
Dia234,GRASS1,1,299,2014,Resurvey
Dia234,MANE,1,299,2014,Resurvey
Dia234,MOSS,5,299,2014,Resurvey
Dia234,PAMY,1,299,2014,Resurvey
Dia234,PTAQ,1,299,2014,Resurvey
Dia234,ROGY,1,299,2014,Resurvey
Dia234,TRBO,1,299,2014,Resurvey
Dia234,VAPA,1,299,2014,Resurvey
Dia234,ACCI,NA,299,2014,Resurvey
Dia3,ARNE,1,594,2014,Resurvey
Dia3,ARUV,2,594,2014,Resurvey
Dia3,CARU?,1,594,2014,Resurvey
Dia3,CHUM,1,594,2014,Resurvey
Dia3,GASH,1,594,2014,Resurvey
Dia3,GRASS1,1,594,2014,Resurvey
Dia3,HIAL,1,594,2014,Resurvey
Dia3,MOSS,4,594,2014,Resurvey
Dia3,PAMY,1,594,2014,Resurvey
Dia3,VAXX,2,594,2014,Resurvey
Dia5,DREX,1,518,2014,Resurvey
Dia5,GOOB,1,518,2014,Resurvey
Dia5,GYDR,1,518,2014,Resurvey
Dia5,MANE,1,518,2014,Resurvey
Dia5,MOSS,2,518,2014,Resurvey
Dia5,PAMY,1,518,2014,Resurvey
Dia5,RUUR,1,518,2014,Resurvey
Dia5,ACCI,NA,518,2014,Resurvey
Dia5,ACGL,NA,518,2014,Resurvey
Dia6,AMAL,1,671,2014,Resurvey
Dia6,ARUV,1,671,2014,Resurvey
Dia6,CHUM,1,671,2014,Resurvey
Dia6,COCA,1,671,2014,Resurvey
Dia6,EPAN,1,671,2014,Resurvey
Dia6,FRVE,1,671,2014,Resurvey
Dia6,HIAL,1,671,2014,Resurvey
Dia6,HODI,1,671,2014,Resurvey
Dia6,LIBO,1,671,2014,Resurvey
Dia6,LIPH,1,671,2014,Resurvey
Dia6,LOCI,1,671,2014,Resurvey
Dia6,MAAQ,1,671,2014,Resurvey
Dia6,MANE,1,671,2014,Resurvey
Dia6,MOSS,2,671,2014,Resurvey
Dia6,PAMY,1,671,2014,Resurvey
Dia6,POMU,1,671,2014,Resurvey
Dia6,RUPA,1,671,2014,Resurvey
Dia6,RUUR,1,671,2014,Resurvey
Dia6,SPBE,1,671,2014,Resurvey
Dia6,UNK_GRASS,1,671,2014,Resurvey
Dia6,VAME,1,671,2014,Resurvey
Dia6,ACGL,NA,671,2014,Resurvey
Dia8,AMAL,1,594,2014,Resurvey
Dia8,CHUM,1,594,2014,Resurvey
Dia8,COCA,1,594,2014,Resurvey
Dia8,FEOC,1,594,2014,Resurvey
Dia8,GAOV,1,594,2014,Resurvey
Dia8,GASH,1,594,2014,Resurvey
Dia8,GOOB,1,594,2014,Resurvey
Dia8,HIAL,1,594,2014,Resurvey
Dia8,LIBO,1,594,2014,Resurvey
Dia8,MANE,1,594,2014,Resurvey
Dia8,MOSS,5,594,2014,Resurvey
Dia8,PAMY,1,594,2014,Resurvey
Dia8,ROGY,1,594,2014,Resurvey
Dia8,VAME,1,594,2014,Resurvey
Dia8,ACCI,NA,594,2014,Resurvey
Dia9,CRXX,1,381,2014,Resurvey
Dia9,GASH,3,381,2014,Resurvey
Dia9,LIBO,1,381,2014,Resurvey
Dia9,MOSS,3,381,2014,Resurvey
Dia9,PAMY,1,381,2014,Resurvey
Dia9,VAME,1,381,2014,Resurvey
Dia9,VAPA,1,381,2014,Resurvey
Easy451,CHME,1,1195,2014,Resurvey
Easy451,CLUN,1,1195,2014,Resurvey
Easy451,COCA,1,1195,2014,Resurvey
Easy451,LIBO,1,1195,2014,Resurvey
Easy451,MOSS,3,1195,2014,Resurvey
Easy451,ORSE,1,1195,2014,Resurvey
Easy451,PAMY,1,1195,2014,Resurvey
Easy451,PYAS,1,1195,2014,Resurvey
Easy451,RULA,1,1195,2014,Resurvey
Easy451,RUPE,1,1195,2014,Resurvey
Easy451,MARA,1,1195,2014,Resurvey
Easy451,TITR,1,1195,2014,Resurvey
Easy451,TROV,1,1195,2014,Resurvey
Easy451,VAME,1,1195,2014,Resurvey
Easy451,VAOV,1,1195,2014,Resurvey
Easy452,CLUN,1,1372,2014,Resurvey
Easy452,HIXX/CRXX,1,1372,2014,Resurvey
Easy452,MEFE,1,1372,2014,Resurvey
Easy452,MOSS,1,1372,2014,Resurvey
Easy452,ORSE,1,1372,2014,Resurvey
Easy452,RULA,1,1372,2014,Resurvey
Easy452,RUPE,1,1372,2014,Resurvey
Easy452,MARA,1,1372,2014,Resurvey
Easy452,TITR,1,1372,2014,Resurvey
Easy452,VAME,2,1372,2014,Resurvey
Easy452,VIXX,1,1372,2014,Resurvey
Easy453,MOSS,2,1408,2014,Resurvey
Easy453,RHAL,2,1408,2014,Resurvey
Easy453,RUPE,1,1408,2014,Resurvey
Easy453,MARA,1,1408,2014,Resurvey
Easy453,SOSI,1,1408,2014,Resurvey
Easy453,VADE,1,1408,2014,Resurvey
Easy453,VAME,1,1408,2014,Resurvey
Easy454,CAME,1,1564,2014,Resurvey
Easy454,LUPE,1,1564,2014,Resurvey
Easy454,MOSS,1,1564,2014,Resurvey
Easy454,PHEM,2,1564,2014,Resurvey
Easy454,RHAL,1,1564,2014,Resurvey
Easy454,RUAR,1,1564,2014,Resurvey
Easy454,SOSI,1,1564,2014,Resurvey
Easy454,VADE,3,1564,2014,Resurvey
Easy454,VASI?,1,1564,2014,Resurvey
Easy454,VIXX,1,1564,2014,Resurvey
Easy455,AGAU,1,2006,2014,Resurvey
Easy455,ANLA,1,2006,2014,Resurvey
Easy455,ANUM,1,2006,2014,Resurvey
Easy455,ARCA,1,2006,2014,Resurvey
Easy455,EPAN,1,2006,2014,Resurvey
Easy455,ERCA,2,2006,2014,Resurvey
Easy455,ERPE,1,2006,2014,Resurvey
Easy455,FEID,2,2006,2014,Resurvey
Easy455,JUDR,2,2006,2014,Resurvey
Easy455,LUAR,1,2006,2014,Resurvey
Easy455,LUPE,1,2006,2014,Resurvey
Easy455,PEPR,1,2006,2014,Resurvey
Easy455,PHEM,1,2006,2014,Resurvey
Easy455,TRSP,1,2006,2014,Resurvey
Easy455,VADE,1,2006,2014,Resurvey
Easy456,ANLA,1,1987,2014,Resurvey
Easy456,ARPA,1,1987,2014,Resurvey
Easy456,ERCA,1,1987,2014,Resurvey
Easy456,ERPE,1,1987,2014,Resurvey
Easy456,FEID,1,1987,2014,Resurvey
Easy456,JUDR,1,1987,2014,Resurvey
Easy456,LUAR,1,1987,2014,Resurvey
Easy456,MOSS,1,1987,2014,Resurvey
Easy456,PEBR,1,1987,2014,Resurvey
Easy456,PEPR,1,1987,2014,Resurvey
Easy456,PERA,1,1987,2014,Resurvey
Easy456,PHDI,1,1987,2014,Resurvey
Easy456,SIDO,1,1987,2014,Resurvey
Easy456,TRSP,1,1987,2014,Resurvey
Easy456,unk_Lily,1,1987,2014,Resurvey
Easy456,VADE,3,1987,2014,Resurvey
Easy456,VECU,1,1987,2014,Resurvey
Easy457,ACMI,1,1670,2014,Resurvey
Easy457,AGAU?,1,1670,2014,Resurvey
Easy457,ANUM,1,1670,2014,Resurvey
Easy457,ARHO,1,1670,2014,Resurvey
Easy457,ARMO,1,1670,2014,Resurvey
Easy457,ASCO,2,1670,2014,Resurvey
Easy457,BRXX,1,1670,2014,Resurvey
Easy457,CADH?,1,1670,2014,Resurvey
Easy457,CAMI,1,1670,2014,Resurvey
Easy457,ELGL,1,1670,2014,Resurvey
Easy457,ERCA,1,1670,2014,Resurvey
Easy457,ERPE,1,1670,2014,Resurvey
Easy457,FECA,2,1670,2014,Resurvey
Easy457,FEID,1,1670,2014,Resurvey
Easy457,FEXX,2,1670,2014,Resurvey
Easy457,GADY,1,1670,2014,Resurvey
Easy457,HAXX,1,1670,2014,Resurvey
Easy457,HIXX?,1,1670,2014,Resurvey
Easy457,JUDR,1,1670,2014,Resurvey
Easy457,LOBR,1,1670,2014,Resurvey
Easy457,LUXX,1,1670,2014,Resurvey
Easy457,MOSS,1,1670,2014,Resurvey
Easy457,OSFU/OSPU?,1,1670,2014,Resurvey
Easy457,PAMY,1,1670,2014,Resurvey
Easy457,PEPR,1,1670,2014,Resurvey
Easy457,PEXX,1,1670,2014,Resurvey
Easy457,PHDI,1,1670,2014,Resurvey
Easy457,POXX,1,1670,2014,Resurvey
Easy457,ARMO,1,1670,2014,Resurvey
Easy457,RUAR,1,1670,2014,Resurvey
Easy457,RUPA,1,1670,2014,Resurvey
Easy457,SEDI?,1,1670,2014,Resurvey
Easy457,SIDO,1,1670,2014,Resurvey
Easy457,SOSI,1,1670,2014,Resurvey
Easy457,THOC,1,1670,2014,Resurvey
Easy457,unk,1,1670,2014,Resurvey
Easy457,unk_Lily,1,1670,2014,Resurvey
Easy457,VADE,2,1670,2014,Resurvey
Easy458,ARMO,1,1600,2014,Resurvey
Easy458,CAAQ,2,1600,2014,Resurvey
Easy458,CALE,1,1600,2014,Resurvey
Easy458,CAOC,1,1600,2014,Resurvey
Easy458,EQAR,1,1600,2014,Resurvey
Easy458,EQAR?,1,1600,2014,Resurvey
Easy458,ERPE,2,1600,2014,Resurvey
Easy458,ERPE?,1,1600,2014,Resurvey
Easy458,GEPL,2,1600,2014,Resurvey
Easy458,LEPY,1,1600,2014,Resurvey
Easy458,MOSS,3,1600,2014,Resurvey
Easy458,PEGR,1,1600,2014,Resurvey
Easy458,PHEM,1,1600,2014,Resurvey
Easy458,POXX,1,1600,2014,Resurvey
Easy458,RUAR,2,1600,2014,Resurvey
Easy458,SAAL,2,1600,2014,Resurvey
Easy458,unk,1,1600,2014,Resurvey
Easy458,VADE,2,1600,2014,Resurvey
Easy458,VASI,1,1600,2014,Resurvey
Easy458,VEWO,1,1600,2014,Resurvey
Easy458,VIXX,1,1600,2014,Resurvey
Easy459,LICO,1,1603,2014,Resurvey
Easy459,MOSS,1,1603,2014,Resurvey
Easy459,RULA,1,1603,2014,Resurvey
Easy459,STRO,1,1603,2014,Resurvey
Easy459,TITR,2,1603,2014,Resurvey
Easy459,unk,1,1603,2014,Resurvey
Easy459,VAME,1,1603,2014,Resurvey
Easy459,VASI,1,1603,2014,Resurvey
Easy459,VIXX,1,1603,2014,Resurvey
Easy460,ACMI,1,1548,2014,Resurvey
Easy460,ARXX,1,1548,2014,Resurvey
Easy460,ASCO,2,1548,2014,Resurvey
Easy460,CAXX,1,1548,2014,Resurvey
Easy460,CIED,1,1548,2014,Resurvey
Easy460,EPAN,1,1548,2014,Resurvey
Easy460,GRASS,1,1548,2014,Resurvey
Easy460,HELA,1,1548,2014,Resurvey
Easy460,LUAR?,1,1548,2014,Resurvey
Easy460,LUXX,1,1548,2014,Resurvey
Easy460,THOC,1,1548,2014,Resurvey
Easy460,unk_Lily,1,1548,2014,Resurvey
Easy460,VASI,2,1548,2014,Resurvey
Easy461,ASCO,1,1518,2014,Resurvey
Easy461,CACA,1,1518,2014,Resurvey
Easy461,ELXX,1,1518,2014,Resurvey
Easy461,EPAN,1,1518,2014,Resurvey
Easy461,FEOC?,1,1518,2014,Resurvey
Easy461,RIBR,2,1518,2014,Resurvey
Easy461,SOSC,2,1518,2014,Resurvey
Easy461,SOSI,2,1518,2014,Resurvey
Easy461,THOC,1,1518,2014,Resurvey
Easy461,VAME,1,1518,2014,Resurvey
Easy461,VASI,1,1518,2014,Resurvey
Easy462,MEFE,2,1408,2014,Resurvey
Easy462,MOSS,2,1408,2014,Resurvey
Easy462,ORSE,1,1408,2014,Resurvey
Easy462,RULA,1,1408,2014,Resurvey
Easy462,VAME,1,1408,2014,Resurvey
Easy463,ALSI,2,1326,2014,Resurvey
Easy463,CLUN,1,1326,2014,Resurvey
Easy463,DREX,1,1326,2014,Resurvey
Easy463,GRASS,1,1326,2014,Resurvey
Easy463,GYDR,1,1326,2014,Resurvey
Easy463,LICO,1,1326,2014,Resurvey
Easy463,RUSP,2,1326,2014,Resurvey
Easy463,SARA,1,1326,2014,Resurvey
Easy463,MARA,1,1326,2014,Resurvey
Easy463,STRO,1,1326,2014,Resurvey
Easy463,VAME,1,1326,2014,Resurvey
Easy463,VIXX,2,1326,2014,Resurvey
Easy464,CLUN,1,1146,2014,Resurvey
Easy464,DREX?,1,1146,2014,Resurvey
Easy464,GYDR,2,1146,2014,Resurvey
Easy464,MOSS,3,1146,2014,Resurvey
Easy464,RUPE,1,1146,2014,Resurvey
Easy464,MARA,1,1146,2014,Resurvey
Easy464,STRO,1,1146,2014,Resurvey
Easy464,TITR,2,1146,2014,Resurvey
Easy464,VAME,1,1146,2014,Resurvey
Easy464,VAOV,1,1146,2014,Resurvey
Easy465,MOSS,4,1109,2014,Resurvey
Easy465,ORSE,1,1109,2014,Resurvey
Easy465,RUPE,1,1109,2014,Resurvey
Easy465,VAME,1,1109,2014,Resurvey
Easy466,ALSI,1,1085,2014,Resurvey
Easy466,ATFI,3,1085,2014,Resurvey
Easy466,CACA,1,1085,2014,Resurvey
Easy466,EPAN,1,1085,2014,Resurvey
Easy466,GYDR,1,1085,2014,Resurvey
Easy466,DIFO,1,1085,2014,Resurvey
Easy466,LICO,1,1085,2014,Resurvey
Easy466,MOSS,1,1085,2014,Resurvey
Easy466,RUSP,1,1085,2014,Resurvey
Easy466,SARA,2,1085,2014,Resurvey
Easy466,STAM,1,1085,2014,Resurvey
Easy466,STRO,1,1085,2014,Resurvey
Easy466,VEVI,1,1085,2014,Resurvey
Easy466,VIXX,1,1085,2014,Resurvey
Gor481,AGXX,1,311,2014,Resurvey
Gor481,ANHO,1,311,2014,Resurvey
Gor481,ANMA,1,311,2014,Resurvey
Gor481,CEVE,2,311,2014,Resurvey
Gor481,EPAN,1,311,2014,Resurvey
Gor481,FEOC,1,311,2014,Resurvey
Gor481,FERN1,1,311,2014,Resurvey
Gor481,FRVE,1,311,2014,Resurvey
Gor481,GATR,1,311,2014,Resurvey
Gor481,HERB1,1,311,2014,Resurvey
Gor481,HIAL,1,311,2014,Resurvey
Gor481,HODI,1,311,2014,Resurvey
Gor481,HYPE,1,311,2014,Resurvey
Gor481,LAMU,1,311,2014,Resurvey
Gor481,MANE,1,311,2014,Resurvey
Gor481,MOSS,2,311,2014,Resurvey
Gor481,RISA,1,311,2014,Resurvey
Gor481,ROGY,1,311,2014,Resurvey
Gor481,RUUR,1,311,2014,Resurvey
Gor481,SAPL,1,311,2014,Resurvey
Gor482,AMAL,1,335,2014,Resurvey
Gor482,GASH,2,335,2014,Resurvey
Gor482,MOSS,4,335,2014,Resurvey
Gor482,PAMY,1,335,2014,Resurvey
Gor482,SAXX,1,335,2014,Resurvey
Gor482,SHRUB1,1,335,2014,Resurvey
Gor482,TREE1,1,335,2014,Resurvey
Gran478,CLUN,1,1231,2014,Resurvey
Gran478,COCA,1,1231,2014,Resurvey
Gran478,LIBO,1,1231,2014,Resurvey
Gran478,MEFE,1,1231,2014,Resurvey
Gran478,MOSS,2,1231,2014,Resurvey
Gran478,RULA,1,1231,2014,Resurvey
Gran478,VAME,1,1231,2014,Resurvey
Gran478,VIXX,1,1231,2014,Resurvey
Gran479,CHUM,1,975,2014,Resurvey
Gran479,GAOV,1,975,2014,Resurvey
Gran479,GOOB,1,975,2014,Resurvey
Gran479,LICO,1,975,2014,Resurvey
Gran479,MANE,1,975,2014,Resurvey
Gran479,MOSS,2,975,2014,Resurvey
Gran479,PAMY,1,975,2014,Resurvey
Gran479,PERA,1,975,2014,Resurvey
Gran479,VAME,2,975,2014,Resurvey
Gran479,VIXX,1,975,2014,Resurvey
Hozo132,AMAL,1,853,2014,Resurvey
Hozo132,CHUM,1,853,2014,Resurvey
Hozo132,GOOB,1,853,2014,Resurvey
Hozo132,LIBO,3,853,2014,Resurvey
Hozo132,LOCI,1,853,2014,Resurvey
Hozo132,MANE,1,853,2014,Resurvey
Hozo132,MOSS,5,853,2014,Resurvey
Hozo132,PAMY,1,853,2014,Resurvey
Hozo132,RILA,1,853,2014,Resurvey
Hozo132,ROGY,1,853,2014,Resurvey
Hozo132,VAME,1,853,2014,Resurvey
Hozo132,VAPA,1,853,2014,Resurvey
Hozo132,VIXX?,1,853,2014,Resurvey
Hozo134,CHME,1,808,2014,Resurvey
Hozo134,CHUM,1,808,2014,Resurvey
Hozo134,CLUN,1,808,2014,Resurvey
Hozo134,COCA,1,808,2014,Resurvey
Hozo134,CRDO,1,808,2014,Resurvey
Hozo134,GOOB,1,808,2014,Resurvey
Hozo134,LIBO,1,808,2014,Resurvey
Hozo134,MANE,3,808,2014,Resurvey
Hozo134,MOSS,3,808,2014,Resurvey
Hozo134,PAMY,1,808,2014,Resurvey
Hozo134,PYAS,1,808,2014,Resurvey
Hozo134,ROGY,1,808,2014,Resurvey
Hozo134,STAM,1,808,2014,Resurvey
Hozo134,VAPA,1,808,2014,Resurvey
Hozo134,ACCI,NA,808,2014,Resurvey
Hozo136,ARUV,1,643,2014,Resurvey
