"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Data.Type.nofi","P.Data.Type.Elevation.m.nofi","P.Data.Type.Elevation.m2.nofi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper"
"CLUN",70,44,50,"No","Global_unavg",0.146242262044233,-2.91983088773919,-39.5768506205204,-43.1686405767363,0.00642443335702448,-10.855806148776,0.641475991063322,1.00000534319645e-14,0.000837074717631061,5.81826474226753e-05,0.990694935180199,0.539774888411944,0.966018018642575,-3.78142570374883,-66.2892097178259,-66.6968978078816,-1.1152205746684,-46.9441369014407,-29.2437940020588,-2.28427529489375,-19.3678488772138,-24.3851340601052,1.10583075588128,24.1067354175733,30.6620401330519
"COCA",70,20,22,"No","Global_unavg",0.104089416719085,-3.52425648585644,-39.9137398530302,-13.6879478862335,-0.343559364602975,-16.5082309405813,-14.8641029342838,4.71101826623236e-13,0.0169700547324901,0.210687192451275,0.676617146854745,0.556598474221951,0.409055596969483,-4.79550289386182,-83.0045533892196,-39.4224087595519,-2.21828030741866,-79.2059998105665,-53.3857537866713,-2.77893011367756,-14.9083448606689,4.44889683836382,1.28308789255153,38.93570644388,19.991036346695
"GAOV",70,11,8,"No","Global_unavg",0.125605951344507,-4.2285186578183,-8.0242150517202,-43.3254747132392,-1.34545842693956,10.181132026533,-32.6800366505484,2.48629970420603e-12,0.60188194240576,0.0230405348133454,0.316010159527468,0.707151810397995,0.406948159704901,-5.75501041967363,-43.65350482619,-88.9457184532291,-4.70821241795741,-45.8705502375534,-126.032114816661,-3.29343433261523,20.4423617460475,-12.6683582651072,0.976867153044775,66.5214998393707,37.3034052840496
"GASH",70,21,21,"No","Global_unavg",0.191555353272623,-4.72381612508711,-75.12740702274,-7.56669524933411,0.567048693766877,11.5510332189267,-8.805992827957,0.00025958724185077,0.0712097844613536,0.667785112450294,0.713993420543055,0.818968612102164,0.699394371197126,-8.52587210874353,-194.046673874428,-53.4861117830424,-2.34661298431659,-83.700349917904,-53.2672420181087,-3.19153408977378,-26.5150139359204,17.3921143684685,4.59102098622617,138.537645272029,42.7618774494284
"GOOB",70,20,45,"No","Global_unavg",0.126064840877244,-3.16782529889964,-23.4804471224957,-13.9939809024679,0.275738253740307,-27.4946273143809,-12.5233210078738,1.44467805142769e-21,0.0348111286034376,0.134574817499323,0.598893381470546,0.123268640471961,0.344783115061722,-3.96411079815188,-50.3720948368227,-35.1900757867917,-0.832828446327258,-64.9693042709233,-38.9361107428581,-2.61056188883201,-5.18229262701972,2.09111481621799,1.31354110264824,7.85837775968349,14.2260854038392
"GYDR",70,17,23,"No","Global_unavg",0.069681799040136,-3.55417796748611,-33.4456067824975,-16.9874285630086,0.428187105632122,6.7665471315733,-3.62804458602783,7.39741753782643e-15,0.0321110733231929,0.142856897184448,0.456614106693006,0.72846308750536,0.812534044220925,-4.73051110936121,-73.2376186152471,-44.2456104311014,-0.679768122483169,-30.4010460993006,-33.4711545882583,-2.84053556386891,-9.51162319210856,2.23705810441453,1.7374023126642,50.9878921118492,28.5455445638952
"HIAL",70,12,9,"No","Global_unavg",0.0665397525779083,-3.85323169541749,-30.8317948686699,-14.1743277115212,-0.310510141677519,-0.258944326317376,9.02300961783222,2.91832523148653e-14,0.0743048111169361,0.271397585719539,0.685965999429441,0.992025636393226,0.622163747758585,-5.21805482345398,-76.9938888712922,-45.3713888765412,-2.16003151703836,-62.5406769557591,-29.8178349876153,-3.07729289126618,-5.14574143037252,6.77561654092555,1.30967337591939,54.0435479150094,46.7389563349973
"HODI",70,17,8,"No","Global_unavg",0.171139673575539,-4.43862526007196,-66.1156895463628,-21.0851849632517,-2.53597262354016,-46.0785068399591,NA,1.15910667272061e-06,0.0299420473956028,0.174906895458827,0.0670388348510089,0.162670279427523,NA,-6.88418814381754,-145.778734432673,-58.8944544703488,-5.67780128834977,NA,NA,-3.17751230151937,-23.8379041211671,3.06201856587371,-0.212370629657685,NA,NA
"LIBO",70,48,66,"No","Global_unavg",0.206278320440317,-3.55549734297585,-77.3084623823599,-42.8461554178471,0.196246734928781,-9.51634067981851,-0.367401375067314,4.13963720686259e-09,0.000146997264742186,0.000667693640452461,0.813823315998115,0.735678002923613,0.982716660442144,-4.96857615585848,-124.191320828406,-70.8761354884571,-1.45763807650721,-65.3206736915392,-33.4882055543405,-2.57647208940294,-43.9146812210046,-21.2265004317453,1.91094180601522,48.0212407678432,34.0885607668237
"MANE",70,61,59,"No","Global_unavg",0.264100521287677,-4.70145210192833,-128.795821832299,-53.0814531921214,0.0625106768973247,3.81481744050174,4.29217454180042,1.22778640011459e-06,5.95534698801442e-05,0.000680159463073805,0.963769004825577,0.933230167492675,0.845195399779777,-6.92672205301599,-201.541270727061,-87.5909654079874,-2.7243368031546,-87.9281253642045,-39.5148905284704,-3.1171169690323,-75.5775680298123,-26.1078537578247,2.8280573600775,94.9429359648893,48.1205434349522
"MEFE",70,26,14,"No","Global_unavg",0.0416788110273579,-2.61930086176513,7.07833882444434,-4.88207782983456,-0.960908580250211,-0.834830933559842,-21.7941410112392,3.79319410863136e-35,0.236783370154326,0.413525968020682,0.0292184519321416,0.945773445187685,0.110751340739058,-3.06499471676916,-4.48440320103395,-17.4923599106835,-1.94772878747105,-25.3901929952298,-51.8521815792878,-2.22930958001118,19.4307710239128,6.11394872164851,-0.167605523259516,24.1972783697673,2.7166200997554
"OPHO",70,29,15,"No","Global_unavg",0.134440399541638,-3.14102964885332,-39.2098281640496,-3.4014068444593,-1.04910810148257,-8.98615644219498,-34.3406838379067,3.12491690807147e-15,0.00329156906496504,0.678764606986948,0.20225771996266,0.739441601640293,0.0838222983281697,-4.15794841138433,-73.3756750219281,-22.1607324807601,-3.03581710087845,-72.694204629263,-80.1127238147923,-2.50975458785899,-18.9130661647783,10.7876199099177,0.431737374162357,40.3877323428125,0.162197351443166
"POMU",70,20,9,"No","Global_unavg",0.222913555240835,-3.89135385448652,-44.5705289575569,5.08944378371161,-2.02182495326888,-34.892022938376,-10.9754538436728,2.43467978273896e-10,0.0238389564515392,0.622886205495349,0.405233282950823,0.648107470646424,0.717782838711273,-5.74074289470366,-103.837120975876,-21.0602224175755,-10.1782271142208,-281.690254873669,-98.7734735974462,-3.01702419260442,-18.6239080514415,22.0789026404999,0.99666905184123,61.001117428635,32.5452483743078
"PTAQ",70,47,21,"No","Global_unavg",0.112413316748935,-2.45716409021585,-35.9191549184041,-16.9279011203805,-0.712130495636456,8.42731680333066,10.5996070603359,3.72999480484153e-18,0.000224449242316174,0.0190139007172205,0.107022658430273,0.572611691104989,0.338539330362815,-3.10819197972892,-58.3203149991759,-32.6521879272028,-1.66716379899744,-24.1230555561979,-12.2715318436477,-1.97570528261265,-19.5832666518693,-4.11772574733544,0.151548154873558,37.4920771620121,32.1081473763712
"RULA",70,18,13,"No","Global_unavg",0.187900524600347,-5.77909051046125,88.5360104421256,-70.4027791484838,0.665015791558438,-23.8753661656008,22.2320898867664,1.25902990429155e-05,0.00763644881850874,0.00459740263592734,0.698091989229515,0.585281676031479,0.494962452833345,-9.09776397128848,38.2353232251704,-130.003333622129,-2.87714457263413,-117.247593849533,-43.5287428115806,-3.82853667108074,170.119064213929,-31.3064161738764,4.3998406470748,66.3458842159158,91.1008873998952
"RUPA",70,33,20,"No","Global_unavg",0.115294129030109,-3.53037638591147,-54.8894061731185,-43.7824649401873,0.223447268393757,24.6963664339596,26.92252778785,7.17982168409548e-11,0.00183987006324807,0.00120942289175329,0.737832128433814,0.262861790134067,0.114195792699013,-4.8183822912876,-96.1421840110265,-74.2809593658562,-1.07834620207878,-18.8601217299078,-6.19469084317129,-2.66273495394352,-26.2974544476975,-20.8539180422183,1.66711080879587,71.4948532001734,62.3063103425651
"RUPE",70,23,23,"No","Global_unavg",0.0446750993361926,-2.98859166805855,13.8931245476271,-20.400871347936,0.132550839514124,-16.0856116208839,3.14238197995676,1.38019848370911e-25,0.0886753941671714,0.0165593861063494,0.727701110121227,0.148643920811778,0.790101223688812,-3.63103650461861,-1.37361936491857,-39.037421617672,-0.611328622427727,-39.1346728694646,-20.2674617684264,-2.48841611500092,31.4358703046839,-5.33159834938384,0.913890273851103,5.13186057522826,26.7628225473469
"RUSP",70,15,20,"No","Global_unavg",0.0613313315906219,-3.54010348071509,-26.532008038821,-0.747658063189473,0.421589774678735,4.68992907033497,-10.6748184190197,1.60521169732306e-19,0.0354287545598349,0.933872893154152,0.401009140594744,0.774634305549056,0.397207567619609,-4.53670030040946,-59.8624071955941,-21.5922655055995,-0.559963147439132,-27.3664538168672,-35.9166970978452,-2.89729247266359,-7.12486818857021,14.8721406988396,1.54442477112524,42.1018991477418,15.0972983711934
"SOSI",70,48,16,"No","Global_unavg",0.165817124183794,-2.49045680025501,33.8142967091658,-22.5688263224731,-1.79914668964024,17.0039199752768,-9.6017082831545,5.00895320576211e-20,1.50708585590321e-05,0.000566505299201327,0.0201648421035366,0.426334770174358,0.54135702846456,-3.09657311803727,20.0104710443057,-36.5144709777699,-3.73468265826862,-18.4601656938916,-45.5504893551335,-2.01599941862101,50.9963711173016,-10.6760925179195,-0.542486882929074,68.8855373131173,17.8987334843344
"SPBE",70,17,35,"No","Global_unavg",0.125599691055932,-3.82582689637657,-44.5788398800758,-20.0656467134981,0.713869357044586,-3.73646009651895,-2.14471228645222,1.28155089484966e-10,0.0287552359517212,0.134419684536099,0.334796084155265,0.883027584863863,0.897753721727722,-5.40928554637064,-97.7339938693999,-52.2712430050356,-0.692591020505856,-51.7279326315708,-33.6340196470193,-2.94928584760934,-14.8127964299339,1.54719542738635,2.45034429803318,54.8939202806885,34.2701730517538
"TITR",70,34,39,"No","Global_unavg",0.0510870928182875,-2.55256162708482,-22.692156541416,-11.2563753056335,0.24418558111595,3.86459328025386,4.82781658336956,1.63108081326079e-25,0.00529653686969966,0.100708058699641,0.444507880811868,0.712136057277467,0.589242458573513,-3.10327218149981,-41.3468618369505,-26.1779388574002,-0.374613565243415,-16.4355236612703,-12.4985654509639,-2.12289344102527,-8.72597847784934,0.98537194271311,0.904923980033313,25.7863453835791,23.0065839462092
"TRBO",70,10,25,"No","Global_unavg",0.194250792042194,-4.88040077820958,-62.3819297305381,-23.2480824788391,-1.44258292310578,-80.1014732586363,-27.5557224758469,2.31391627314581e-05,0.109098212013281,0.276555487498657,0.513459797171081,0.265733717448906,0.416061693925865,-8.3316375299389,-175.034354302525,-79.8403571531777,-6.47049873029456,-240.550017351964,-98.9642540261127,-3.44948730115251,-14.1443626996916,7.5081864265232,2.99429162008007,64.9501661641766,42.7055580333426
"VASI",70,24,28,"No","Global_unavg",0.18630014175418,-4.13367810959919,61.2896593121385,-18.2828965016567,0.539127628237649,-10.4933773287636,4.59909715237852,2.74791458969394e-08,0.00287387742589908,0.10240946569172,0.556523405290752,0.680356627902438,0.748096327548522,-6.06458511104129,30.4738766212569,-44.4157398602673,-1.22542437036269,-68.06599259366,-23.0207149205323,-3.0375692022506,113.346685566195,0.438360271622659,2.65615950475657,38.4425030725289,34.9538324244454
"ACCI",71,72,58,"No","Global_unavg",0.246557736586007,-3.54029202724611,-97.8873186592487,-39.1491958453312,0.0487373704617721,13.0199355666842,10.2572070343089,6.89497247149224e-08,1.05712621210288e-05,0.000743142157977124,0.958275972730563,0.679318854090896,0.529262664700601,-5.04097176148275,-148.037027097743,-64.4321295638607,-1.8642263043267,-51.2034370661606,-22.3571900935121,-2.45836191084318,-60.8024042844814,-18.7909383670432,1.90868266513347,75.6304430482851,42.5366301027366
"ACGL",71,15,13,"No","Global_unavg",0.0770781516602888,-3.37493075257109,-19.468101672197,-8.76330785648448,-1.70138208111867,-56.6764254287061,-40.090740887738,2.77845565252312e-23,0.0804888335463605,0.356152761680788,0.168705685258267,0.160398524623933,0.13900823179028,-4.18990035535013,-46.9376895512261,-30.4708391225632,-4.94178114073315,-160.086500266507,-105.276844373718,-2.79897117024065,-1.085661310584,7.58777688531235,0.144008403905451,4.8619549976708,4.45730200716407
"AMAL",71,42,46,"No","Global_unavg",0.120297277854841,-2.77167621169967,-43.3033747393673,-19.922214777727,0.11403761555827,-0.245163480160557,0.970424520181425,8.58065006346132e-15,0.000443239201346673,0.0187314545355383,0.817198572661246,0.988522613206564,0.933797591943097,-3.61699851734171,-72.2301574626595,-38.6930778667558,-0.882450379282403,-34.5467010750143,-22.1426029494464,-2.18447369809677,-23.1725915631652,-5.15343816663833,1.1336667939845,34.7802281747893,24.4860125295702
"ATFI",71,24,28,"No","Global_unavg",0.076892735211573,-3.03412486684239,-27.6814799431101,-5.12427771703636,0.0798940413287182,-4.10865875790708,-8.60506398917187,1.40536886574659e-21,0.00872003431819765,0.509531878986446,0.862419809297162,0.791510297972917,0.455482735714013,-3.79883549862032,-53.6492914606799,-22.5142030932057,-0.882576914203707,-36.5915067233936,-32.0664242769913,-2.49889022622621,-10.6875815427837,8.52164195872906,1.02231460966971,27.8294196178308,14.2162451837879
"CAME",71,32,30,"No","Global_unavg",0.396697692363231,-7.57587799747199,150.756744827161,-30.0982711783956,-1.14572738119312,32.3205078588304,-20.9674408609114,0.00683794934308674,0.0321400453417387,0.255846042746607,0.774173733603903,0.747679525408794,0.580501609718542,-14.4206644150473,53.2627075983928,-90.5574480417368,-9.1921312139801,-173.636539100857,-96.3725713596299,-3.7950887944302,319.572863828717,10.2266862749778,7.11482994735706,233.537865027074,55.1508715959101
"CHUM",71,61,50,"No","Global_unavg",0.1662008458167,-2.35952998268709,-44.2190874957777,-26.3488143190662,-1.47377145639519,-45.4262667653832,-20.2325314151829,4.2481570272631e-15,1.96134438601896e-05,0.00057521880311894,0.0510167828005969,0.0743879295630819,0.193687882727659,-3.04085155619426,-67.5354904467187,-42.8943323962596,-3.1709703813865,-101.823334241356,-53.3730791653345,-1.84616668578281,-26.5730507213631,-12.7236188799877,-0.153908327374824,-0.455680484367696,8.4325747062904
"CLUN",71,44,49,"No","Global_unavg",0.143618512496998,-2.9198308877392,-39.5768506205204,-43.1686405767364,0.0087513547386691,-11.0137551097209,2.85478344098667,1.00000534319652e-14,0.000837074717631088,5.81826474226764e-05,0.98733419073613,0.536302077337079,0.848656404691462,-3.78142570374883,-66.289209717826,-66.6968978078815,-1.11648238182489,-47.4493438330287,-26.8203741842369,-2.28427529489374,-19.3678488772137,-24.3851340601051,1.1078506467528,24.0643493050413,32.7148827328932
"COCA",71,20,21,"No","Global_unavg",0.107235110659775,-3.52425648585644,-39.9137398530301,-13.6879478862335,-0.625234351250623,-23.2635595915344,-24.6839557347717,4.71101826623292e-13,0.0169700547324908,0.210687192451277,0.490673378162331,0.445762962115904,0.21961873011669,-4.79550289386181,-83.0045533892191,-39.4224087595517,-2.7250751091767,-92.3375863826438,-68.7363657590732,-2.77893011367756,-14.9083448606691,4.44889683836378,1.09668548509593,35.0955138455442,12.9604882687206
"GAOV",71,11,6,"No","Global_unavg",0.135896714819436,-4.2285186578183,-8.02421505172017,-43.3254747132392,-2.36654817252798,15.6821596684195,-52.9419915399275,2.48629970420607e-12,0.601881942405761,0.0230405348133453,0.214464632798235,0.635055444505966,0.321196389087012,-5.75501041967377,-43.6535048261932,-88.9457184532333,-7.55619804962662,-52.9957337201272,-190.06124169588,-3.29343433261517,20.4423617460499,-12.6683582651051,0.527675170197959,88.3397008333237,32.3696308778684
"GASH",71,21,22,"No","Global_unavg",0.214940969134434,-4.72381612508709,-75.1274070227394,-7.5666952493339,0.159599495425748,-0.61512108819576,-6.28001429408229,0.000259587241850737,0.0712097844613523,0.667785112450299,0.926386736709212,0.991236769759351,0.795907336557367,-8.5258721087435,-194.046673874428,-53.4861117830421,-3.53036351094423,-118.684316406963,-56.1818530973963,-3.19153408977379,-26.5150139359206,17.3921143684684,4.32599806894723,130.937452737603,46.6774015122051
"GOOB",71,20,46,"No","Global_unavg",0.118847207461241,-3.16782529889963,-23.4804471224958,-13.9939809024679,0.456724201814511,-20.0036430164467,-13.8950998309761,1.44467805142739e-21,0.0348111286034371,0.13457481749932,0.342944436112225,0.219366587436335,0.281661152578311,-3.96411079815188,-50.3720948368228,-35.1900757867919,-0.527281127864443,-53.0770498519957,-39.325094220554,-2.610561888832,-5.18229262701967,2.09111481621807,1.44245154860088,13.4232515766267,12.3872062371548
"GYDR",71,17,23,"No","Global_unavg",0.0687966422276468,-3.55417796748611,-33.4456067824975,-16.9874285630087,0.443850889724824,7.66085443441421,-3.49775585312835,7.39741753782721e-15,0.0321110733231932,0.142856897184448,0.437378393784636,0.692215104113728,0.818494113484843,-4.73051110936123,-73.2376186152477,-44.2456104311015,-0.650898087850587,-29.0262250803344,-33.1700711629038,-2.8405355638689,-9.51162319210841,2.23705810441467,1.74922059334713,51.7352170379436,28.6060321346676
"HIAL",71,12,9,"No","Global_unavg",0.0655647312328608,-3.85323169541748,-30.8317948686698,-14.1743277115212,-0.311219727681185,-0.542121040440878,7.81185017742354,2.91832523148661e-14,0.0743048111169359,0.27139758571954,0.686629994091992,0.983430031656838,0.672915734128653,-5.21805482345398,-76.9938888712922,-45.3713888765413,-2.17137477285619,-63.2787393916456,-31.6398041680093,-3.07729289126618,-5.1457414303725,6.77561654092556,1.31172955163663,53.9589834424738,45.7448386598656
"HODI",71,17,10,"No","Global_unavg",0.16005023203068,-4.72343290662541,-76.1786525158421,-26.7683138096484,-1.62412027257907,-29.8050705780329,NA,3.17018587987473e-06,0.0228669909813351,0.104969194657623,0.152025278511587,0.301934721079387,NA,-7.35788806535792,-161.351659535193,-66.4624458000197,-4.16416030843396,NA,NA,-3.29609345563681,-28.5073441367045,-0.992482136489515,0.381206186414292,NA,NA
"LIBO",71,48,67,"No","Global_unavg",0.211441651320436,-3.55549734297584,-77.3084623823597,-42.846155417847,0.0679853251191034,-14.8027840696577,-3.1034423554514,4.13963720686445e-09,0.00014699726474221,0.000667693640452563,0.93663171579789,0.608430604481203,0.857293129371046,-4.96857615585848,-124.191320828405,-70.876135488457,-1.64175892180273,-72.3708769742058,-36.9592071643825,-2.57647208940294,-43.9146812210048,-21.2265004317453,1.81284270693439,43.7453257060409,31.8039988466006
"MANE",71,61,53,"No","Global_unavg",0.260977932344041,-4.70145210192829,-128.795821832298,-53.081453192121,-0.224099211114549,-0.457369930710932,3.22859128824764,1.22778640011489e-06,5.95534698801539e-05,0.000680159463073901,0.87751052009791,0.992390366022466,0.887899576230479,-6.92672205301599,-201.541270727061,-87.5909654079874,-3.23443990759936,-99.0081299914574,-43.0952271868915,-3.1171169690323,-75.5775680298125,-26.1078537578248,2.6394704989543,93.8075157818301,48.3201693248762
"MEFE",71,26,14,"No","Global_unavg",0.0302783289710132,-2.61930086176514,7.07833882444434,-4.88207782983456,-0.765564414912394,-4.61888180499551,-12.2157873150197,3.79318888611024e-35,0.23678336476127,0.413525963069883,0.0461419029372018,0.679843261717861,0.303677220608697,-3.06499471677658,-4.48440320106457,-17.4923599108642,-1.58498878797045,-27.3730006486385,-37.7209290329847,-2.22930957999923,19.4307710246248,6.11394872198688,-0.0475349607987141,17.6496024895619,9.66036403338032
"OPHO",71,29,15,"No","Global_unavg",0.123359155355286,-3.14102964885332,-39.2098281640496,-3.4014068444593,-0.581783928633318,6.63821259564401,-20.43439427566,3.12491690807167e-15,0.00329156906496511,0.678764606986949,0.362934544639863,0.756670092700494,0.197237304089806,-4.15794841138434,-73.3756750219282,-22.1607324807603,-2.02275110172225,-40.9649396292373,-55.5425422957661,-2.50975458785898,-18.9130661647781,10.7876199099178,0.700262955027001,49.7222667250028,8.71340824470019
"POMU",71,20,8,"No","Global_unavg",0.192607757329603,-3.89135385448653,-44.570528957557,5.08944378371161,-0.74133203880993,2.82671087155474,-8.28411359083776,2.43467944058053e-10,0.0238389559346647,0.622886204679088,0.481634196373628,0.934919919286285,0.659260665406484,-5.7407428946867,-103.837120975443,-21.0602224171041,-3.74140361605707,-94.5266240690238,-54.4982165316835,-3.01702419262235,-18.6239080488922,22.0789026405535,1.45083336144264,73.3865903944696,27.1039936305149
"PTAQ",71,47,21,"No","Global_unavg",0.105882113037651,-2.45716409021585,-35.919154918404,-16.9279011203805,-0.57991985194413,14.7610656345758,13.4203743220365,3.72999480484269e-18,0.000224449242316192,0.0190139007172209,0.151860013906104,0.272426596593529,0.197308489289615,-3.10819197972892,-58.3203149991757,-32.6521879272027,-1.40378077337184,-12.9032042555773,-7.53253768543539,-1.97570528261265,-19.5832666518692,-4.1177257473355,0.240069170444994,42.082621390949,34.0247900016607
"RULA",71,18,13,"No","Global_unavg",0.195496622983558,-5.77909051046125,88.5360104421254,-70.4027791484836,0.184978461442537,-11.4375083934179,13.2440277062197,1.25902990429148e-05,0.00763644881850856,0.00459740263592727,0.921382521393039,0.810251160663429,0.705173693441582,-9.09776397128847,38.2353232251704,-130.003333622128,-3.88637238742997,-108.990206057152,-60.173365668484,-3.82853667108074,170.119064213928,-31.3064161738765,4.08498200324484,91.1645572712476,84.8727943473579
"RUPA",71,33,21,"No","Global_unavg",0.115675690957291,-3.53037638591148,-54.8894061731186,-43.7824649401873,0.226731813550675,22.4573550690253,26.204284204078,7.17982168409705e-11,0.00183987006324811,0.00120942289175335,0.736616519117866,0.314189292227649,0.125084044562266,-4.81838229128758,-96.1421840110263,-74.2809593658561,-1.09822849398615,-21.9149946023792,-7.03149306418159,-2.66273495394352,-26.2974544476976,-20.8539180422184,1.67773527715767,69.5563847644613,61.6408716388439
"RUPE",71,23,23,"No","Global_unavg",0.0446326765243036,-2.98859166805855,13.8931245476271,-20.400871347936,0.133004783031051,-16.0690008383714,3.17072286986627,1.38019848370895e-25,0.0886753941671708,0.0165593861063491,0.72675032513886,0.148970949353024,0.788192324170493,-3.63103650461861,-1.37361936491862,-39.037421617672,-0.610634230836816,-39.1120321362523,-20.2300637299052,-2.48841611500092,31.4358703046838,-5.33159834938389,0.91423721243598,5.14442578107835,26.7861233539966
"RUSP",71,15,23,"No","Global_unavg",0.0690039424806311,-3.54010348071509,-26.532008038821,-0.747658063189496,0.506590559622511,2.08554626497299,-13.9269799054276,1.60521169732332e-19,0.0354287545598352,0.93387289315415,0.314522382574688,0.899427255224608,0.271439130206301,-4.53670030040946,-59.8624071955941,-21.5922655055996,-0.481126881491573,-30.2087209064195,-39.2784702733845,-2.8972924726636,-7.12486818857028,14.8721406988396,1.63065850817532,39.6376956148892,11.9212405290204
"SOSI",71,48,22,"No","Global_unavg",0.161361311277021,-2.49045680025501,33.8142967091658,-22.5688263224731,-1.78806174797434,27.6194427206729,-13.7990940890804,5.00895320576046e-20,1.50708585590313e-05,0.000566505299201319,0.0252115759369091,0.208394388097656,0.363877601259732,-3.09657311803727,20.0104710443056,-36.51447097777,-3.73023764870016,-9.01905939708578,-47.9356188105116,-2.01599941862102,50.9963711173017,-10.6760925179194,-0.481407263625266,79.6904399022455,13.0590033386775
"SPBE",71,17,31,"No","Global_unavg",0.112631488634513,-3.82582689637658,-44.5788398800758,-20.0656467134982,0.728382344756047,2.02573292777061,3.45004218072261,1.28155089484974e-10,0.0287552359517211,0.134419684536098,0.314122613715049,0.934989702011531,0.833066881733807,-5.40928554637063,-97.7339938694,-52.2712430050357,-0.631771552603888,-44.5135350718371,-27.1813194752405,-2.94928584760934,-14.8127964299339,1.54719542738633,2.44661463924942,59.9958696395757,39.4404728629098
"TITR",71,34,40,"No","Global_unavg",0.0554217877051193,-2.55256162708482,-22.692156541416,-11.2563753056335,0.239361877445899,1.85941259317145,4.44833349798775,1.63108081326049e-25,0.00529653686969959,0.100708058699641,0.458590407983847,0.86123760793087,0.620776914443137,-3.10327218149981,-41.3468618369505,-26.1779388574001,-0.39046061248088,-18.9350837473821,-13.0101458015294,-2.12289344102527,-8.72597847784946,0.985371942713106,0.904766131793012,23.9890285345244,22.6992125979857
"TRBO",71,10,27,"No","Global_unavg",0.210066222862439,-4.88040077820955,-62.381929730537,-23.2480824788384,-1.62034489255025,-87.3954971146284,-26.6951005888247,2.313916273146e-05,0.109098212013286,0.276555487498669,0.478390337748427,0.238156196102308,0.43171892711152,-8.33163752993891,-175.034354302526,-79.8403571531778,-6.81566421284108,-252.230919565396,-97.8107188165451,-3.44948730115251,-14.1443626996916,7.50818642652321,2.90616889017151,60.1984748184124,43.7354578425867
"VASI",71,24,24,"No","Global_unavg",0.171553036750458,-4.13367810959919,61.2896593121385,-18.2828965016567,0.510505298284581,-14.7314329381958,3.45338479327134,2.747914589694e-08,0.00287387742589912,0.102409465691721,0.573609113094646,0.559605773871756,0.811669452864599,-6.06458511104128,30.4738766212568,-44.4157398602673,-1.22120009402855,-72.0683521239426,-24.661677586623,-3.0375692022506,113.346685566195,0.438360271622533,2.6174204249941,33.4706846986929,34.0407434862924
"ACCI",72,72,62,"No","Global_unavg",0.255121759912562,-3.54029202724613,-97.8873186592495,-39.1491958453316,-0.205381596751393,0.957456534486018,5.01083328529301,6.8949724714902e-08,1.05712621210267e-05,0.000743142157977016,0.835451701847011,0.977070402246301,0.76758332183258,-5.04097176148277,-148.037027097743,-64.4321295638607,-2.25910521050485,-67.6445697817684,-29.1266106962054,-2.45836191084317,-60.8024042844809,-18.790938367043,1.73489414896564,66.208755822656,38.3117294503291
"ACGL",72,15,10,"No","Global_unavg",0.0741364921591525,-3.37493075257109,-19.4681016721969,-8.76330785648445,-2.01413216284097,-60.6335302634979,-30.8939101626522,2.77845565252376e-23,0.0804888335463623,0.356152761680791,0.17941016371476,0.223495271530041,0.290056895303119,-4.18990035535015,-46.9376895512264,-30.4708391225635,-6.25454388895221,-197.461228518934,-105.177950702372,-2.79897117024065,-1.08566131058332,7.58777688531255,0.026552149908759,8.38001765343513,14.8452411765651
"AMAL",72,42,44,"No","Global_unavg",0.114223243498469,-2.77167621169968,-43.3033747393675,-19.9222147777271,0.192872233795342,4.93792405907388,5.64743856058608,8.58065006346252e-15,0.000443239201346679,0.0187314545355384,0.682191860901637,0.76118982232399,0.615682274197096,-3.61699851734171,-72.2301574626597,-38.6930778667558,-0.739408152291118,-27.1985611805629,-16.3512377549307,-2.18447369809677,-23.172591563165,-5.15343816663823,1.18460329694911,38.9248454370964,28.5351955539575
"ATFI",72,24,29,"No","Global_unavg",0.0795498064852587,-3.03412486684239,-27.6814799431101,-5.12427771703637,0.0899409119029451,-5.38838378406149,-9.05731951393196,1.40536886574669e-21,0.00872003431819758,0.509531878986446,0.846410381095676,0.731010798199931,0.432665354609746,-3.79883549862032,-53.6492914606797,-22.5142030932057,-0.882523527413273,-38.2305845386807,-32.5490191862593,-2.49889022622621,-10.6875815427837,8.52164195872907,1.03615104841661,26.7074159959158,13.7818006505375
"CHUM",72,61,48,"No","Global_unavg",0.155461377812636,-2.35952998268708,-44.2190874957776,-26.3488143190662,-1.05769710361383,-28.8356220216616,-12.3695988663733,4.24815702726379e-15,1.96134438601907e-05,0.000575218803118946,0.100900412370838,0.188462501356671,0.381547814256087,-3.04085155619426,-67.5354904467189,-42.8943323962593,-2.49280668286744,-76.9785668610338,-42.147365588499,-1.84616668578281,-26.573050721363,-12.7236188799878,0.0973502413679576,10.7322458287369,14.0508288660386
