"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"PAMY",82,127,101,"Yes","Avg.Confidence",-0.937608929323167,-15.8508129842969,-17.3564985034327,NA,NA,NA,-0.277569618049009,-0.773638183851656,NA,NA,NA,NA,-0.486762745993266,-5.6772813806922,-7.05794822538704,NA,NA,NA,1.18093619309166,-0.104976488195811,NA,NA,NA,NA
"POMU",82,20,10,"No","Avg.Confidence",-5.45483117748745,-85.8049799121728,-9.71669630672179,-3.7711890380677,-63.7620013742867,NA,NA,NA,NA,NA,NA,NA,-3.03084876597045,-22.540976349077,14.9523134727422,1.12218844471627,35.1889906492473,NA,NA,NA,NA,NA,NA,NA
"PTAQ",82,47,20,"No","Avg.Confidence",-2.82126557245174,-46.7683041736654,-25.4815659634434,-1.52350934517239,-12.740713472521,NA,NA,NA,NA,NA,NA,NA,-1.88982078687913,-16.2047593664291,-3.76121971494057,-0.251747421132176,20.7876118003752,NA,NA,NA,NA,NA,NA,NA
"RULA",82,18,11,"No","Avg.Confidence",-7.17747224339398,32.1742694634296,-93.3439567588753,-1.02537042999565,NA,NA,NA,NA,NA,NA,NA,NA,-3.62756767325794,121.354649501973,-26.7090132597757,0.500175474647181,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",82,33,20,"No","Avg.Confidence",-4.08197700226167,-71.4141112155426,-54.8776216329969,-1.31204135243663,-25.1698060744764,-20.2894073463063,NA,NA,NA,NA,NA,NA,-2.40121960978938,-17.3433933933935,-11.5343097008511,0.724175330537848,34.4411037294415,30.8565407970609,NA,NA,NA,NA,NA,NA
"RUPE",82,23,22,"No","Avg.Confidence",-3.30544522944412,-4.018613810018,-29.6077626781695,-0.331672256413439,NA,NA,NA,NA,NA,NA,NA,NA,-2.51312026944566,17.1818696984409,-6.69660031858134,0.307449689896564,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",82,15,22,"No","Avg.Confidence",-4.02421403407601,-42.8793314392657,-17.1088918639115,-0.48150391489441,-10.0449143043077,NA,NA,NA,NA,NA,NA,NA,-2.713819972636,-6.63853303301181,7.91835710282933,0.943322951792506,12.4401873938694,NA,NA,NA,NA,NA,NA,NA
"SOSI",82,48,24,"No","Avg.Confidence",-3.05848562509703,22.250064836707,-34.5172844386435,-1.4908553114052,-11.3016237622375,NA,NA,NA,NA,NA,NA,NA,-2.0493082769767,50.0738496078053,-12.8838348808568,-0.243289711498086,15.3423733316116,NA,NA,NA,NA,NA,NA,NA
"SPBE",82,17,31,"No","Avg.Confidence",-4.56769082763338,-66.7788963720549,-32.73884757326,-0.0609450168200597,-15.1919881113444,NA,NA,NA,NA,NA,NA,NA,-2.96144497035202,-17.9066470856928,-2.7738461354008,1.38603959996017,14.5430241693945,NA,NA,NA,NA,NA,NA,NA
"TITR",82,34,39,"No","Avg.Confidence",-2.75978324624391,-28.5551972779666,-16.8400774752669,-0.260351361255004,NA,NA,NA,NA,NA,NA,NA,NA,-2.07874753863716,-9.18744924935675,0.124738291173205,0.360178215309969,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",82,10,22,"No","Avg.Confidence",-8.24425818415969,-172.0656680778,-72.6151683605673,-4.17638357206242,-157.726276675352,-53.3234710590704,NA,NA,NA,NA,NA,NA,-3.11367720327232,-5.73854614280599,5.70437142422792,3.47870463962348,82.0592328433122,38.0095442061812,NA,NA,NA,NA,NA,NA
"VAME",82,95,113,"Yes","Avg.Confidence",-1.51006258166506,3.58798124912645,-27.456007783525,NA,NA,NA,-3.82405314974946,-0.00857550999715632,13.3761296149336,-17.7427815046199,NA,NA,-0.984367811469117,19.5748137190783,-15.4030590517566,NA,NA,NA,-0.03362501901675,0.687863283990523,96.0289771844545,4.4289865638955,NA,NA
"VASI",82,24,23,"No","Avg.Confidence",-4.74192465379841,28.7008725391618,-27.7356367150554,-0.337537778774322,NA,NA,NA,NA,NA,NA,NA,NA,-2.98683084483216,76.8484257307536,-0.0806529167939214,0.311032126082075,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",83,72,61,"No","Avg.Confidence",-4.52640178383369,-128.154504711409,-52.4024617603778,-0.459878855132547,NA,NA,NA,NA,NA,NA,NA,NA,-2.59210408311434,-63.8124181525895,-19.4903977277578,0.257543176670285,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",83,15,13,"No","Avg.Confidence",-4.38773133538995,-53.573242630027,-35.4572221456092,-0.468100979108226,NA,NA,NA,NA,NA,NA,NA,NA,-2.99711945868561,-8.32453509851562,-0.321728954931341,0.385302091380741,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",83,10,17,"Yes","Avg.Confidence",-4.39505246786828,-34.0136217280196,-14.218613001479,NA,NA,NA,1.36370713931551,-2.23877004206231,-12.7828476620488,15.7299189446571,NA,NA,-2.99125339267223,7.24778665292996,7.93495572293393,NA,NA,NA,3.50696616903691,0.664946574662379,43.3685391836063,93.7442847651632,NA,NA
"AMAL",83,42,43,"No","Avg.Confidence",-3.15323721039861,-55.8642835841033,-29.6089731030354,-0.236049942582789,NA,NA,NA,NA,NA,NA,NA,NA,-2.20623173159098,-24.334744125414,-7.30597934537305,0.254331769910363,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",83,42,26,"Yes","Avg.Confidence",-2.58120292389338,-29.2187941249854,-14.8208156286532,NA,NA,NA,-0.8222859986051,-1.15408719804176,-20.6659155280313,-12.4902534422049,NA,NA,-1.81397293449137,-3.84843779571544,4.75168801607059,NA,NA,NA,1.36835901753379,0.0293694683322961,22.7616823609153,31.5684638535171,NA,NA
"ATFI",83,24,29,"No","Avg.Confidence",-3.45581570755979,-43.837987929534,-19.5524896512603,-0.280242521287479,NA,NA,NA,NA,NA,NA,NA,NA,-2.47213508100359,-12.659113153187,5.78649649330627,0.38236965095105,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",83,32,31,"No","Avg.Confidence",-11.2182008462704,63.5639479685501,-71.2462149085014,-0.329022037384101,NA,NA,NA,NA,NA,NA,NA,NA,-4.01235134157653,245.537024091063,-1.78940075441623,0.30351125003215,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",83,33,18,"Yes","Avg.Confidence",-2.93905790715651,-26.0122440636635,-26.7487110038385,NA,NA,NA,-0.878185710891717,-1.50404036523216,NA,NA,NA,NA,-2.11238721682836,-3.40013472878633,-4.95738799571568,NA,NA,NA,1.42299631084224,-0.198270079397236,NA,NA,NA,NA
"CEVE",83,26,19,"Yes","Avg.Confidence",-3.38640728579151,-30.108919331887,-36.1321203835021,NA,NA,NA,0.904461316552038,-1.65937885982594,-15.5764552230058,-18.4146864779191,NA,NA,-2.37891982946308,1.76986630069504,-10.0013172644202,NA,NA,NA,2.7636971297562,-0.131301331232609,23.2565588844462,30.1807567738961,NA,NA
"CHUM",83,61,49,"No","Avg.Confidence",-3.13023962115631,-69.6949135100425,-40.927682066476,-1.44495801690038,-41.1892383041295,-13.1538053208121,NA,NA,NA,NA,NA,NA,-1.92529356492255,-29.7310104884515,-15.1485050322191,0.518875384813813,19.9373603667006,10.7159445719308,NA,NA,NA,NA,NA,NA
"CLUN",83,44,53,"No","Avg.Confidence",-3.4593625952993,-61.4899494281616,-56.2642535281453,-0.328262989372719,-15.7487276481305,NA,NA,NA,NA,NA,NA,NA,-2.33261845001504,-25.4598389714722,-27.5605083587599,0.504418126089502,11.0596976498076,NA,NA,NA,NA,NA,NA,NA
"COCA",83,20,25,"No","Avg.Confidence",-4.57133586238032,-78.6406299545499,-39.0257782350898,-0.344023420523439,NA,NA,NA,NA,NA,NA,NA,NA,-2.87140239001911,-22.7143276205895,-4.13357057045131,0.513958936887404,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",83,18,28,"Yes","Avg.Confidence",-3.58158567775016,-9.96505684531289,-23.0960851923166,NA,NA,NA,1.71269233804456,-0.810170394477287,NA,NA,NA,NA,-2.59402335557287,9.41296002664684,-2.88580132809539,NA,NA,NA,3.45414266954146,0.610519487989269,NA,NA,NA,NA
"GAOV",83,11,5,"No","Avg.Confidence",-5.63048234690124,-32.4755666971221,-82.5369999617105,-2.89153897831224,-39.0397685156459,-48.6214919879978,NA,NA,NA,NA,NA,NA,-3.29373749335662,25.8231341381916,-13.9423863010667,1.27530732086754,65.9183088981092,38.8393366757188,NA,NA,NA,NA,NA,NA
"GASH",83,21,22,"No","Avg.Confidence",-4.98243544114932,-85.5693242006835,-18.1353985631638,-0.269932513418765,NA,NA,NA,NA,NA,NA,NA,NA,-2.93607483385234,-20.6983286851539,11.5381371246049,0.290844598879242,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",83,20,42,"No","Avg.Confidence",-4.1370204113582,-55.8863455021662,-40.6700402055361,-0.302687488662905,-38.243442087374,-28.0636442320878,NA,NA,NA,NA,NA,NA,-2.6962816310312,-9.67020660091206,-4.56797821095925,1.58644405009677,21.91885269293,17.4179784383862,NA,NA,NA,NA,NA,NA
"GYDR",83,17,24,"No","Avg.Confidence",-3.91444100546743,-44.3846725266433,-31.5616617307535,-0.397018739875083,NA,NA,NA,NA,NA,NA,NA,NA,-2.72277948990659,-10.2177076271576,-3.50153044609802,0.712163119933438,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",83,12,11,"No","Avg.Confidence",-4.45979004848794,-46.287668377433,-15.1175952826566,-0.384332943673652,NA,NA,NA,NA,NA,NA,NA,NA,-3.14304918212247,-6.64500278185701,9.64095156572932,0.351597860514102,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",83,17,10,"No","Avg.Confidence",-5.8991258568736,-108.211027498367,-37.3368540815966,-3.13539658007854,-63.272139012257,NA,NA,NA,NA,NA,NA,NA,-2.68648919914013,-2.28840210674989,18.0107815148121,1.35564634244114,36.2450312064134,NA,NA,NA,NA,NA,NA,NA
"LIBO",83,48,66,"No","Avg.Confidence",-4.6583067405214,-114.484555645672,-61.095608398886,-0.430604513605673,-27.6745993322827,NA,NA,NA,NA,NA,NA,NA,-2.79541732351502,-52.9010248534365,-26.8755110632211,0.998482990008754,15.410443293549,NA,NA,NA,NA,NA,NA,NA
"MANE",83,61,55,"No","Avg.Confidence",-5.90453442306403,-166.818384321388,-72.3730077242931,-0.32213217048487,NA,NA,NA,NA,NA,NA,NA,NA,-3.25756795430826,-79.4889815999344,-29.4554465388229,0.232889661938139,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",83,26,13,"No","Avg.Confidence",-3.02770602349685,-6.2898259987255,-15.9744028240392,-1.45157419794457,-14.4120458096362,-14.5589174792054,NA,NA,NA,NA,NA,NA,-2.19968159487622,14.8375802486847,6.90596246039286,-0.0362175225678335,10.8975842104759,11.0630237660831,NA,NA,NA,NA,NA,NA
"OPHO",83,29,12,"No","Avg.Confidence",-4.13412212234249,-73.6867125080719,-24.6102101669467,-2.70066749968088,-55.1430292748271,-68.2338086257726,NA,NA,NA,NA,NA,NA,-2.36348050534288,-13.563353878716,11.3965071820112,0.885441284878677,64.0929623701789,24.6232122187845,NA,NA,NA,NA,NA,NA
"PAMY",83,127,100,"Yes","Avg.Confidence",-0.925139445619501,-15.1460694964745,-15.888844137026,NA,NA,NA,-0.426796220713608,-0.768533409183324,NA,NA,NA,NA,-0.477674730257952,-5.1610959269161,-5.81294477073341,NA,NA,NA,1.03642555660648,-0.101919140991443,NA,NA,NA,NA
"POMU",83,20,9,"No","Avg.Confidence",-5.12188185333116,-79.2620729775717,-8.15696413985281,-2.12814350052865,-22.4659383907507,NA,NA,NA,NA,NA,NA,NA,-3.07537112441749,-25.9392706205803,9.79844997976002,0.263106595635723,20.6559789792013,NA,NA,NA,NA,NA,NA,NA
"PTAQ",83,47,20,"No","Avg.Confidence",-2.86836276543372,-48.6012896264662,-26.9702096314078,-1.53925223764763,-12.0640470085437,NA,NA,NA,NA,NA,NA,NA,-1.91404991255744,-17.4108559734422,-4.50158876183243,-0.291021613301861,17.2282815984133,NA,NA,NA,NA,NA,NA,NA
"RULA",83,18,12,"No","Avg.Confidence",-7.17893822102676,32.7890387972956,-95.3472901760787,-0.846441431034789,NA,NA,NA,NA,NA,NA,NA,NA,-3.67812117881036,120.254689093577,-28.5371075625855,0.471978156734143,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",83,33,20,"No","Avg.Confidence",-4.08980593079758,-71.7612012009007,-55.0279204305287,-1.32279214167771,-25.6010697847069,-20.604581569613,NA,NA,NA,NA,NA,NA,-2.39997436429244,-17.4192648209258,-11.3254841304636,0.733456707704646,34.6794472088155,31.6581505119379,NA,NA,NA,NA,NA,NA
"RUPE",83,23,23,"No","Avg.Confidence",-3.28898185819979,-3.03052314245558,-29.3307796333981,-0.311883654545186,NA,NA,NA,NA,NA,NA,NA,NA,-2.50149283490339,17.9822180544814,-6.73852875644334,0.313706661924559,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",83,15,19,"No","Avg.Confidence",-3.77386685660839,-33.3836060241561,-9.5534611948358,-0.339340226871307,NA,NA,NA,NA,NA,NA,NA,NA,-2.80401065241964,-7.30764905245129,6.4917159541135,0.458453209484355,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",83,48,20,"No","Avg.Confidence",-2.99802025481341,20.9285740684287,-33.4514991534285,-1.66244670563406,-11.095688043594,NA,NA,NA,NA,NA,NA,NA,-2.01315102974036,48.0531303707781,-11.8011476050916,-0.410446863755928,12.736544855427,NA,NA,NA,NA,NA,NA,NA
"SPBE",83,17,33,"No","Avg.Confidence",-4.6834467474985,-71.0434638303049,-35.7314027278818,0.0109388636529492,-15.5876413088081,NA,NA,NA,NA,NA,NA,NA,-3.00965399516027,-19.7414996922803,-4.61460972285357,1.4579670093201,14.8183116896533,NA,NA,NA,NA,NA,NA,NA
"TITR",83,34,38,"No","Avg.Confidence",-2.8226065220777,-31.6338101729544,-18.1372268061355,-0.254947563979111,NA,NA,NA,NA,NA,NA,NA,NA,-2.11975886423011,-10.8375609531495,-0.430722710660939,0.332728045377353,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",83,10,25,"No","Avg.Confidence",-7.74189156329813,-154.941390456774,-63.5273225109259,-2.51634446239918,-108.260005543867,-32.607334583668,NA,NA,NA,NA,NA,NA,-3.21299810110327,-8.9198763120833,4.9802986898567,2.87968379056945,57.2255938381115,26.5556891620724,NA,NA,NA,NA,NA,NA
"VAME",83,95,115,"Yes","Avg.Confidence",-1.5447590082117,3.80448100571427,-29.7987411945027,NA,NA,NA,-3.95453759233576,0.0222551901781122,15.2080700761261,-17.4356452452209,NA,NA,-1.0100825517918,20.167059733978,-17.3581032982719,NA,NA,NA,-0.0643564671700296,0.722986305358948,100.286437427765,5.13498078527936,NA,NA
"VASI",83,24,26,"No","Avg.Confidence",-4.63119379422529,29.6719563349936,-30.145365711152,-0.300478413150249,NA,NA,NA,NA,NA,NA,NA,NA,-2.95551207450381,75.6426509704794,-2.92977911078348,0.35259189177563,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",84,72,63,"No","Avg.Confidence",-4.49435491929272,-127.491059308266,-52.4691797662555,-0.38260646026933,NA,NA,NA,NA,NA,NA,NA,NA,-2.59306438417535,-64.0141100767362,-19.853310068792,0.240805974594656,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",84,15,12,"No","Avg.Confidence",-4.39045606256533,-53.0006909209779,-33.0198647981178,-0.547266882060867,NA,NA,NA,NA,NA,NA,NA,NA,-2.997739660555,-7.91916001674163,1.45653709579967,0.407425808812547,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",84,10,19,"Yes","Avg.Confidence",-4.35661575334625,-31.1772892374346,-6.05924799639723,NA,NA,NA,1.51004387328407,-1.21503689514678,-19.1075156064926,7.80123760401453,NA,NA,-2.98332015636052,6.99304088237207,5.44009172246427,NA,NA,NA,3.56452231092381,0.946752605061768,33.0620432702499,64.0160488017017,NA,NA
"AMAL",84,42,41,"No","Avg.Confidence",-3.26477484439803,-59.2895355759567,-31.9190937923032,-0.252812012085945,NA,NA,NA,NA,NA,NA,NA,NA,-2.25644854378962,-25.5422470224877,-8.39785059701092,0.240118949731198,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",84,42,27,"Yes","Avg.Confidence",-2.71503838535705,-35.5532748898787,-18.0344132158484,NA,NA,NA,-0.497452535286905,-1.06474008538765,-21.1827407262638,5.86992070093436,NA,NA,-1.9096310622736,-9.89993516881628,-0.925773752123459,NA,NA,NA,1.6101245494389,0.114287302868241,35.2722916508793,43.9666280634123,NA,NA
"ATFI",84,24,31,"No","Avg.Confidence",-3.49730459445916,-45.7939424415903,-21.0995306736478,-0.318280965827141,NA,NA,NA,NA,NA,NA,NA,NA,-2.45213554538189,-13.6568311465317,4.82484587894745,0.494434819192044,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",84,32,32,"No","Avg.Confidence",-11.8591519908364,68.2974952106839,-75.8929050687729,-0.312437906786566,NA,NA,NA,NA,NA,NA,NA,NA,-4.18691025376565,261.292860732218,-3.0523328011534,0.312439041648468,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",84,33,21,"Yes","Avg.Confidence",-3.01234098498192,-27.0607608658915,-26.6257466622096,NA,NA,NA,-0.726387357614979,-1.18716802486674,-19.316065913199,-10.1374913278124,NA,NA,-2.1378603304465,-2.06833143736559,-5.02097773985667,NA,NA,NA,1.36058918158325,0.307172058398229,28.848087037206,13.1099144880663,NA,NA
"CEVE",84,26,20,"Yes","Avg.Confidence",-3.43295987890493,-26.8949377091574,-39.0339004231066,NA,NA,NA,1.06774500596827,-1.72468474889779,NA,NA,NA,NA,-2.43963969695779,-1.28101877772845,-12.4163304690336,NA,NA,NA,2.89323674658998,-0.206381862617879,NA,NA,NA,NA
"CHUM",84,61,48,"No","Avg.Confidence",-3.08748798557872,-69.2961372445507,-45.4737406608337,-3.55079900812204,-113.670102232035,-57.0264434336591,NA,NA,NA,NA,NA,NA,-1.80862006667667,-25.3290342440289,-12.9004303532228,0.283536430343555,15.291934530685,20.7556238622294,NA,NA,NA,NA,NA,NA
"CLUN",84,44,48,"No","Avg.Confidence",-3.57732104412548,-63.2202258222571,-60.560489808465,-0.236194415351466,NA,NA,NA,NA,NA,NA,NA,NA,-2.42542163832254,-27.7449550837681,-29.84403774819,0.30524714401575,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",84,20,22,"No","Avg.Confidence",-4.4590416777418,-73.0307963883885,-39.4106064175952,-0.319315465369068,NA,NA,NA,NA,NA,NA,NA,NA,-2.86979155568514,-20.0789436128434,-4.52991715063733,0.380866537586959,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",84,18,29,"Yes","Avg.Confidence",-3.64960173417729,-14.0029250309351,-27.6972552187881,NA,NA,NA,1.63532059032422,-0.654722786843725,NA,NA,NA,NA,-2.63706189052526,6.51575998112413,-6.00473306302756,NA,NA,NA,3.41961162272986,0.723507040430243,NA,NA,NA,NA
"GAOV",84,11,7,"No","Avg.Confidence",-5.82382436738414,-26.5760870502393,-88.112386358913,-0.914082450692864,NA,NA,NA,NA,NA,NA,NA,NA,-3.51604641374092,23.2945796378199,-20.1947389509081,0.566273400612112,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",84,21,21,"No","Avg.Confidence",-4.86280021514349,-78.2936555345523,-12.4216848495528,-0.29328559300124,NA,NA,NA,NA,NA,NA,NA,NA,-3.07193122276382,-25.5341658385739,9.31742733377957,0.294354703931549,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",84,20,45,"No","Avg.Confidence",-3.86449049355562,-45.3067477538286,-28.0860167227666,0.274597589875232,-15.6365911440084,NA,NA,NA,NA,NA,NA,NA,-2.69937093440569,-11.9355916914648,-5.42381315511315,1.49438239371477,11.6355479793713,NA,NA,NA,NA,NA,NA,NA
"GYDR",84,17,22,"No","Avg.Confidence",-3.87561028676455,-42.2122814506926,-32.2966417636364,-0.369690131034172,NA,NA,NA,NA,NA,NA,NA,NA,-2.74563438968508,-8.53864752743818,-3.74512928563548,0.564362272392232,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",84,12,11,"No","Avg.Confidence",-4.5455456641131,-49.3419219620203,-15.0446899230709,-0.387428673881525,NA,NA,NA,NA,NA,NA,NA,NA,-3.16282272275635,-7.6559267146377,9.76861442566332,0.354171555602358,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",84,17,8,"No","Avg.Confidence",-5.92486407368004,-113.510810673204,-42.2999136849148,-4.37170378418851,-87.9411528663798,NA,NA,NA,NA,NA,NA,NA,-2.51656603085697,1.25927472487758,19.3609982142826,0.957735785232648,40.6403768431324,NA,NA,NA,NA,NA,NA,NA
"LIBO",84,48,65,"No","Avg.Confidence",-4.56683156156922,-112.486815181181,-61.4021795672672,-0.330074161674534,-16.3254641102513,NA,NA,NA,NA,NA,NA,NA,-2.76493366635945,-54.0462800913751,-27.494062007811,0.871228467892359,12.1097212720335,NA,NA,NA,NA,NA,NA,NA
"MANE",84,61,53,"No","Avg.Confidence",-5.86967822124847,-165.103566943631,-71.1420158702328,-0.387088866100004,NA,NA,NA,NA,NA,NA,NA,NA,-3.22168401830302,-77.8387404943195,-28.3380946000754,0.250445208071058,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",84,26,16,"No","Avg.Confidence",-3.12156926782381,-6.33739174190646,-16.4107515953501,-1.08857086088468,-12.2835525160311,-11.0390658947942,NA,NA,NA,NA,NA,NA,-2.24532985057397,13.7948071447678,6.59212079330593,0.363079897421563,9.33654661542944,8.76126261113187,NA,NA,NA,NA,NA,NA
"OPHO",84,29,16,"No","Avg.Confidence",-3.85183971261634,-62.4176336265877,-18.8818598946216,-1.5404408605564,-24.8232120212965,-20.5699505432329,NA,NA,NA,NA,NA,NA,-2.36331158273255,-14.0617167625545,9.39340723711503,0.45661914240512,32.7342518372669,15.1625649253136,NA,NA,NA,NA,NA,NA
"PAMY",84,127,110,"Yes","Avg.Confidence",-0.943300155159016,-17.9926345444149,-15.8091744186473,NA,NA,NA,-0.167574003995682,-0.640085444871025,NA,NA,NA,NA,-0.491118820416874,-7.88178221133122,-5.74143181810728,NA,NA,NA,1.28649956735889,0.0194393597685129,NA,NA,NA,NA
"POMU",84,20,12,"No","Avg.Confidence",-4.97125783510375,-71.9713066896812,-6.11982480087531,-1.30499873454784,-14.8053564842247,NA,NA,NA,NA,NA,NA,NA,-3.12924105714131,-26.7715638474201,6.58359154413666,0.638817205201973,17.5878721980452,NA,NA,NA,NA,NA,NA,NA
"PTAQ",84,47,21,"No","Avg.Confidence",-2.9073533680381,-50.5795670912639,-28.0758519104628,-1.4339682817152,-14.0268938384423,-9.22329855114422,NA,NA,NA,NA,NA,NA,-1.89564895421594,-15.9255135828969,-4.82171396065176,-0.0232808816897629,34.5970013264967,9.41989816000695,NA,NA,NA,NA,NA,NA
"RULA",84,18,13,"No","Avg.Confidence",-6.93983262837708,32.3330999188164,-90.8462858160209,-0.699289577999356,NA,NA,NA,NA,NA,NA,NA,NA,-3.64869971656166,115.14997613176,-27.6755860215259,0.435935863890307,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",84,33,18,"No","Avg.Confidence",-4.14578605333149,-75.4975174640554,-57.5391189187748,-1.67345210574812,-31.4429759942382,-22.302947682096,NA,NA,NA,NA,NA,NA,-2.36654385743408,-18.2262544244516,-11.5247797831912,0.616236702995859,38.2497040441983,36.7228517820122,NA,NA,NA,NA,NA,NA
"RUPE",84,23,20,"No","Avg.Confidence",-3.38933921771493,-6.70551887171719,-30.6923489741212,-0.50674697684409,-24.2762889883469,NA,NA,NA,NA,NA,NA,NA,-2.51120300757184,21.8059706477755,-6.79369585086203,0.404230565909984,14.7448061831282,NA,NA,NA,NA,NA,NA,NA
"RUSP",84,15,20,"No","Avg.Confidence",-3.75999845128685,-33.5749768195383,-10.4203930201629,-0.357331765336329,NA,NA,NA,NA,NA,NA,NA,NA,-2.7788966796304,-7.30221980161821,6.78174982570719,0.512145310777013,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",84,48,20,"No","Avg.Confidence",-3.13623948602899,21.7357183878475,-36.7853930421025,-2.46930359982845,-22.8433905259466,-20.3759637950694,NA,NA,NA,NA,NA,NA,-2.04500926480139,52.7571644629729,-12.7658141618119,-0.129579278984981,41.6654209859541,14.9014759077322,NA,NA,NA,NA,NA,NA
"SPBE",84,17,32,"No","Avg.Confidence",-4.60860622282798,-68.2638211067973,-34.0353499616274,-0.0188212058436198,-15.1364201227684,NA,NA,NA,NA,NA,NA,NA,-2.98051457074974,-18.6355202966805,-3.68468665415278,1.42411139682112,14.7471974673632,NA,NA,NA,NA,NA,NA,NA
"TITR",84,34,38,"No","Avg.Confidence",-2.82055767214996,-31.5173555076485,-18.1396684639353,-0.254923364907679,NA,NA,NA,NA,NA,NA,NA,NA,-2.11872135749843,-10.7652937997558,-0.445854329798818,0.332689267138421,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",84,10,25,"No","Avg.Confidence",-8.10323278073724,-167.060254200618,-69.7997076359043,-3.70172247458298,-146.309912337523,-46.3878784218982,NA,NA,NA,NA,NA,NA,-3.13583958518819,-6.47833338054689,5.40481233242409,3.29325635611233,71.2976598452449,34.0103209366783,NA,NA,NA,NA,NA,NA
"VAME",84,95,113,"Yes","Avg.Confidence",-1.54057967041695,3.77743722777002,-29.553539989896,NA,NA,NA,-3.93848191268141,-0.00177675673697966,14.970418154776,-21.6122300435539,NA,NA,-1.00665456404331,20.095877274872,-17.0816810330631,NA,NA,NA,-0.0603455882892703,0.697637824733975,99.7703817234711,1.11530861974449,NA,NA
"VASI",84,24,27,"No","Avg.Confidence",-4.58193976985859,29.4536319006032,-28.0614995426911,-0.303327368078258,NA,NA,NA,NA,NA,NA,NA,NA,-2.9369227298209,74.3872422211729,-1.61653599559974,0.383546632898098,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",85,72,57,"No","Avg.Confidence",-4.3152446403764,-120.979889354602,-49.5360946821809,-0.846738770196842,-12.2231218767042,NA,NA,NA,NA,NA,NA,NA,-2.43874346601444,-59.1207988047682,-17.6758429158274,0.352561973996698,10.2969139669352,NA,NA,NA,NA,NA,NA,NA
"ACGL",85,15,12,"No","Avg.Confidence",-4.37431765190619,-51.9930226292384,-33.9316563606299,-0.547043840098744,NA,NA,NA,NA,NA,NA,NA,NA,-2.99506794013083,-7.49565288745664,0.760141209534801,0.407319776215522,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",85,10,21,"Yes","Avg.Confidence",-4.46755318639868,-37.9654167398811,-23.1453356294063,NA,NA,NA,1.56630446215815,-2.04388919227402,-15.8498313444569,7.66559865973633,-13.494771205547,-23.54400739316,-2.99348477651337,7.81836272979621,10.0409423922378,NA,NA,NA,3.72122195893915,1.17033272655915,42.7533995494063,107.450377516488,17.9012933958618,18.4207289620449
