"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Mod.ID","deltaAIC","Weight","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"TRBO",21,10,26,"No","Unavg","Mod.31",1.91314925571939,0.181262643747375,0.202773538068959,-4.16005139126869,0.00476880108613675,-4.11784094216155e-06,0.109171100161158,0.00514383149446317,-5.11262077001073e-06,NA,NA,NA,NA,NA,NA
"TRBO",21,10,26,"No","Unavg","Mod.7",0,0.471784200057218,0.195517075502469,-4.30682834195307,0.00657436784875504,-6.23998058966546e-06,1.05944542418599,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",21,10,26,"No","Avg",NA,NA,NA,NA,-4.74558255491295,0.0070436509924328,-6.01664738967436e-06,1.44510936874015,0.000109879062211242,-9.26727157249885e-07,0,0,0,0,0,0
"VAAL",21,11,10,"No","Unavg","Mod.6",0,0.726801779980928,0.155512061950118,-16.3514072766964,0.028590503671589,-1.44630032041997e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAAL",21,11,10,"No","Unavg","Mod.7",1.95691234642564,0.273198220019072,0.155737847268671,-16.3051634705743,0.0285890636121486,-1.44620544451816e-05,-0.0938087490720119,NA,NA,NA,NA,NA,NA,NA,NA
"VAAL",21,11,10,"No","Avg",NA,NA,NA,NA,-16.3387735511769,0.0285901102499132,-1.44627440049247e-05,-0.0256283832686894,0,0,0,0,0,0,0,0
"VADE",21,34,63,"No","Unavg","Mod.11",1.44045147639906,0.327343275778697,0.404328224967812,-8.96163532714666,0.00458662178160082,NA,-0.20139632628812,0.000777405959921313,NA,NA,NA,NA,NA,NA,NA
"VADE",21,34,63,"No","Unavg","Mod.3",0,0.672656724221303,0.403353471988316,-9.72764501344,0.00504234171112123,NA,1.07453638875389,NA,NA,NA,NA,NA,NA,NA,NA
"VADE",21,34,63,"No","Avg",NA,NA,NA,NA,-9.47689689345052,0.00489316485655438,0,0.656868394138829,0.000254478613530525,0,0,0,0,0,0,0
"VAME",21,95,110,"Yes","Unavg","Mod.15",0,1,0.102004272303077,-6.86439261716278,0.0104694192732047,-4.11843056482534e-06,NA,NA,NA,-5.98285884520417,0.900469570483222,0.00395259733344991,-0.000545306665343114,NA,NA
"VAME",21,95,110,"Yes","Avg",NA,NA,NA,NA,-6.86439261716278,0.0104694192732047,-4.11843056482534e-06,0,0,0,-5.98285884520417,0.900469570483222,0.00395259733344991,-0.000545306665343114,0,0
"VASI",21,24,25,"No","Unavg","Mod.6",0,0.728668897285591,0.168082723764784,-11.6504770989897,0.0110435364787863,-3.01268887080797e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VASI",21,24,25,"No","Unavg","Mod.7",1.97575916990195,0.271331102714409,0.168149999094812,-11.6745128195129,0.0110433577230331,-3.01261722777661e-06,0.0478617691652912,NA,NA,NA,NA,NA,NA,NA,NA
"VASI",21,24,25,"No","Avg",NA,NA,NA,NA,-11.6569987375438,0.0110434879767907,-3.01266943182527e-06,0.012986386605481,0,0,0,0,0,0,0,0
"ACCI",22,72,56,"No","Unavg","Mod.15",1.90345833704487,0.189407060388637,0.242987969441261,-2.42277009573868,0.00713633343404871,-6.01152686089883e-06,-0.150465367218768,-0.000297749468812638,NA,NA,NA,NA,NA,NA,NA
"ACCI",22,72,56,"No","Unavg","Mod.6",0.85465277221067,0.319993678251127,0.238651167441266,-2.48933353838718,0.00695472554199449,-5.97136094586643e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",22,72,56,"No","Unavg","Mod.7",0,0.490599261360235,0.242846100755146,-2.31517198863626,0.00697014080475617,-5.9888755767369e-06,-0.363913575827394,NA,NA,NA,NA,NA,NA,NA,NA
