"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"RULA",59,18,12,"No","Unavg",0.205240535030528,-6.17757963488194,92.3411527579101,-75.1117090415301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",59,33,20,"No","Unavg",0.106734678627238,-3.08082748679303,-41.7216295109667,-28.2379312078575,-0.554929730343921,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",59,23,22,"No","Unavg",0.0286716078475991,-2.85720578007756,4.77927539616236,-14.881767854512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",59,15,22,"No","Unavg",0.04626031662923,-3.13768409416632,-18.7014353564605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",59,48,21,"No","Unavg",0.15975326453917,-2.65351284656029,39.6049679823041,-25.7239365313033,-0.972659317912414,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",59,17,29,"No","Unavg",0.11117927711561,-3.80143912390397,-43.8131557325372,-16.9712890998736,0.595412932885984,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",59,34,35,"No","Unavg",0.0515126525926393,-2.50579386747333,-21.3366136166827,-10.2514339027452,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",59,95,110,"Yes","Unavg",0.103901215875086,-1.26988171671965,11.8819909237238,-23.3479371486907,NA,NA,NA,-1.98957891962866,0.308855664300304,55.0938100092479,-5.86107926078875,NA,NA
"VASI",59,24,26,"No","Unavg",0.177557799620821,-3.81480419083436,53.4650182427573,-15.3368794178088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",6,72,59,"No","Unavg",0.247351984920061,-3.56456263546254,-93.6558630235363,-34.7258788572338,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",6,15,13,"No","Unavg",0.0608029393122987,-3.69153862989952,-30.5128191278664,-16.064150868898,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",6,10,19,"Yes","Unavg",0.138600590028612,-3.66877496805831,-11.9688011114787,NA,NA,NA,NA,2.67787902990724,-0.21027692456431,9.12956073198936,34.3828130970397,NA,NA
"AMAL",6,42,44,"No","Unavg",0.108113762849783,-2.65245854679394,-39.5350393832244,-19.3634856602925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",6,42,27,"Yes","Unavg",0.0560390859915174,-2.28944342532014,-21.986215712038,-9.54460670716555,NA,NA,NA,0.662089369753117,-0.464574949916813,8.66147141962033,21.3503996039611,NA,NA
"ATFI",6,24,29,"No","Unavg",0.0759248373707716,-2.9732245195034,-30.125542636244,-9.69303944540015,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",6,32,28,"No","Unavg",0.387325074637253,-7.78153181050196,156.353567073059,-36.5085477048522,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",6,33,19,"Yes","Unavg",0.0609115274270859,-2.4996473638933,-11.8075774076056,-16.6476773013417,NA,NA,NA,0.678768896778782,-0.828619655881097,NA,NA,NA,NA
"CEVE",6,26,22,"Yes","Unavg",0.103248241396379,-2.86850536407614,-11.3800252698873,-23.6388957834978,NA,NA,NA,1.81404594473175,-0.65162013357284,NA,NA,NA,NA
"CHUM",6,61,55,"No","Unavg",0.160099035474142,-2.7333137657283,-56.8955208353385,-30.8245704614849,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",6,44,49,"No","Unavg",0.147527806398808,-2.96331270410137,-46.2324598864009,-44.102219783929,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",6,20,22,"No","Unavg",0.102049376134732,-3.66627934997535,-47.3963533206222,-20.6939630690598,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",6,18,26,"Yes","Unavg",0.0876475682671908,-3.05809378196349,-1.79940006442176,-12.7268874750004,NA,NA,NA,2.32850536812676,-0.0933284018620679,NA,NA,NA,NA
"GAOV",6,11,7,"No","Unavg",0.114298339205594,-4.71541781043735,-7.85098634692181,-53.2192676058596,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",6,21,19,"No","Unavg",0.20052519982841,-4.07008025585388,-52.3488671950562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",6,20,42,"No","Unavg",0.122737135614727,-3.61643451968003,-42.407825407046,-23.7098118965479,0.850343431707553,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",6,17,24,"No","Unavg",0.0626305130224728,-3.24324654554007,-28.5814166616866,-15.6525379666612,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",6,12,8,"No","Unavg",0.0593737453798179,-3.89625679851005,-23.5283901302142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",6,17,10,"No","Unavg",0.166961610817853,-4.59209247842388,-71.5700160136612,-24.1959136083834,-2.03989459447187,-40.165154011678,NA,NA,NA,NA,NA,NA,NA
"LIBO",6,48,66,"No","Unavg",0.2095805933834,-3.7691779065504,-85.417049827457,-43.7143883981884,0.444932382824784,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",6,61,56,"No","Unavg",0.255817660114941,-4.60346832552867,-123.569818418406,-50.8813857066392,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",6,26,13,"No","Unavg",0.0720580526592597,-2.61930086176513,7.07833882444435,-4.88207782983454,-1.84603194862569,18.6566135541268,-46.7540333123224,NA,NA,NA,NA,NA,NA
"OPHO",6,29,15,"No","Unavg",0.136090508677896,-3.14102964885333,-39.2098281640497,-3.40140684445933,-1.06816610886335,-5.81064575445369,-39.0343430888203,NA,NA,NA,NA,NA,NA
"PAMY",6,127,104,"Yes","Unavg",0.0460661585564145,-0.697326665028463,-10.7521792650427,-9.75277910493561,NA,NA,NA,0.664751864372622,-0.415669660241037,NA,NA,NA,NA
"POMU",6,20,8,"No","Unavg",0.205982944503724,-4.05295559743116,-51.8553765411209,NA,-1.0168593149573,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",6,47,20,"No","Unavg",0.102997298621819,-2.32859295280153,-29.9712015821954,-15.263171801335,-0.964165807097649,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",6,18,16,"No","Unavg",0.197595200231265,-5.59374342148149,82.2747003720043,-65.7854523501223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",6,33,21,"No","Unavg",0.113908831895397,-3.53037638591147,-54.8894061731184,-43.7824649401873,0.305933941300748,25.0563868637484,31.5533469541873,NA,NA,NA,NA,NA,NA
"RUPE",6,23,21,"No","Unavg",0.0416039884398848,-2.94899087003642,5.40834906458566,-19.0833850908275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",6,15,22,"No","Unavg",0.0488349702265296,-3.14995957242868,-19.3081722164785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",6,48,17,"No","Unavg",0.161845204812562,-2.58287534941794,37.3383916040166,-23.9788101842744,-1.19977171390587,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",6,17,32,"No","Unavg",0.116821625417035,-3.83911454710721,-45.1447463443719,-19.686867185743,0.708239827570929,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",6,34,42,"No","Unavg",0.0541057730087083,-2.4036759576589,-21.6514485897208,-10.8228552569213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",6,10,27,"No","Unavg",0.200083556705426,-6.14097593480008,-103.579952389126,-35.1409170345988,1.1042145189158,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",6,95,110,"Yes","Unavg",0.0942188057371662,-1.248284826087,11.5948650469673,-21.8172604871122,NA,NA,NA,-1.55068609455413,0.295104997052591,49.4253637456235,-7.50868990493089,NA,NA
"VASI",6,24,29,"No","Unavg",0.182337972802707,-3.80128833591756,55.1784297461921,-16.6208596525983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",60,72,57,"No","Unavg",0.244217039318071,-3.33432888402557,-90.6037507646123,-33.7411988539445,-0.339465145269179,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",60,15,14,"No","Unavg",0.0603402853946029,-3.64980080828762,-30.0029488458339,-16.9329086121891,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",60,10,22,"Yes","Unavg",0.154020006772983,-3.6687749680583,-11.9688011114786,NA,NA,NA,NA,2.80844859636259,-0.110695417041563,6.52792978554645,38.3928383169603,NA,NA
"AMAL",60,42,43,"No","Unavg",0.115891037915939,-2.73611560321824,-42.5785407501681,-19.4933779294326,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",60,42,28,"Yes","Unavg",0.0482623987872984,-2.26729402443731,-21.0142400725167,-8.01020932641227,NA,NA,NA,0.322989777189884,-0.373292370242785,2.29181631508839,20.3868132881415,NA,NA
"ATFI",60,24,29,"No","Unavg",0.0746093310894398,-2.85455863456971,-23.7937902900291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",60,32,30,"No","Unavg",0.385505736948225,-7.88119856053053,160.884787297829,-39.4196808113104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",60,33,21,"Yes","Unavg",0.0551236323500943,-2.50260957119721,-14.5698012541467,-14.7316573803154,NA,NA,NA,0.652529363624984,-0.684686775420025,NA,NA,NA,NA
"CEVE",60,26,20,"Yes","Unavg",0.114677356778317,-2.89034039880908,-11.6070703289426,-24.7839288943277,NA,NA,NA,1.83070831851598,-0.828604049552149,NA,NA,NA,NA
"CHUM",60,61,46,"No","Unavg",0.148215713515108,-2.5300221756642,-51.5342944226963,-28.1971783457211,-0.357653459188565,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",60,44,52,"No","Unavg",0.149516509374404,-2.94400183837338,-47.9685416800145,-43.6454173737198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",60,20,23,"No","Unavg",0.1049078448861,-3.67754047516602,-48.7873884584946,-21.3936498632378,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",60,18,24,"Yes","Unavg",0.116207952952351,-3.20185936389904,-1.07302192707824,-21.8913483935233,NA,NA,NA,2.14805487499563,-0.193746486746593,-24.5408066122825,7.56863799405364,NA,NA
"GAOV",60,11,8,"No","Unavg",0.0950144086022687,-4.4223185010827,-10.8389942771755,-44.6798251946306,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",60,21,21,"No","Unavg",0.199987811659536,-3.98879021707062,-51.7059433914187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",60,20,45,"No","Unavg",0.106618347633276,-3.35835571978512,-32.5717330959346,-16.557836816157,0.924535431961765,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",60,17,25,"No","Unavg",0.0585711393551704,-3.18213141425997,-26.4160674473936,-16.3557404616044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",60,12,9,"No","Unavg",0.0529476516978666,-3.80313347848382,-21.7781230339044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",60,17,9,"No","Unavg",0.154834697255062,-5.10475661520491,-88.6568651927147,-30.3772441307407,-0.678441959134491,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",60,48,66,"No","Unavg",0.212097168891036,-3.82128136886742,-87.2872830199222,-44.2522549991101,0.445870652020139,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",60,61,56,"No","Unavg",0.258729113130315,-4.61922910773331,-123.942112416147,-49.495649273864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",60,26,15,"No","Unavg",0.0275595050931741,-2.65406686726583,7.12391442717266,-9.68243150285856,-0.582616886200877,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",60,29,12,"No","Unavg",0.158763543611103,-3.14102964885332,-39.2098281640496,-3.40140684445932,-2.06278797248476,-18.8185459003632,-65.5465899191619,NA,NA,NA,NA,NA,NA
"PAMY",60,127,103,"Yes","Unavg",0.04782089925524,-0.702832340429918,-11.541583261799,-9.96432680398341,NA,NA,NA,0.550936818798116,-0.417081242021225,NA,NA,NA,NA
"POMU",60,20,10,"No","Unavg",0.187444337832905,-3.93671059369886,-48.6884320350125,NA,-0.770845585384247,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",60,47,23,"No","Unavg",0.099822472996666,-2.34835382448131,-31.0448891310557,-15.0849289129868,-0.813458781295919,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",60,18,10,"No","Unavg",0.193291042515076,-5.29914887515751,74.1266346559394,-64.1857204429892,-0.64535589280588,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",60,33,19,"No","Unavg",0.108426531445041,-3.08599655047967,-41.3483274614146,-29.3984332148927,-0.610864136269334,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",60,23,22,"No","Unavg",0.0359550882707702,-2.89372611224096,4.91420233701796,-17.308627317434,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",60,15,22,"No","Unavg",0.0539984138900502,-3.17500904357065,-20.5015441506268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",60,48,20,"No","Unavg",0.147934644994079,-2.52905113305446,35.610008550101,-22.5354616543384,-1.01880045039515,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",60,17,31,"No","Unavg",0.115454294305454,-3.83096834235594,-44.8979624361476,-18.6427262214101,0.671825596203969,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",60,34,39,"No","Unavg",0.0512149920071714,-2.43243088793593,-20.9682941653375,-9.58113494895167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",60,10,22,"No","Unavg",0.171799162460415,-5.71652355323311,-89.8811736317128,-30.4534933548121,0.863893383515496,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",60,95,117,"Yes","Unavg",0.105007955342156,-1.26553120340081,11.825240676384,-23.0454197714179,NA,NA,NA,-1.59519617618361,0.40062999751038,51.1914813163027,-5.93982413607164,NA,NA
"VASI",60,24,27,"No","Unavg",0.177695484668403,-3.81236077071262,54.1855930119383,-16.3088010302016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",61,72,59,"No","Unavg",0.243884876193189,-3.54182153364321,-92.9573198799753,-35.4289973490244,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",61,15,12,"No","Unavg",0.0588399768418908,-3.72169202520111,-29.7278623973922,-17.19487044982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",61,10,22,"Yes","Unavg",0.108128681155838,-3.66877491294764,-11.968799651132,NA,NA,NA,NA,2.53556412886655,0.247682488907017,8.897583185161,31.4986241273489,NA,NA
"AMAL",61,42,43,"No","Unavg",0.116467867917902,-2.74444533915239,-42.8896853704852,-19.7800763055219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",61,42,26,"Yes","Unavg",0.045849576306018,-2.17687348494129,-15.0132092331559,-7.45840508453981,NA,NA,NA,0.290581732360745,-0.657643417997487,NA,NA,NA,NA
"ATFI",61,24,31,"No","Unavg",0.0799530223314301,-2.96526003678586,-31.5633790696382,-10.7242156622668,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",61,32,28,"No","Unavg",0.384069813698756,-7.59667020854359,151.859332010547,-35.1445060039641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",61,33,23,"Yes","Unavg",0.0555294806972735,-2.49294921721652,-13.3653511231769,-14.9541765769663,NA,NA,NA,0.881979104151442,-0.620459093737993,NA,NA,NA,NA
"CEVE",61,26,22,"Yes","Unavg",0.120257971533839,-2.89662679647825,-11.6150848341692,-25.1269306031322,NA,NA,NA,1.99914787862824,-0.73777299037125,NA,NA,NA,NA
"CHUM",61,61,52,"No","Unavg",0.167291873035901,-2.55956617053003,-51.2302654693628,-32.8149624806606,-0.695204784300104,-20.43638396106,NA,NA,NA,NA,NA,NA,NA
"CLUN",61,44,49,"No","Unavg",0.151812842246894,-3.01922633292589,-48.1449516949424,-45.609350191193,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",61,20,25,"No","Unavg",0.109634190914368,-3.68076924216529,-50.7941104933838,-22.1427990512319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",61,18,25,"Yes","Unavg",0.102461741739335,-3.11871136787497,-4.87760975716238,-16.606335961886,NA,NA,NA,2.40045649333053,-0.169435207696149,NA,NA,NA,NA
"GAOV",61,11,8,"No","Unavg",0.116581877238951,-4.65656813237509,-4.81457572360865,-53.1428184881891,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",61,21,21,"No","Unavg",0.207277937475458,-4.05429499874861,-53.4659849682711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",61,20,36,"No","Unavg",0.0966396032905129,-3.4273396457321,-35.1015509843655,-19.1731498395714,0.662768310009592,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",61,17,23,"No","Unavg",0.0612161923415272,-3.27308892337942,-27.2226415067063,-19.0604368044835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",61,12,9,"No","Unavg",0.0520587402971006,-3.79789471999202,-21.5532404628969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",61,17,7,"No","Unavg",0.149745972590544,-3.80140386253492,-39.5180407840197,NA,-0.949688049353291,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",61,48,64,"No","Unavg",0.209069953318856,-3.80489285858,-86.7939708640374,-43.4411979175375,0.400908916177841,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",61,61,56,"No","Unavg",0.256572223978449,-4.64103678401859,-124.844769718819,-51.6202346569077,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",61,26,13,"No","Unavg",0.0343647826079228,-2.66256143007735,7.85244927438366,-10.036496708535,-0.732579556411745,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",61,29,14,"No","Unavg",0.156412997493092,-3.14102964885332,-39.2098281640496,-3.40140684445931,-1.97238834918948,-19.6761020227504,-68.1981931895004,NA,NA,NA,NA,NA,NA
"PAMY",61,127,111,"Yes","Unavg",0.0436399469633227,-0.703213222410849,-10.7762111319107,-10.882594974977,NA,NA,NA,0.442665344497825,-0.27712900308316,NA,NA,NA,NA
"POMU",61,20,10,"No","Unavg",0.187444337832905,-3.93671059369886,-48.6884320350125,NA,-0.770845585384247,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",61,47,23,"No","Unavg",0.0985530005490852,-2.33610761505045,-30.5433958252476,-14.6138479392731,-0.81304904648218,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",61,18,13,"No","Unavg",0.178483032535716,-5.28015851120912,71.9563399368546,-57.6756782023069,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",61,33,20,"No","Unavg",0.116297262492877,-3.22141337653525,-46.6656007939581,-32.1827860301176,-0.557018425736918,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",61,23,23,"No","Unavg",0.0413840135051571,-2.89791433651988,7.36074441456215,-18.2747116575657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",61,15,20,"No","Unavg",0.0503588110576844,-3.21985079011703,-19.8054618167047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",61,48,19,"No","Unavg",0.158146618295886,-2.5967561681177,37.9598022450992,-23.9575850829455,-1.07951429540669,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",61,17,32,"No","Unavg",0.116608265503993,-3.80941808762671,-44.0991308393709,-17.8296014141979,0.708240777892276,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",61,34,36,"No","Unavg",0.0408467659293312,-2.42354826232793,-17.9310074404385,-7.56292757724968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",61,10,27,"No","Unavg",0.199292523927912,-6.20188821753293,-105.877560732907,-37.0639263054438,1.10367829936257,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",61,95,109,"Yes","Unavg",0.100069876758388,-1.26310265034119,11.793331480552,-22.8753246455226,NA,NA,NA,-1.58894288050916,0.278207357212243,50.9444669686085,-6.29437559336244,NA,NA
"VASI",61,24,23,"No","Unavg",0.158981092653106,-3.73071772481098,48.9993994576786,-14.8322107634738,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",62,72,56,"No","Unavg",0.243906348873904,-3.31268336977665,-89.822651731651,-33.0236820533874,-0.364522494319495,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",62,15,13,"No","Unavg",0.062897395932919,-3.71569597949915,-31.5616364069434,-16.496701726549,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",62,10,20,"Yes","Unavg",0.119976987900271,-3.66877496805831,-11.9688011114786,NA,NA,NA,NA,2.5358896613011,-0.0273602152900174,10.2826237148634,35.4486345240106,NA,NA
"AMAL",62,42,43,"No","Unavg",0.112520238096118,-2.66459971070966,-39.9744544636254,-15.9911383062523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",62,42,27,"Yes","Unavg",0.0508846625437349,-2.27131879407781,-21.195057669124,-8.30092006051288,NA,NA,NA,0.3266703811351,-0.422976489444202,2.32418314206295,18.5094077239959,NA,NA
"ATFI",62,24,27,"No","Unavg",0.073319580484797,-3.00607805587636,-29.6802465370546,-9.88687734610502,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",62,32,29,"No","Unavg",0.390619306939487,-8.23075762380363,168.611151030309,-41.4574335095302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",62,33,20,"Yes","Unavg",0.0573340199339175,-2.50017687762086,-14.0730679875839,-14.9762805280603,NA,NA,NA,0.656296131798514,-0.753386377496894,NA,NA,NA,NA
"CEVE",62,26,23,"Yes","Unavg",0.113350685787733,-2.88099529677339,-12.3341004612631,-23.9917726690354,NA,NA,NA,1.98119649017956,-0.65191079907292,NA,NA,NA,NA
"CHUM",62,61,51,"No","Unavg",0.15142680191806,-2.69972184431939,-53.7404675247131,-29.6702803022844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",62,44,50,"No","Unavg",0.142263248335263,-2.89598366555429,-45.5772131116763,-41.4262240115357,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",62,20,25,"No","Unavg",0.11301880458721,-3.72747953680491,-52.5532897090796,-22.3476686194893,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",62,18,27,"Yes","Unavg",0.0924015494476401,-3.09522740262731,-4.43769358045398,-15.0818688948524,NA,NA,NA,2.3730941525249,-0.0271177562187042,NA,NA,NA,NA
"GAOV",62,11,8,"No","Unavg",0.0950144086022687,-4.4223185010827,-10.8389942771755,-44.6798251946306,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",62,21,20,"No","Unavg",0.194767773322587,-3.98032473055985,-50.7079427408754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",62,20,43,"No","Unavg",0.135846538852631,-3.16782529892016,-23.480447123214,-13.9939809029504,-0.187799378414017,-40.6634579240915,-26.4750058593449,NA,NA,NA,NA,NA,NA
"GYDR",62,17,25,"No","Unavg",0.0623047714078211,-3.21747607799337,-28.0636224728611,-17.0560675802515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",62,12,10,"No","Unavg",0.0647251143341107,-3.9838762926166,-32.8816922152719,-12.3431050244822,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",62,17,7,"No","Unavg",0.156890035522182,-4.59339990992783,-70.4484149692518,-19.5021576322958,-0.941754506891243,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",62,48,65,"No","Unavg",0.205443320763478,-3.71947541642099,-83.5127626790093,-43.804605755218,0.421869101522311,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",62,61,58,"No","Unavg",0.258899635310984,-4.60941288818433,-124.589293240715,-51.2018040729429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",62,26,13,"No","Unavg",0.0151480907398917,-2.57963390914452,NA,NA,-0.727534522869197,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",62,29,17,"No","Unavg",0.12979214902995,-3.14102964885332,-39.2098281640496,-3.4014068444593,-0.848953516554494,-5.40931491671339,-34.340363235414,NA,NA,NA,NA,NA,NA
"PAMY",62,127,103,"Yes","Unavg",0.051982271427794,-0.707412951079961,-11.6587576126135,-10.7248046760497,NA,NA,NA,0.682528145227676,-0.435236650136663,NA,NA,NA,NA
"POMU",62,20,8,"No","Unavg",0.21292350949502,-4.12102521239071,-53.6743304730849,NA,-1.02092366675564,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",62,47,18,"No","Unavg",0.115563831105754,-2.38439245844021,-32.6911939622519,-15.7196621955828,-1.08118466246669,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",62,18,11,"No","Unavg",0.178031522671071,-5.3356116983902,68.3616214513789,-60.8918040701789,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",62,33,21,"No","Unavg",0.109048760432662,-3.12618047577095,-42.6873565428977,-30.6762938081528,-0.502292097840972,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",62,23,23,"No","Unavg",0.0382221583481619,-2.88070797421366,5.4700250714332,-17.8341405738934,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",62,15,22,"No","Unavg",0.0512947582479384,-3.16182047165921,-19.8802862917845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",62,48,19,"No","Unavg",0.16050950822552,-2.61996516818212,38.4795365118975,-25.0165509567469,-1.08095023702039,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",62,17,30,"No","Unavg",0.109529577960345,-3.81378844935738,-44.0294795286186,-20.5543856205364,0.633244870097558,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",62,34,39,"No","Unavg",0.0513850297896721,-2.43459267260394,-21.0217136775139,-9.85595040742169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",62,95,114,"Yes","Unavg",0.105067103105549,-1.26691767998155,11.8433834179918,-23.142131872786,NA,NA,NA,-1.59876431529625,0.350765002570384,51.3322714464439,-4.47425795739744,NA,NA
"VASI",62,24,27,"No","Unavg",0.175574059433397,-3.80431030871221,54.016158735082,-16.7271458270938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",63,72,58,"No","Unavg",0.248418417549535,-3.4186961599538,-93.5325870954896,-34.9025889865254,-0.316039912446684,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",63,15,12,"No","Unavg",0.0612828475739614,-3.73209217095605,-30.8958049697095,-14.9804798614769,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",63,10,20,"Yes","Unavg",0.152650785849604,-3.79745937337046,-17.9955828942422,-12.3361524275372,NA,NA,NA,2.65299538099959,-1.28155109027258,19.6801751610522,83.9034393203814,12.6392701016217,-25.5901016827028
"AMAL",63,42,45,"No","Unavg",0.118947208204662,-2.72486139890553,-43.3093270643534,-19.4601361689974,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",63,42,27,"Yes","Unavg",0.0497932981183341,-2.26214345139717,-20.7796719651697,-7.62921642783155,NA,NA,NA,0.318127027628808,-0.42582230554972,2.24888838326748,23.3874188395365,NA,NA
"ATFI",63,24,29,"No","Unavg",0.0756604602854237,-3.00115360826453,-31.1848460628414,-12.4900691997976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",63,32,29,"No","Unavg",0.39464895675873,-7.66642635096984,153.393728299051,-34.4018103074928,NA,NA,NA,NA,NA,NA,NA,NA,NA
