"Plot","Species.Code","Year","Percent.Cover","Num","Cover.Class","Elevation.m","Data.Type","Fires"
"6048","ALSI",1980,NA,9,"3",1187,"Legacy","Unburned"
"6049","RUPA",1980,NA,99,"2",741,"Legacy","Unburned"
"6049","ATFI",1980,NA,18,"2",741,"Legacy","Unburned"
"6049","COST",1980,NA,32,"2",741,"Legacy","Unburned"
"6049","SAXX",1980,NA,104,"2",741,"Legacy","Unburned"
"6049","ALSI",1980,NA,9,"3",741,"Legacy","Unburned"
"6049","ACCI",1980,NA,1,"3",741,"Legacy","Unburned"
"6051","MOSS",1980,NA,79,"4",797,"Legacy","Unburned"
"6051","VAME",1980,NA,122,"1",797,"Legacy","Unburned"
"6055","COCA",1980,NA,30,"2",1138,"Legacy","Unburned"
"6055","MOSS",1980,NA,79,"3",1138,"Legacy","Unburned"
"6055","GYDR",1980,NA,52,"2",1138,"Legacy","Unburned"
"6055","RUSP",1980,NA,101,"1",1138,"Legacy","Unburned"
"6055","LYAM",1980,NA,74,"1",1138,"Legacy","Unburned"
"6055","VAME",1980,NA,122,"1",1138,"Legacy","Unburned"
"6055","RUPE",1980,NA,100,"1",1138,"Legacy","Unburned"
"6055","CLUN",1980,NA,28,"2",1138,"Legacy","Unburned"
"6055","VAAL",1980,NA,120,"3",1138,"Legacy","Unburned"
"6055","MEFE",1980,NA,78,"4",1138,"Legacy","Unburned"
"6055","ATFI",1980,NA,18,"2",1138,"Legacy","Unburned"
"6057","MOSS",1980,NA,79,"4",1139,"Legacy","Unburned"
"6057","SOSI",1980,NA,108,"2",1139,"Legacy","Unburned"
"6057","VAME",1980,NA,122,"2",1139,"Legacy","Unburned"
"6057","RUSP",1980,NA,101,"3",1139,"Legacy","Unburned"
"6057","VAAL",1980,NA,120,"3",1139,"Legacy","Unburned"
"6057","TITR",1980,NA,116,"2",1139,"Legacy","Unburned"
"6057","GYDR",1980,NA,52,"2",1139,"Legacy","Unburned"
"6057","CLUN",1980,NA,28,"1",1139,"Legacy","Unburned"
"6057","RUPE",1980,NA,100,"1",1139,"Legacy","Unburned"
"6061","VAME",1980,NA,122,"4",827,"Legacy","Unburned"
"6061","CLUN",1980,NA,28,"2",827,"Legacy","Unburned"
"6061","VASI",1980,NA,125,"1",827,"Legacy","Unburned"
"6061","PTAQ",1980,NA,95,"3",827,"Legacy","Unburned"
"6061","SOSI",1980,NA,108,"1",827,"Legacy","Unburned"
"6061","CAXX",1980,NA,24,"1",827,"Legacy","Unburned"
"6061","RUSP",1980,NA,101,"2",827,"Legacy","Unburned"
"6061","MOSS",1980,NA,79,"3",827,"Legacy","Unburned"
"6061","MEFE",1980,NA,78,"1",827,"Legacy","Unburned"
"6063","COCA",1980,NA,30,"1",849,"Legacy","Unburned"
"6063","LIBO",1980,NA,64,"1",849,"Legacy","Unburned"
"6063","ACCI",1980,NA,1,"1",849,"Legacy","Unburned"
"6063","VAME",1980,NA,122,"2",849,"Legacy","Unburned"
"6063","CHUM",1980,NA,26,"1",849,"Legacy","Unburned"
"6063","CLUN",1980,NA,28,"1",849,"Legacy","Unburned"
"6063","GOOB",1980,NA,51,"1",849,"Legacy","Unburned"
"6067","CHUM",1980,NA,26,"1",828,"Legacy","Unburned"
"6067","CLUN",1980,NA,28,"1",828,"Legacy","Unburned"
"6067","ACCI",1980,NA,1,"2",828,"Legacy","Unburned"
"6067","GOOB",1980,NA,51,"1",828,"Legacy","Unburned"
"6067","MEFE",1980,NA,78,"1",828,"Legacy","Unburned"
"6067","GYDR",1980,NA,52,"1",828,"Legacy","Unburned"
"6067","VAME",1980,NA,122,"2",828,"Legacy","Unburned"
"6067","MOSS",1980,NA,79,"3",828,"Legacy","Unburned"
"6067","OPHO",1980,NA,81,"1",828,"Legacy","Unburned"
"6069","PAMY",1980,NA,83,"1",786,"Legacy","Unburned"
"6069","EPAN",1980,NA,39,"1",786,"Legacy","Unburned"
"6069","PTAQ",1980,NA,95,"2",786,"Legacy","Unburned"
"6069","RUSP",1980,NA,101,"1",786,"Legacy","Unburned"
"6069","ALSI",1980,NA,9,"3",786,"Legacy","Unburned"
"6069","ACCI",1980,NA,1,"4",786,"Legacy","Unburned"
"6069","RIXX",1980,NA,97,"1",786,"Legacy","Unburned"
"6069","COST",1980,NA,32,"2",786,"Legacy","Unburned"
"6071","CLUN",1980,NA,28,"1",616,"Legacy","Unburned"
"6071","ACCI",1980,NA,1,"2",616,"Legacy","Unburned"
"6071","GYDR",1980,NA,52,"1",616,"Legacy","Unburned"
"6071","VAME",1980,NA,122,"1",616,"Legacy","Unburned"
"6071","MOSS",1980,NA,79,"5",616,"Legacy","Unburned"
"6073","COST",1980,NA,32,"1",570,"Legacy","Unburned"
"6073","LYAM",1980,NA,74,"1",570,"Legacy","Unburned"
"6073","CAXX",1980,NA,24,"2",570,"Legacy","Unburned"
"6073","SAXX",1980,NA,104,"3",570,"Legacy","Unburned"
"6073","LOIN",1980,NA,68,"3",570,"Legacy","Unburned"
"6075","VAXX",1980,NA,126,"2",607,"Legacy","Unburned"
"6075","MOSS",1980,NA,79,"2",607,"Legacy","Unburned"
"6075","ACCI",1980,NA,1,"3",607,"Legacy","Unburned"
"6075","PAMY",1980,NA,83,"2",607,"Legacy","Unburned"
"6075","AMAL",1980,NA,10,"1",607,"Legacy","Unburned"
"6075","CLUN",1980,NA,28,"1",607,"Legacy","Unburned"
"6075","COCA",1980,NA,30,"1",607,"Legacy","Unburned"
"6075","SOSI",1980,NA,108,"1",607,"Legacy","Unburned"
"6077","OPHO",1980,NA,81,"2",553,"Legacy","Unburned"
"6077","ACCI",1980,NA,1,"3",553,"Legacy","Unburned"
"6077","RUSP",1980,NA,101,"1",553,"Legacy","Unburned"
"6077","ATFI",1980,NA,18,"2",553,"Legacy","Unburned"
"6077","TITR",1980,NA,116,"2",553,"Legacy","Unburned"
"6077","CLUN",1980,NA,28,"1",553,"Legacy","Unburned"
"6077","ASCA",1980,NA,17,"1",553,"Legacy","Unburned"
"6077","MOSS",1980,NA,79,"2",553,"Legacy","Unburned"
"6080","LIBO",1980,NA,64,"1",981,"Legacy","Unburned"
"6080","MOSS",1980,NA,79,"5",981,"Legacy","Unburned"
"6080","CHUM",1980,NA,26,"1",981,"Legacy","Unburned"
"6080","MEFE",1980,NA,78,"2",981,"Legacy","Unburned"
"6080","VAXX",1980,NA,126,"2",981,"Legacy","Unburned"
"6080","MANE",1980,NA,76,"2",981,"Legacy","Unburned"
"6082","VIXX",1980,NA,130,"2",658,"Legacy","Unburned"
"6082","MOSS",1980,NA,79,"5",658,"Legacy","Unburned"
"6082","ATFI",1980,NA,18,"2",658,"Legacy","Unburned"
"6082","VAXX",1980,NA,126,"1",658,"Legacy","Unburned"
"6082","TITR",1980,NA,116,"2",658,"Legacy","Unburned"
"6082","POMU",1980,NA,91,"2",658,"Legacy","Unburned"
"6082","ACCI",1980,NA,1,"2",658,"Legacy","Unburned"
"6082","RUSP",1980,NA,101,"2",658,"Legacy","Unburned"
"6082","OPHO",1980,NA,81,"2",658,"Legacy","Unburned"
"7075","CLUN",1980,NA,28,"2",1164,"Legacy","Unburned"
"7075","SAXX",1980,NA,104,"1",1164,"Legacy","Unburned"
"7075","MARA",1980,NA,77,"1",1164,"Legacy","Unburned"
"7075","TITR",1980,NA,116,"2",1164,"Legacy","Unburned"
"7075","OPHO",1980,NA,81,"4",1164,"Legacy","Unburned"
"7076","ACCI",1980,NA,1,"4",884,"Legacy","Unburned"
"7076","SAXX",1980,NA,104,"4",884,"Legacy","Unburned"
"7076","RUPA",1980,NA,99,"3",884,"Legacy","Unburned"
"7077","POMU",1980,NA,91,"2",622,"Legacy","Unburned"
"7077","OPHO",1980,NA,81,"2",622,"Legacy","Unburned"
"7077","RUPA",1980,NA,99,"2",622,"Legacy","Unburned"
"7077","TITR",1980,NA,116,"1",622,"Legacy","Unburned"
"7077","MOSS",1980,NA,79,"5",622,"Legacy","Unburned"
"7078","PTAQ",1980,NA,95,"1",1149,"Legacy","Unburned"
"7078","VAME",1980,NA,122,"2",1149,"Legacy","Unburned"
"7078","MOSS",1980,NA,79,"2",1149,"Legacy","Unburned"
"7078","VAPA",1980,NA,123,"2",1149,"Legacy","Unburned"
"7078","OPHO",1980,NA,81,"1",1149,"Legacy","Unburned"
"7078","TITR",1980,NA,116,"1",1149,"Legacy","Unburned"
"7101","PAMY",1980,NA,83,"1",1195,"Legacy","Unburned"
"7101","MOSS",1980,NA,79,"3",1195,"Legacy","Unburned"
"7101","COCA",1980,NA,30,"1",1195,"Legacy","Unburned"
"7101","GYDR",1980,NA,52,"2",1195,"Legacy","Unburned"
"7101","VAME",1980,NA,122,"1",1195,"Legacy","Unburned"
"7101","CLUN",1980,NA,28,"1",1195,"Legacy","Unburned"
"7102","MEFE",1980,NA,78,"2",1372,"Legacy","Unburned"
"7102","VAME",1980,NA,122,"4",1372,"Legacy","Unburned"
"7102","MOSS",1980,NA,79,"2",1372,"Legacy","Unburned"
"7102","ATFI",1980,NA,18,"1",1372,"Legacy","Unburned"
"7102","RULA",1980,NA,98,"2",1372,"Legacy","Unburned"
"7102","RUPE",1980,NA,100,"2",1372,"Legacy","Unburned"
"7102","CLUN",1980,NA,28,"1",1372,"Legacy","Unburned"
"7102","TITR",1980,NA,116,"1",1372,"Legacy","Unburned"
"7103","ELXX",1980,NA,38,"1",1408,"Legacy","Unburned"
"7103","RIXX",1980,NA,97,"2",1408,"Legacy","Unburned"
"7103","SAXX",1980,NA,104,"3",1408,"Legacy","Unburned"
"7103","MOSS",1980,NA,79,"2",1408,"Legacy","Unburned"
"7103","SOSI",1980,NA,108,"3",1408,"Legacy","Unburned"
"7103","ALSI",1980,NA,9,"2",1408,"Legacy","Unburned"
"7103","AQFO",1980,NA,13,"1",1408,"Legacy","Unburned"
"7103","EPAN",1980,NA,39,"2",1408,"Legacy","Unburned"
"7104","MOSS",1980,NA,79,"2",1564,"Legacy","Unburned"
"7104","RHAL",1980,NA,96,"3",1564,"Legacy","Unburned"
"7104","RULA",1980,NA,98,"1",1564,"Legacy","Unburned"
"7104","VAME",1980,NA,122,"2",1564,"Legacy","Unburned"
"7105","CAME",1980,NA,21,"1",2006,"Legacy","Unburned"
"7105","VADE",1980,NA,121,"1",2006,"Legacy","Unburned"
"7105","FEXX",1980,NA,44,"3",2006,"Legacy","Unburned"
"7105","CAXX",1980,NA,24,"2",2006,"Legacy","Unburned"
"7105","ARXX",1980,NA,16,"2",2006,"Legacy","Unburned"
"7105","MOSS",1980,NA,79,"2",2006,"Legacy","Unburned"
"7106","LUPE",1980,NA,72,"1",1987,"Legacy","Unburned"
"7106","CAXX",1980,NA,24,"1",1987,"Legacy","Unburned"
"7106","MOSS",1980,NA,79,"1",1987,"Legacy","Unburned"
"7106","ARXX",1980,NA,16,"1",1987,"Legacy","Unburned"
"7106","PHEM",1980,NA,89,"2",1987,"Legacy","Unburned"
"7106","VADE",1980,NA,121,"2",1987,"Legacy","Unburned"
"7107","MOXX",1980,NA,80,"1",1670,"Legacy","Unburned"
"7107","SOSI",1980,NA,108,"1",1670,"Legacy","Unburned"
"7107","SAXX",1980,NA,104,"1",1670,"Legacy","Unburned"
"7107","ALSI",1980,NA,9,"6",1670,"Legacy","Unburned"
"7108","PHEM",1980,NA,89,"2",1600,"Legacy","Unburned"
"7108","VADE",1980,NA,121,"2",1600,"Legacy","Unburned"
"7108","MOSS",1980,NA,79,"3",1600,"Legacy","Unburned"
"7108","CAXX",1980,NA,24,"5",1600,"Legacy","Unburned"
"7108","SAXX",1980,NA,104,"3",1600,"Legacy","Unburned"
"7108","POXX",1980,NA,92,"1",1600,"Legacy","Unburned"
"7108","GEXX",1980,NA,50,"1",1600,"Legacy","Unburned"
"7109","MOSS",1980,NA,79,"2",1603,"Legacy","Unburned"
"7109","RULA",1980,NA,98,"1",1603,"Legacy","Unburned"
"7109","SOSI",1980,NA,108,"1",1603,"Legacy","Unburned"
"7109","TITR",1980,NA,116,"1",1603,"Legacy","Unburned"
"7109","VAME",1980,NA,122,"3",1603,"Legacy","Unburned"
"7110","SOSI",1980,NA,108,"1",1548,"Legacy","Unburned"
"7110","FEXX",1980,NA,44,"1",1548,"Legacy","Unburned"
"7110","EPAN",1980,NA,39,"1",1548,"Legacy","Unburned"
"7110","VASI",1980,NA,125,"2",1548,"Legacy","Unburned"
"7111","SOSI",1980,NA,108,"2",1518,"Legacy","Unburned"
"7111","PAMY",1980,NA,83,"2",1518,"Legacy","Unburned"
"7111","VAME",1980,NA,122,"3",1518,"Legacy","Unburned"
"7111","RIXX",1980,NA,97,"2",1518,"Legacy","Unburned"
"7111","RULA",1980,NA,98,"1",1518,"Legacy","Unburned"
"7111","MOSS",1980,NA,79,"4",1518,"Legacy","Unburned"
"7112","RULA",1980,NA,98,"1",1408,"Legacy","Unburned"
"7112","MOSS",1980,NA,79,"4",1408,"Legacy","Unburned"
"7112","VAME",1980,NA,122,"4",1408,"Legacy","Unburned"
"7112","PAMY",1980,NA,83,"1",1408,"Legacy","Unburned"
"7113","EPAN",1980,NA,39,"2",1326,"Legacy","Unburned"
"7113","SOSI",1980,NA,108,"3",1326,"Legacy","Unburned"
"7113","AMAL",1980,NA,10,"1",1326,"Legacy","Unburned"
"7113","RIXX",1980,NA,97,"2",1326,"Legacy","Unburned"
"7113","VAME",1980,NA,122,"2",1326,"Legacy","Unburned"
"7113","RUPA",1980,NA,99,"2",1326,"Legacy","Unburned"
"7113","PAMY",1980,NA,83,"3",1326,"Legacy","Unburned"
"7113","ACGL",1980,NA,2,"3",1326,"Legacy","Unburned"
"7113","ALSI",1980,NA,9,"3",1326,"Legacy","Unburned"
"7115","MOSS",1980,NA,79,"5",1146,"Legacy","Unburned"
"7115","RUPE",1980,NA,100,"1",1146,"Legacy","Unburned"
"7115","SARA",1980,NA,103,"2",1146,"Legacy","Unburned"
"7115","RIXX",1980,NA,97,"1",1146,"Legacy","Unburned"
"7115","ATFI",1980,NA,18,"2",1146,"Legacy","Unburned"
"7115","GYDR",1980,NA,52,"2",1146,"Legacy","Unburned"
"7115","VAXX",1980,NA,126,"1",1146,"Legacy","Unburned"
"7115","TITR",1980,NA,116,"2",1146,"Legacy","Unburned"
"7116","RUPE",1980,NA,100,"1",1109,"Legacy","Unburned"
"7116","VAME",1980,NA,122,"1",1109,"Legacy","Unburned"
"7116","MOSS",1980,NA,79,"6",1109,"Legacy","Unburned"
"7117","EPAN",1980,NA,39,"2",1085,"Legacy","Unburned"
"7117","ATFI",1980,NA,18,"3",1085,"Legacy","Unburned"
"7117","ALSI",1980,NA,9,"5",1085,"Legacy","Unburned"
"7117","RUSP",1980,NA,101,"2",1085,"Legacy","Unburned"
"7118","PTAQ",1980,NA,95,"1",907,"Legacy","Unburned"
"7118","MOSS",1980,NA,79,"2",907,"Legacy","Unburned"
"7118","CHUM",1980,NA,26,"1",907,"Legacy","Unburned"
"7118","LIBO",1980,NA,64,"1",907,"Legacy","Unburned"
"7118","ARUV",1980,NA,15,"3",907,"Legacy","Unburned"
"7118","PAMY",1980,NA,83,"2",907,"Legacy","Unburned"
"7118","MANE",1980,NA,76,"1",907,"Legacy","Unburned"
"7118","VAME",1980,NA,122,"1",907,"Legacy","Unburned"
"7118","SPBE",1980,NA,109,"1",907,"Legacy","Unburned"
"7119","LIBO",1980,NA,64,"1",782,"Legacy","Unburned"
"7119","GOOB",1980,NA,51,"1",782,"Legacy","Unburned"
"7119","MANE",1980,NA,76,"2",782,"Legacy","Unburned"
"7119","ACCI",1980,NA,1,"2",782,"Legacy","Unburned"
"7119","MOSS",1980,NA,79,"3",782,"Legacy","Unburned"
"7119","POMU",1980,NA,91,"1",782,"Legacy","Unburned"
"7119","TRBO",1980,NA,118,"1",782,"Legacy","Unburned"
"7119","CHUM",1980,NA,26,"1",782,"Legacy","Unburned"
"7119","VAXX",1980,NA,126,"1",782,"Legacy","Unburned"
"7120","RIXX",1980,NA,97,"1",636,"Legacy","Unburned"
"7120","SAXX",1980,NA,104,"1",636,"Legacy","Unburned"
"7120","COST",1980,NA,32,"3",636,"Legacy","Unburned"
"7120","ATFI",1980,NA,18,"3",636,"Legacy","Unburned"
"7120","RUSP",1980,NA,101,"5",636,"Legacy","Unburned"
"7121","ACCI",1980,NA,1,"1",656,"Legacy","Unburned"
"7121","GYDR",1980,NA,52,"1",656,"Legacy","Unburned"
"7121","ATFI",1980,NA,18,"1",656,"Legacy","Unburned"
"7121","OPHO",1980,NA,81,"3",656,"Legacy","Unburned"
"7122","OPHO",1980,NA,81,"4",679,"Legacy","Unburned"
"7122","MOSS",1980,NA,79,"6",679,"Legacy","Unburned"
"7122","ACCI",1980,NA,1,"1",679,"Legacy","Unburned"
"7122","GYDR",1980,NA,52,"3",679,"Legacy","Unburned"
"7122","TITR",1980,NA,116,"2",679,"Legacy","Unburned"
"7122","ATFI",1980,NA,18,"1",679,"Legacy","Unburned"
"7123","LIBO",1980,NA,64,"1",947,"Legacy","Unburned"
"7123","MOSS",1980,NA,79,"5",947,"Legacy","Unburned"
"7123","PAMY",1980,NA,83,"1",947,"Legacy","Unburned"
"7123","VAXX",1980,NA,126,"1",947,"Legacy","Unburned"
"7123","GAOV",1980,NA,48,"2",947,"Legacy","Unburned"
"7124","ACCI",1980,NA,1,"1",622,"Legacy","Unburned"
"7124","LIBO",1980,NA,64,"1",622,"Legacy","Unburned"
"7124","PAMY",1980,NA,83,"1",622,"Legacy","Unburned"
"7124","COCA",1980,NA,30,"1",622,"Legacy","Unburned"
"7124","VAXX",1980,NA,126,"2",622,"Legacy","Unburned"
"7124","CLUN",1980,NA,28,"1",622,"Legacy","Unburned"
"7124","MOSS",1980,NA,79,"5",622,"Legacy","Unburned"
"7124","MANE",1980,NA,76,"1",622,"Legacy","Unburned"
"7125","MANE",1980,NA,76,"1",601,"Legacy","Unburned"
"7125","CHUM",1980,NA,26,"1",601,"Legacy","Unburned"
"7125","MOSS",1980,NA,79,"2",601,"Legacy","Unburned"
"7125","LIBO",1980,NA,64,"1",601,"Legacy","Unburned"
"7125","PAMY",1980,NA,83,"2",601,"Legacy","Unburned"
"7126","VAXX",1980,NA,126,"1",592,"Legacy","Unburned"
"7126","GAOV",1980,NA,48,"1",592,"Legacy","Unburned"
"7126","MOSS",1980,NA,79,"5",592,"Legacy","Unburned"
"7126","GASH",1980,NA,49,"4",592,"Legacy","Unburned"
"7127","VAXX",1980,NA,126,"1",558,"Legacy","Unburned"
"7127","PAMY",1980,NA,83,"3",558,"Legacy","Unburned"
"7127","ACCI",1980,NA,1,"1",558,"Legacy","Unburned"
"7127","MANE",1980,NA,76,"1",558,"Legacy","Unburned"
"7127","EPAN",1980,NA,39,"2",558,"Legacy","Unburned"
"7127","SAXX",1980,NA,104,"2",558,"Legacy","Unburned"
"7127","GASH",1980,NA,49,"3",558,"Legacy","Unburned"
"7128","ACCI",1980,NA,1,"2",503,"Legacy","Unburned"
"7128","PTAQ",1980,NA,95,"2",503,"Legacy","Unburned"
"7128","COCA",1980,NA,30,"1",503,"Legacy","Unburned"
"7128","LIBO",1980,NA,64,"1",503,"Legacy","Unburned"
"7128","GASH",1980,NA,49,"3",503,"Legacy","Unburned"
"7128","TRBO",1980,NA,118,"1",503,"Legacy","Unburned"
"7128","CHUM",1980,NA,26,"1",503,"Legacy","Unburned"
"7128","ARUV",1980,NA,15,"3",503,"Legacy","Unburned"
"7128","MOSS",1980,NA,79,"1",503,"Legacy","Unburned"
"7128","VAXX",1980,NA,126,"2",503,"Legacy","Unburned"
"7128","AMAL",1980,NA,10,"1",503,"Legacy","Unburned"
"8001","GAOV",1980,NA,48,"2",1231,"Legacy","Unburned"
"8001","MOSS",1980,NA,79,"2",1231,"Legacy","Unburned"
"8001","VAME",1980,NA,122,"2",1231,"Legacy","Unburned"
"8002","LIBO",1980,NA,64,"2",975,"Legacy","Unburned"
"8002","SAXX",1980,NA,104,"1",975,"Legacy","Unburned"
"8002","PAMY",1980,NA,83,"1",975,"Legacy","Unburned"
"8002","VAME",1980,NA,122,"2",975,"Legacy","Unburned"
"8002","MOSS",1980,NA,79,"2",975,"Legacy","Unburned"
"8002","PTAQ",1980,NA,95,"1",975,"Legacy","Unburned"
"8002","GAOV",1980,NA,48,"3",975,"Legacy","Unburned"
"8002","GOOB",1980,NA,51,"1",975,"Legacy","Unburned"
"8004","MANE",1980,NA,76,"2",311,"Legacy","Unburned"
"8004","VAPA",1980,NA,123,"1",311,"Legacy","Unburned"
"8004","PTAQ",1980,NA,95,"1",311,"Legacy","Unburned"
"8004","COST",1980,NA,32,"1",311,"Legacy","Unburned"
"8004","MOSS",1980,NA,79,"3",311,"Legacy","Unburned"
"8004","GASH",1980,NA,49,"2",311,"Legacy","Unburned"
"8005","GASH",1980,NA,49,"5",335,"Legacy","Unburned"
"8005","ACCI",1980,NA,1,"1",335,"Legacy","Unburned"
"8005","HODI",1980,NA,59,"1",335,"Legacy","Unburned"
"8005","MOSS",1980,NA,79,"1",335,"Legacy","Unburned"
"8005","PTAQ",1980,NA,95,"2",335,"Legacy","Unburned"
"8010","RUPE",1980,NA,100,"1",1402,"Legacy","Unburned"
"8010","MOSS",1980,NA,79,"2",1402,"Legacy","Unburned"
"8010","LUPE",1980,NA,72,"1",1402,"Legacy","Unburned"
"8010","VAME",1980,NA,122,"4",1402,"Legacy","Unburned"
"8010","PHEM",1980,NA,89,"1",1402,"Legacy","Unburned"
"8011","RULA",1980,NA,98,"1",1381,"Legacy","Unburned"
"8011","RUPE",1980,NA,100,"4",1381,"Legacy","Unburned"
"8011","VAME",1980,NA,122,"2",1381,"Legacy","Unburned"
"8011","CAXX",1980,NA,24,"1",1381,"Legacy","Unburned"
"8011","PHEM",1980,NA,89,"1",1381,"Legacy","Unburned"
"8011","LUPE",1980,NA,72,"1",1381,"Legacy","Unburned"
"8011","MOSS",1980,NA,79,"3",1381,"Legacy","Unburned"
"8011","BLSP",1980,NA,20,"1",1381,"Legacy","Unburned"
"8011","VADE",1980,NA,121,"1",1381,"Legacy","Unburned"
"8012","TITR",1980,NA,116,"1",1219,"Legacy","Unburned"
"8012","CAXX",1980,NA,24,"1",1219,"Legacy","Unburned"
"8012","CLUN",1980,NA,28,"2",1219,"Legacy","Unburned"
"8012","ATFI",1980,NA,18,"2",1219,"Legacy","Unburned"
"8012","RUPE",1980,NA,100,"4",1219,"Legacy","Unburned"
"8012","SARA",1980,NA,103,"1",1219,"Legacy","Unburned"
"8012","VAXX",1980,NA,126,"3",1219,"Legacy","Unburned"
"8014","OPHO",1980,NA,81,"2",280,"Legacy","Unburned"
"8014","TITR",1980,NA,116,"3",280,"Legacy","Unburned"
"8014","MOSS",1980,NA,79,"5",280,"Legacy","Unburned"
"8014","ATFI",1980,NA,18,"3",280,"Legacy","Unburned"
"8014","COCA",1980,NA,30,"1",280,"Legacy","Unburned"
"8014","SARA",1980,NA,103,"1",280,"Legacy","Unburned"
"8014","BLSP",1980,NA,20,"1",280,"Legacy","Unburned"
"8014","GYDR",1980,NA,52,"1",280,"Legacy","Unburned"
"8014","RUSP",1980,NA,101,"2",280,"Legacy","Unburned"
"8014","VAXX",1980,NA,126,"2",280,"Legacy","Unburned"
"8014","RUPE",1980,NA,100,"2",280,"Legacy","Unburned"
"8015","RUSP",1980,NA,101,"1",305,"Legacy","Unburned"
"8015","ATFI",1980,NA,18,"1",305,"Legacy","Unburned"
"8015","OPHO",1980,NA,81,"1",305,"Legacy","Unburned"
"8015","MOSS",1980,NA,79,"1",305,"Legacy","Unburned"
"8015","VAXX",1980,NA,126,"1",305,"Legacy","Unburned"
"8015","SARA",1980,NA,103,"1",305,"Legacy","Unburned"
"8015","TOME",1980,NA,117,"3",305,"Legacy","Unburned"
"8015","POMU",1980,NA,91,"5",305,"Legacy","Unburned"
"8016","POMU",1980,NA,91,"3",274,"Legacy","Unburned"
"8016","MOSS",1980,NA,79,"3",274,"Legacy","Unburned"
"8016","SARA",1980,NA,103,"1",274,"Legacy","Unburned"
"8016","OPHO",1980,NA,81,"1",274,"Legacy","Unburned"
"8016","ACCI",1980,NA,1,"2",274,"Legacy","Unburned"
"8016","RUSP",1980,NA,101,"2",274,"Legacy","Unburned"
"8016","TITR",1980,NA,116,"2",274,"Legacy","Unburned"
"8016","ATFI",1980,NA,18,"2",274,"Legacy","Unburned"
"8019","LUPE",1980,NA,72,"2",1530,"Legacy","Unburned"
"8019","SOSI",1980,NA,108,"2",1530,"Legacy","Unburned"
"8019","RUPE",1980,NA,100,"2",1530,"Legacy","Unburned"
"8019","PHEM",1980,NA,89,"1",1530,"Legacy","Unburned"
"8019","VAME",1980,NA,122,"4",1530,"Legacy","Unburned"
"8019","MOSS",1980,NA,79,"2",1530,"Legacy","Unburned"
"8019","RHAL",1980,NA,96,"2",1530,"Legacy","Unburned"
"8020","CAXX",1980,NA,24,"2",1554,"Legacy","Unburned"
"8020","POXX",1980,NA,92,"1",1554,"Legacy","Unburned"
"8020","VADE",1980,NA,121,"3",1554,"Legacy","Unburned"
"8020","MOSS",1980,NA,79,"2",1554,"Legacy","Unburned"
"8020","PHEM",1980,NA,89,"1",1554,"Legacy","Unburned"
"8020","VAXX",1980,NA,126,"2",1554,"Legacy","Unburned"
"8020","RULA",1980,NA,98,"1",1554,"Legacy","Unburned"
"8020","SOSI",1980,NA,108,"2",1554,"Legacy","Unburned"
"8020","JUXX",1980,NA,62,"2",1554,"Legacy","Unburned"
"8021","PHEM",1980,NA,89,"2",1518,"Legacy","Unburned"
"8021","VADE",1980,NA,121,"3",1518,"Legacy","Unburned"
"8021","VAXX",1980,NA,126,"2",1518,"Legacy","Unburned"
"8021","LUPE",1980,NA,72,"2",1518,"Legacy","Unburned"
"8021","SOSI",1980,NA,108,"3",1518,"Legacy","Unburned"
"8021","VASI",1980,NA,125,"1",1518,"Legacy","Unburned"
"8021","SAXX",1980,NA,104,"1",1518,"Legacy","Unburned"
"8022","VASI",1980,NA,125,"1",1559,"Legacy","Unburned"
"8022","VADE",1980,NA,121,"1",1559,"Legacy","Unburned"
"8022","HELA",1980,NA,53,"3",1559,"Legacy","Unburned"
"8022","CAXX",1980,NA,24,"3",1559,"Legacy","Unburned"
"8023","RULA",1980,NA,98,"2",1518,"Legacy","Unburned"
"8023","MOSS",1980,NA,79,"3",1518,"Legacy","Unburned"
"8023","VAME",1980,NA,122,"2",1518,"Legacy","Unburned"
"8023","TITR",1980,NA,116,"1",1518,"Legacy","Unburned"
"8023","RUPE",1980,NA,100,"2",1518,"Legacy","Unburned"
"8023","SOSI",1980,NA,108,"1",1518,"Legacy","Unburned"
"8024","MANE",1980,NA,76,"2",1037,"Legacy","Unburned"
"8024","GASH",1980,NA,49,"1",1037,"Legacy","Unburned"
"8024","CHUM",1980,NA,26,"2",1037,"Legacy","Unburned"
"8024","RUPA",1980,NA,99,"1",1037,"Legacy","Unburned"
"8024","PAMY",1980,NA,83,"1",1037,"Legacy","Unburned"
"8024","TITR",1980,NA,116,"2",1037,"Legacy","Unburned"
"8024","LIBO",1980,NA,64,"2",1037,"Legacy","Unburned"
"8024","MOSS",1980,NA,79,"2",1037,"Legacy","Unburned"
"8024","ACCI",1980,NA,1,"1",1037,"Legacy","Unburned"
"8024","VAXX",1980,NA,126,"1",1037,"Legacy","Unburned"
"Anne263","CAME",2014,40,21,"2",1981,"Resurvey","Unburned"
"Anne263","VADE",2014,5,121,"1",1981,"Resurvey","Unburned"
"Anne263","LUPE",2014,17.25,72,"2",1981,"Resurvey","Unburned"
"Anne263","CAPA",2014,0.2,22,"1",1981,"Resurvey","Unburned"
"Anne263","JUXX",2014,0.5,62,"1",1981,"Resurvey","Unburned"
"Anne263","MOSS",2014,2,79,"1",1981,"Resurvey","Unburned"
